Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Adrien Tameze,"LT,ZG",27.0,38,26,2.574,28.6,4.0,2.0,6.0,4.0,0.0,0.0,4.0,0.0,1.2,1.2,1.9,31.0,55.0,134.0,96.0,14.0,7.0,21.0,14.0,21.0,4.0,7.0,11.0,4.0,11.0,52.0,29.0,24.0,21.0,7.0,20.0,59.0,339.0,39.0,40.0,5.0,35.0,52.0,104.0,41.0,0.0
Miguel Veloso,LT,35.0,22,17,1.343,14.9,0.0,3.0,3.0,0.0,0.0,0.0,7.0,1.0,0.5,0.5,1.5,20.0,31.0,103.0,13.0,0.0,20.0,20.0,0.0,20.0,4.0,10.0,14.0,4.0,14.0,23.0,15.0,4.0,17.0,2.0,10.0,16.0,625.0,6.0,18.0,5.0,13.0,11.0,34.0,18.0,1.0
Paweł Dawidowicz,ZG,26.0,17,13,1.198,13.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.3,8.0,16.0,50.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,4.0,6.0,30.0,18.0,16.0,10.0,4.0,16.0,25.0,640.0,9.0,14.0,11.0,3.0,21.0,51.0,53.0,0.0
Kevin Lasagna,"LT,AT",28.0,28,11,1.184,13.2,2.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,3.3,3.3,2.1,54.0,26.0,28.0,104.0,15.0,30.0,46.0,15.0,46.0,25.0,16.0,41.0,25.0,41.0,13.0,7.0,4.0,5.0,4.0,4.0,15.0,267.0,11.0,16.0,0.0,16.0,3.0,16.0,7.0,0.0
Fabio Depaoli,ZG,24.0,18,7,703.0,7.8,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,0.6,14.0,12.0,30.0,33.0,13.0,13.0,26.0,13.0,26.0,10.0,8.0,18.0,10.0,18.0,12.0,7.0,6.0,4.0,2.0,1.0,7.0,143.0,6.0,9.0,2.0,7.0,8.0,20.0,14.0,0.0
Martin Hongla,LT,23.0,18,7,651.0,7.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.5,1.5,0.1,15.0,6.0,23.0,12.0,14.0,0.0,14.0,14.0,14.0,20.0,1.0,21.0,20.0,21.0,14.0,8.0,5.0,6.0,3.0,4.0,8.0,500.0,4.0,6.0,2.0,4.0,4.0,18.0,16.0,1.0
Bosko Sutalo,ZG,21.0,24,6,920.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,2.0,15.0,33.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,20.0,13.0,11.0,6.0,3.0,8.0,16.0,500.0,8.0,10.0,5.0,5.0,17.0,37.0,39.0,0.0
Daniel Bessa,LT,28.0,24,5,768.0,8.5,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,0.4,0.4,0.4,7.0,16.0,68.0,29.0,12.0,12.0,23.0,12.0,23.0,4.0,5.0,9.0,4.0,9.0,7.0,2.0,3.0,3.0,1.0,4.0,15.0,267.0,11.0,13.0,3.0,10.0,5.0,12.0,11.0,0.0
Giangiacomo Magnani,ZG,25.0,14,5,530.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.9,0.9,0.0,9.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,15.0,15.0,10.0,7.0,5.0,5.0,0.0,8.0,16.0,500.0,8.0,5.0,3.0,2.0,10.0,20.0,46.0,0.0
Nikola Kalinić,AT,33.0,14,4,406.0,4.5,4.0,1.0,5.0,4.0,0.0,0.0,5.0,1.0,3.2,3.2,0.9,41.0,3.0,6.0,49.0,89.0,22.0,111.0,89.0,111.0,72.0,19.0,91.0,72.0,91.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,500.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0
Ivor Pandur,G,21.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Diego Coppola,ZG,17.0,4,3,249.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,8.0,4.0,4.0,4.0,0.0,3.0,3.0,1000.0,0.0,5.0,1.0,4.0,4.0,12.0,5.0,0.0
Mattia Zaccagni,LT,26.0,2,2,180.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.1,0.3,1.1,14.0,10.0,10.0,20.0,100.0,0.0,100.0,50.0,50.0,56.0,54.0,110.0,17.0,70.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,500.0,1.0,1.0,0.0,1.0,4.0,7.0,0.0,0.0
Matteo Cancellieri,"LT,ZG",19.0,12,1,227.0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.1,0.2,3.0,7.0,4.0,13.0,40.0,0.0,40.0,40.0,40.0,7.0,8.0,14.0,5.0,13.0,4.0,4.0,2.0,2.0,0.0,0.0,5.0,0.0,5.0,2.0,0.0,2.0,1.0,5.0,0.0,0.0
Alessandro Berardi,G,30.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panagiotis Retsos,ZG,22.0,5,1,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0
Yıldırım Mert Çetin,LT,24.0,2,0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
Samuel Di Carmine,AT,32.0,1,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mateusz Praszelik,LT,20.0,2,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gianluca Frabotta,"ZG,LT",22.0,2,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Filippo Terracciano,ZG,18.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Elia Boseggia,G,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.0,308.0,248.0,214.0,72.0,238.0,557.0,427.0,319.0,414.0,107.0,307.0,392.0,926.0,779.0,9.0
David Bosilj,AT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659.0,367.0,305.0,287.0,67.0,276.0,589.0,469.0,313.0,425.0,117.0,308.0,425.0,1084.0,569.0,16.0
Mattia Chiesa,G,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mattia Florio,AT,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaur Kivila,G,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian Pierobon,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonino Ragusa,"AT,LT",31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Rüegg,"ZG,LT",22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giacomo Toniolo,G,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mattia Turra,LT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
