Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Benjamin Pavard,ZG,27.0,23,21,1.672,18.6,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.7,0.7,1.4,21.0,25.0,89.0,47.0,0.0,11.0,11.0,0.0,11.0,4.0,7.0,11.0,4.0,11.0,34.0,21.0,21.0,11.0,2.0,20.0,24.0,833.0,4.0,25.0,15.0,10.0,32.0,66.0,44.0,1.0
Denzel Dumfries,ZG,27.0,31,19,1.639,18.2,4.0,4.0,8.0,4.0,0.0,0.0,2.0,1.0,2.3,2.3,4.9,71.0,50.0,51.0,147.0,22.0,22.0,44.0,22.0,44.0,12.0,27.0,39.0,12.0,39.0,22.0,13.0,9.0,11.0,2.0,9.0,23.0,391.0,14.0,15.0,6.0,9.0,12.0,34.0,33.0,1.0
Stefan de Vrij,ZG,31.0,25,17,1.586,17.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.3,9.0,6.0,43.0,2.0,6.0,0.0,6.0,6.0,6.0,3.0,2.0,5.0,3.0,5.0,18.0,13.0,13.0,4.0,1.0,8.0,15.0,533.0,7.0,22.0,10.0,12.0,24.0,42.0,51.0,0.0
Carlos Augusto,ZG,24.0,37,14,1.725,19.2,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.8,39.0,42.0,54.0,88.0,0.0,16.0,16.0,0.0,16.0,5.0,15.0,20.0,5.0,20.0,29.0,21.0,20.0,9.0,0.0,15.0,22.0,682.0,7.0,20.0,8.0,12.0,16.0,45.0,52.0,0.0
Yann Aurel Bisseck,ZG,22.0,16,9,904.0,10.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.9,0.9,0.5,14.0,24.0,30.0,20.0,20.0,0.0,20.0,20.0,20.0,9.0,5.0,14.0,9.0,14.0,14.0,6.0,10.0,3.0,1.0,6.0,9.0,667.0,3.0,10.0,7.0,3.0,5.0,19.0,23.0,0.0
Davide Frattesi,LT,23.0,32,6,955.0,10.6,6.0,3.0,9.0,6.0,0.0,0.0,1.0,0.0,7.1,7.1,1.9,90.0,27.0,37.0,40.0,57.0,28.0,85.0,57.0,85.0,67.0,18.0,85.0,67.0,85.0,10.0,6.0,3.0,7.0,0.0,4.0,8.0,500.0,4.0,9.0,3.0,6.0,5.0,15.0,19.0,0.0
Kristjan Asllani,LT,21.0,23,6,787.0,8.7,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,1.1,16.0,5.0,32.0,8.0,11.0,23.0,34.0,11.0,34.0,7.0,12.0,19.0,6.0,18.0,7.0,2.0,3.0,4.0,0.0,2.0,11.0,182.0,9.0,9.0,3.0,6.0,11.0,18.0,8.0,0.0
Alexis Sánchez,"AT,LT",34.0,23,6,763.0,8.5,2.0,5.0,7.0,1.0,1.0,1.0,0.0,0.0,3.2,2.5,3.1,56.0,16.0,53.0,58.0,24.0,59.0,83.0,12.0,71.0,38.0,37.0,75.0,29.0,66.0,7.0,6.0,0.0,5.0,2.0,1.0,4.0,250.0,3.0,4.0,1.0,3.0,1.0,8.0,3.0,0.0
Marko Arnautović,AT,34.0,27,5,801.0,8.9,5.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,2.6,76.0,12.0,20.0,77.0,56.0,34.0,90.0,56.0,90.0,56.0,29.0,85.0,56.0,85.0,10.0,4.0,3.0,5.0,2.0,4.0,7.0,571.0,3.0,8.0,1.0,7.0,5.0,15.0,5.0,0.0
Emil Audero,G,26.0,4,4,337.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Davy Klaassen,LT,30.0,13,1,206.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,3.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,13.0,4.0,13.0,4.0,2.0,0.0,4.0,0.0,1.0,3.0,333.0,2.0,5.0,1.0,4.0,3.0,7.0,4.0,0.0
Juan Cuadrado,ZG,35.0,10,0,267.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,1.6,17.0,17.0,11.0,35.0,0.0,67.0,67.0,0.0,67.0,6.0,52.0,59.0,6.0,59.0,4.0,3.0,2.0,2.0,0.0,3.0,5.0,600.0,2.0,6.0,1.0,5.0,1.0,5.0,2.0,0.0
Tajon Buchanan,ZG,24.0,10,0,161.0,1.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,5.0,12.0,4.0,22.0,56.0,0.0,56.0,56.0,56.0,11.0,18.0,29.0,11.0,29.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,500.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0
Stefano Sensi,LT,27.0,4,0,46.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,2.0,3.0,3.0,4.0,0.0,196.0,196.0,0.0,196.0,16.0,25.0,42.0,16.0,42.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,333.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0
Raffaele Di Gennaro,G,29.0,1,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ebenezer Akinsanmiro,LT,18.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucien Agoume,LT,21.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alessandro Calligaris,G,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.0,321.0,252.0,219.0,69.0,234.0,474.0,494.0,240.0,365.0,116.0,249.0,280.0,820.0,576.0,7.0
Joaquín Correa,"AT,LT",28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.0,231.0,206.0,161.0,53.0,190.0,385.0,494.0,195.0,435.0,141.0,294.0,291.0,711.0,803.0,11.0
Tomasso Guercio,ZG,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Issiaka Kamate,LT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo Motta,ZG,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amadou Sarr,AT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giacomo Stabile,ZG,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aleksandar Stanković,AT,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
