Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Samir Handanović,G,38.0,14,14,1.234,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
Joaquín Correa,AT,27.0,26,12,950.0,10.6,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,3.4,3.4,1.3,47.0,19.0,29.0,61.0,28.0,9.0,38.0,28.0,38.0,33.0,12.0,45.0,33.0,45.0,12.0,7.0,3.0,6.0,3.0,4.0,15.0,267.0,11.0,4.0,1.0,3.0,3.0,15.0,0.0,0.0
Robin Gosens,ZG,28.0,32,11,1.184,13.2,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,3.0,3.0,2.4,53.0,29.0,41.0,102.0,23.0,0.0,23.0,23.0,23.0,23.0,18.0,41.0,23.0,41.0,34.0,18.0,15.0,10.0,9.0,15.0,25.0,600.0,10.0,16.0,2.0,14.0,23.0,57.0,15.0,0.0
Danilo D'Ambrosio,ZG,33.0,15,8,733.0,8.1,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.3,0.3,0.7,9.0,8.0,34.0,17.0,0.0,25.0,25.0,0.0,25.0,3.0,8.0,11.0,3.0,11.0,25.0,17.0,17.0,7.0,1.0,15.0,27.0,556.0,12.0,12.0,4.0,8.0,10.0,35.0,17.0,0.0
Roberto Gagliardini,LT,28.0,19,7,783.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.9,0.9,0.3,11.0,20.0,39.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,13.0,10.0,13.0,16.0,6.0,9.0,6.0,1.0,10.0,21.0,476.0,11.0,14.0,5.0,9.0,4.0,20.0,15.0,0.0
Kristjan Asllani,LT,20.0,20,5,592.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.9,15.0,6.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,22.0,8.0,22.0,11.0,5.0,1.0,8.0,2.0,7.0,10.0,700.0,3.0,3.0,1.0,2.0,6.0,17.0,4.0,0.0
Raoul Bellanova,ZG,22.0,18,3,496.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4,10.0,25.0,12.0,37.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,19.0,12.0,19.0,14.0,6.0,11.0,2.0,1.0,9.0,14.0,643.0,5.0,6.0,1.0,5.0,4.0,18.0,14.0,0.0
Mattia Zanotti,ZG,19.0,2,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
Alex Cordaz,G,39.0,1,0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valentin Carboni,"LT,ZG",17.0,5,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,333.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Lucien Agoume,LT,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.0,325.0,247.0,241.0,84.0,258.0,523.0,493.0,265.0,385.0,110.0,275.0,315.0,887.0,541.0,7.0
Ebenezer Akinsanmiro,LT,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.0,262.0,213.0,183.0,65.0,200.0,416.0,481.0,216.0,373.0,149.0,224.0,330.0,791.0,802.0,10.0
Nikolaos Botis,G,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabriel Brazão,G,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dennis Curatolo,AT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alessandro Fontanarosa,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eddie Salcedo,AT,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aleksandar Stanković,AT,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
