Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Lorenzo Tonelli,ZG,30.0,23,21,1.782,19.8,1.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,2.0,2.0,0.0,20.0,2.0,42.0,1.0,5.0,0.0,5.0,5.0,5.0,10.0,0.0,10.0,10.0,10.0,33.0,18.0,20.0,11.0,2.0,10.0,21.0,476.0,11.0,21.0,14.0,7.0,25.0,58.0,94.0,1.0
Mikkel Damsgaard,"LT,AT",20.0,35,18,1.773,19.7,2.0,4.0,6.0,2.0,0.0,0.0,3.0,0.0,2.9,2.9,2.4,53.0,45.0,80.0,131.0,10.0,20.0,30.0,10.0,30.0,15.0,12.0,27.0,15.0,27.0,42.0,21.0,14.0,20.0,8.0,22.0,70.0,314.0,48.0,40.0,4.0,36.0,24.0,66.0,17.0,0.0
Adrien Silva,LT,31.0,24,18,1.599,17.8,1.0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,0.5,0.5,0.8,12.0,8.0,94.0,19.0,6.0,6.0,11.0,6.0,11.0,3.0,4.0,7.0,3.0,7.0,49.0,22.0,21.0,22.0,6.0,18.0,54.0,333.0,36.0,34.0,1.0,33.0,30.0,79.0,10.0,1.0
Keita Baldé,AT,25.0,25,12,1.197,13.3,7.0,1.0,8.0,7.0,0.0,0.0,4.0,1.0,5.7,5.7,2.4,81.0,40.0,26.0,110.0,53.0,8.0,60.0,53.0,60.0,42.0,18.0,61.0,42.0,61.0,9.0,6.0,2.0,6.0,1.0,4.0,10.0,400.0,6.0,10.0,1.0,9.0,0.0,9.0,3.0,0.0
Valerio Verre,"AT,LT",26.0,27,12,998.0,11.1,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,1.9,1.9,1.6,36.0,32.0,70.0,82.0,27.0,27.0,54.0,27.0,54.0,17.0,15.0,32.0,17.0,32.0,11.0,7.0,2.0,7.0,2.0,4.0,19.0,211.0,15.0,14.0,2.0,12.0,9.0,20.0,3.0,0.0
Alex Ferrari,ZG,26.0,12,11,880.0,9.8,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,10.0,1.0,32.0,8.0,0.0,10.0,10.0,0.0,10.0,0.0,11.0,11.0,0.0,11.0,27.0,15.0,16.0,9.0,2.0,15.0,24.0,625.0,9.0,18.0,6.0,12.0,23.0,50.0,26.0,0.0
Gastón Ramírez,"AT,LT",29.0,25,10,969.0,10.8,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,2.2,31.0,16.0,58.0,56.0,0.0,37.0,37.0,0.0,37.0,8.0,21.0,29.0,8.0,29.0,31.0,15.0,10.0,17.0,4.0,8.0,27.0,296.0,19.0,19.0,3.0,16.0,4.0,35.0,13.0,0.0
Manolo Gabbiadini,AT,28.0,16,10,870.0,9.7,3.0,2.0,5.0,2.0,1.0,1.0,1.0,0.0,2.8,2.0,1.8,39.0,11.0,27.0,38.0,31.0,21.0,52.0,21.0,41.0,29.0,19.0,48.0,21.0,40.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,3.0,5.0,5.0,0.0
Antonino La Gumina,AT,24.0,9,4,341.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,7.0,5.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,19.0,18.0,19.0,3.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,3.0,5.0,1.0,4.0,3.0,6.0,5.0,0.0
Mehdi Léris,"ZG,LT",22.0,20,3,386.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,5.0,17.0,19.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,10.0,2.0,10.0,11.0,5.0,6.0,4.0,1.0,6.0,16.0,375.0,10.0,12.0,2.0,10.0,12.0,23.0,15.0,0.0
Federico Bonazzoli,AT,23.0,2,2,131.0,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,8.0,5.0,3.0,7.0,0.0,69.0,69.0,0.0,69.0,14.0,37.0,52.0,14.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Ernesto Torregrossa,AT,28.0,6,1,170.0,1.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,6.0,3.0,3.0,14.0,53.0,0.0,53.0,53.0,53.0,21.0,12.0,33.0,21.0,33.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,1.0,2.0,1.0,0.0
Karlo Letica,G,23.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Vasco Regini,ZG,29.0,3,1,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1000.0,0.0,1.0,1.0,0.0,1.0,3.0,5.0,0.0
Fabio Depaoli,LT,23.0,2,1,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,2.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,19.0,12.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
Kristoffer Askildsen,LT,19.0,6,0,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,2.0,3.0,3.0,3.0,0.0
Antonio Palumbo,LT,23.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,46.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lorenzo Avogadri,G,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576.0,326.0,275.0,235.0,66.0,251.0,634.0,396.0,383.0,470.0,154.0,316.0,453.0,1029.0,745.0,6.0
Leonardo Capezzi,LT,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479.0,293.0,210.0,200.0,69.0,192.0,484.0,397.0,292.0,396.0,125.0,271.0,460.0,939.0,785.0,16.0
Julian Chabot,ZG,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nik Prelec,AT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicola Ravaglia,G,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaique Rocha,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ronaldo Vieira,LT,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
