Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
João Pedro,AT,29.0,37,37,3.323,36.9,13.0,4.0,17.0,10.0,3.0,4.0,9.0,0.0,12.3,9.3,3.1,124.0,38.0,66.0,198.0,35.0,11.0,46.0,27.0,38.0,33.0,8.0,42.0,25.0,34.0,15.0,12.0,2.0,8.0,5.0,4.0,18.0,222.0,14.0,23.0,5.0,18.0,8.0,23.0,18.0,1.0
Alessio Cragno,G,27.0,35,35,3.15,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,3.0,3.0,1000.0,0.0,0.0,0.0,0.0,1.0,4.0,14.0,1.0
Răzvan Marin,LT,25.0,36,31,2.816,31.3,0.0,5.0,5.0,0.0,0.0,0.0,6.0,1.0,1.8,1.8,6.4,82.0,49.0,142.0,68.0,0.0,16.0,16.0,0.0,16.0,6.0,20.0,26.0,6.0,26.0,42.0,21.0,16.0,22.0,4.0,24.0,54.0,444.0,30.0,23.0,5.0,18.0,10.0,52.0,17.0,1.0
Alessandro Deiola,LT,25.0,33,28,2.129,23.7,4.0,1.0,5.0,4.0,0.0,0.0,5.0,0.0,2.5,2.5,1.4,39.0,12.0,70.0,51.0,17.0,4.0,21.0,17.0,21.0,11.0,6.0,17.0,11.0,17.0,47.0,22.0,15.0,25.0,7.0,23.0,58.0,397.0,35.0,28.0,10.0,18.0,26.0,73.0,45.0,0.0
Raoul Bellanova,"ZG,AT",21.0,31,27,2.496,27.7,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.7,1.7,3.5,53.0,81.0,46.0,146.0,4.0,7.0,11.0,4.0,11.0,6.0,13.0,19.0,6.0,19.0,29.0,15.0,14.0,12.0,3.0,6.0,27.0,222.0,21.0,39.0,8.0,31.0,21.0,50.0,51.0,0.0
Dalbert Henrique,"ZG,LT",27.0,28,27,2.081,23.1,0.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,1.5,1.5,2.0,35.0,33.0,53.0,96.0,0.0,9.0,9.0,0.0,9.0,7.0,9.0,15.0,7.0,15.0,43.0,23.0,23.0,16.0,4.0,11.0,35.0,314.0,24.0,28.0,5.0,23.0,24.0,67.0,34.0,0.0
Alberto Grassi,LT,26.0,30,26,2.174,24.2,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,1.1,1.1,2.0,31.0,13.0,76.0,25.0,0.0,4.0,4.0,0.0,4.0,5.0,8.0,13.0,5.0,13.0,47.0,26.0,13.0,30.0,4.0,16.0,38.0,421.0,22.0,27.0,9.0,18.0,63.0,110.0,33.0,1.0
Andrea Carboni,ZG,20.0,30,25,2.215,24.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.7,0.7,0.1,8.0,29.0,97.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,53.0,24.0,33.0,16.0,4.0,19.0,42.0,452.0,23.0,42.0,15.0,27.0,27.0,80.0,87.0,0.0
Charalambos Lykogiannis,"ZG,AT",27.0,28,21,1.817,20.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,1.1,21.0,28.0,34.0,57.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,11.0,5.0,11.0,19.0,12.0,16.0,1.0,2.0,11.0,20.0,550.0,9.0,18.0,8.0,10.0,31.0,50.0,73.0,0.0
Giorgio Altare,ZG,22.0,19,17,1.466,16.3,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,0.6,16.0,13.0,71.0,10.0,6.0,0.0,6.0,6.0,6.0,6.0,4.0,10.0,6.0,10.0,39.0,28.0,18.0,18.0,3.0,21.0,26.0,808.0,5.0,17.0,5.0,12.0,30.0,69.0,70.0,0.0
