Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Leonardo Pavoletti,AT,31.0,33,17,1.584,17.6,4.0,3.0,7.0,4.0,0.0,0.0,8.0,0.0,7.2,7.2,1.1,83.0,4.0,21.0,65.0,23.0,17.0,40.0,23.0,40.0,41.0,6.0,47.0,41.0,47.0,7.0,3.0,2.0,5.0,0.0,1.0,20.0,50.0,19.0,4.0,2.0,2.0,4.0,11.0,32.0,0.0
Luca Ceppitelli,ZG,30.0,19,16,1.465,16.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.1,6.0,10.0,51.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,4.0,25.0,19.0,13.0,10.0,2.0,14.0,26.0,538.0,12.0,23.0,12.0,11.0,25.0,50.0,58.0,1.0
Marko Rog,LT,25.0,14,14,1.165,12.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,5.0,30.0,53.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,40.0,24.0,15.0,22.0,3.0,16.0,37.0,432.0,21.0,17.0,6.0,11.0,19.0,59.0,15.0,0.0
Riccardo Sottil,"AT,LT",21.0,21,12,1.184,13.2,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.5,1.5,1.8,33.0,77.0,47.0,83.0,15.0,8.0,23.0,15.0,23.0,12.0,13.0,25.0,12.0,25.0,7.0,3.0,2.0,3.0,2.0,0.0,7.0,0.0,7.0,4.0,0.0,4.0,5.0,12.0,3.0,0.0
Andrea Carboni,ZG,19.0,15,12,1.085,12.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,1.1,14.0,19.0,40.0,18.0,0.0,8.0,8.0,0.0,8.0,3.0,9.0,12.0,3.0,12.0,34.0,23.0,23.0,11.0,0.0,15.0,28.0,536.0,13.0,15.0,4.0,11.0,14.0,48.0,52.0,0.0
Alfred Duncan,LT,27.0,19,12,1.068,11.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,1.5,17.0,16.0,73.0,24.0,0.0,8.0,8.0,0.0,8.0,2.0,13.0,14.0,2.0,14.0,18.0,10.0,8.0,9.0,1.0,4.0,21.0,190.0,17.0,8.0,0.0,8.0,16.0,34.0,8.0,1.0
Daniele Rugani,ZG,26.0,16,12,1.001,11.1,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.4,0.4,0.5,10.0,4.0,36.0,5.0,9.0,9.0,18.0,9.0,18.0,4.0,5.0,9.0,4.0,9.0,24.0,11.0,10.0,12.0,2.0,10.0,20.0,500.0,10.0,15.0,10.0,5.0,15.0,39.0,46.0,0.0
Ragnar Klavan,ZG,34.0,15,9,770.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,4.0,2.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,4.0,5.0,15.0,9.0,9.0,5.0,1.0,7.0,11.0,636.0,4.0,9.0,4.0,5.0,8.0,23.0,34.0,0.0
Alessandro Deiola,LT,24.0,12,7,615.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.8,10.0,5.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,15.0,3.0,15.0,13.0,5.0,5.0,4.0,4.0,8.0,23.0,348.0,15.0,7.0,2.0,5.0,11.0,24.0,11.0,0.0
Paolo Faragò,ZG,27.0,8,4,369.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.5,7.0,2.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,17.0,4.0,17.0,13.0,9.0,10.0,3.0,0.0,9.0,20.0,450.0,11.0,3.0,2.0,1.0,6.0,19.0,15.0,0.0
Guglielmo Vicario,G,23.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Christian Oliva,LT,24.0,10,3,388.0,4.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,1.0,8.0,18.0,2.0,0.0,23.0,23.0,0.0,23.0,0.0,2.0,2.0,0.0,2.0,10.0,4.0,6.0,3.0,1.0,6.0,17.0,353.0,11.0,11.0,1.0,10.0,8.0,18.0,7.0,0.0
Alberto Cerri,AT,24.0,23,3,369.0,4.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.6,37.0,3.0,9.0,50.0,24.0,0.0,24.0,24.0,24.0,74.0,15.0,89.0,74.0,89.0,3.0,2.0,0.0,2.0,1.0,0.0,5.0,0.0,5.0,4.0,2.0,2.0,2.0,5.0,6.0,0.0
Adam Ounas,"LT,AT",23.0,7,3,308.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,18.0,10.0,15.0,27.0,0.0,0.0,0.0,0.0,0.0,25.0,27.0,52.0,25.0,52.0,3.0,2.0,3.0,0.0,0.0,0.0,11.0,0.0,11.0,5.0,0.0,5.0,3.0,6.0,0.0,0.0
Alessandro Tripaldelli,ZG,21.0,10,3,300.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,1.0,6.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,13.0,6.0,5.0,6.0,2.0,5.0,6.0,833.0,1.0,6.0,1.0,5.0,3.0,16.0,15.0,0.0
Gastón Pereiro,"LT,ZG",25.0,15,2,272.0,3.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,2.3,2.3,1.2,35.0,14.0,25.0,20.0,66.0,66.0,132.0,66.0,132.0,76.0,39.0,115.0,76.0,115.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,500.0,1.0,2.0,0.0,2.0,1.0,4.0,2.0,1.0
Fabio Pisacane,ZG,34.0,5,2,228.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,3.0,7.0,429.0,4.0,8.0,5.0,3.0,1.0,4.0,9.0,1.0
Fabrizio Caligara,"LT,AT",20.0,10,2,183.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,13.0,6.0,4.0,2.0,2.0,2.0,6.0,9.0,667.0,3.0,9.0,2.0,7.0,3.0,9.0,3.0,0.0
Kwadwo Asamoah,"ZG,LT",31.0,9,1,224.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,4.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,0.0,2.0,3.0,667.0,1.0,5.0,1.0,4.0,4.0,8.0,2.0,1.0
Mattéo Tramoni,"LT,AT",20.0,6,0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,500.0,1.0,5.0,0.0,5.0,1.0,5.0,2.0,0.0
Arturo Calabresi,ZG,24.0,2,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiril Despodov,AT,23.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Simone Aresti,G,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589.0,336.0,296.0,229.0,64.0,269.0,647.0,416.0,378.0,421.0,130.0,291.0,388.0,977.0,777.0,6.0
Salvatore Boccia,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550.0,312.0,248.0,229.0,73.0,269.0,605.0,445.0,336.0,410.0,116.0,294.0,414.0,964.0,706.0,9.0
Giuseppe Ciocci,G,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gianluca Contini,AT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaias Del Pupo,LT,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riccardo Ladinetti,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marko Pajač,"ZG,LT",27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francesco Paolo Cusumano,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simone Pinna,ZG,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
