Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Erick Pulgar,LT,26.0,31,21,2.002,22.2,1.0,3.0,4.0,1.0,0.0,0.0,8.0,0.0,0.8,0.8,1.8,26.0,6.0,94.0,12.0,4.0,13.0,18.0,4.0,18.0,4.0,8.0,12.0,4.0,12.0,41.0,18.0,17.0,23.0,1.0,22.0,49.0,449.0,27.0,24.0,10.0,14.0,41.0,82.0,45.0,1.0
Lorenzo Venuti,ZG,25.0,28,21,1.757,19.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,1.9,21.0,36.0,60.0,98.0,0.0,5.0,5.0,0.0,5.0,1.0,10.0,11.0,1.0,11.0,24.0,11.0,14.0,7.0,3.0,14.0,28.0,500.0,14.0,18.0,3.0,15.0,17.0,41.0,24.0,0.0
Lucas Martínez Quarta,ZG,24.0,21,15,1.483,16.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.5,1.5,0.3,18.0,31.0,70.0,9.0,6.0,0.0,6.0,6.0,6.0,9.0,2.0,11.0,9.0,11.0,32.0,20.0,17.0,11.0,4.0,18.0,41.0,439.0,23.0,27.0,9.0,18.0,39.0,71.0,48.0,0.0
Igor,ZG,22.0,21,13,1.168,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,0.1,4.0,27.0,78.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,15.0,9.0,9.0,6.0,0.0,7.0,12.0,583.0,5.0,17.0,9.0,8.0,23.0,38.0,34.0,0.0
Christian Kouamé,AT,22.0,33,9,995.0,11.1,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,3.2,3.2,1.2,43.0,12.0,16.0,86.0,9.0,9.0,18.0,9.0,18.0,29.0,10.0,39.0,29.0,39.0,9.0,4.0,2.0,4.0,3.0,4.0,12.0,333.0,8.0,9.0,1.0,8.0,5.0,14.0,4.0,0.0
Valentin Eysseric,"LT,AT",28.0,16,6,729.0,8.1,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.3,1.3,0.6,18.0,14.0,33.0,45.0,25.0,0.0,25.0,25.0,25.0,16.0,7.0,23.0,16.0,23.0,14.0,8.0,6.0,7.0,1.0,5.0,11.0,455.0,6.0,11.0,0.0,11.0,7.0,21.0,8.0,0.0
José Callejón,"AT,LT",33.0,20,6,664.0,7.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.1,15.0,13.0,25.0,41.0,0.0,14.0,14.0,0.0,14.0,6.0,15.0,20.0,6.0,20.0,10.0,7.0,0.0,6.0,4.0,5.0,9.0,556.0,4.0,4.0,1.0,3.0,4.0,14.0,5.0,0.0
Pol Lirola,"ZG,AT",22.0,12,4,498.0,5.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.7,8.0,19.0,21.0,41.0,0.0,18.0,18.0,0.0,18.0,2.0,12.0,14.0,2.0,14.0,13.0,8.0,8.0,2.0,3.0,6.0,12.0,500.0,6.0,6.0,3.0,3.0,6.0,19.0,9.0,0.0
Borja Valero,"LT,AT",35.0,20,4,491.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.1,3.0,12.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,5.0,6.0,13.0,9.0,7.0,4.0,2.0,3.0,15.0,200.0,12.0,6.0,1.0,5.0,6.0,19.0,2.0,0.0
Federico Ceccherini,ZG,28.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,1.0,1.0,1000.0,0.0,6.0,5.0,1.0,7.0,11.0,15.0,0.0
Federico Chiesa,ZG,22.0,3,3,240.0,2.7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.7,15.0,13.0,8.0,16.0,37.0,37.0,75.0,37.0,75.0,31.0,26.0,57.0,31.0,57.0,6.0,2.0,2.0,2.0,2.0,3.0,8.0,375.0,5.0,3.0,1.0,2.0,1.0,7.0,3.0,0.0
Pietro Terracciano,G,30.0,4,2,272.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Kévin Malcuit,ZG,29.0,5,2,207.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,1.0,12.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,3.0,6.0,5.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,5.0,3.0,8.0,6.0,0.0
Alfred Duncan,LT,27.0,4,2,162.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,5.0,0.0,0.0
Maximiliano Olivera,ZG,28.0,2,1,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1000.0,0.0,3.0,1.0,2.0,0.0,2.0,8.0,0.0
Antonio Barreca,ZG,25.0,3,1,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,16.0,12.0,16.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Patrick Cutrone,AT,22.0,11,0,196.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,2.0,1.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,7.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,500.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0
Aleksandr Kokorin,"AT,LT",29.0,4,0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Riccardo Saponara,LT,28.0,2,0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,2.0,1.0,0.0,2.0,0.0,1.0,3.0,333.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
Cristóbal Montiel,"LT,AT",20.0,2,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alessandro Bianco,LT,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496.0,263.0,228.0,198.0,70.0,229.0,544.0,421.0,315.0,362.0,127.0,235.0,388.0,884.0,619.0,8.0
Federico Brancolini,G,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672.0,369.0,334.0,262.0,76.0,250.0,575.0,435.0,325.0,351.0,86.0,265.0,380.0,1052.0,753.0,10.0
Lorenzo Chiti,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian Dalle Mura,ZG,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eduard Dutu,AT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julián Illanes,ZG,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dimo Krastev,LT,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louis Munteanu,AT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabio Ponsi,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacopo Ricco,G,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio Rosati,G,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
