Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Luca Moro,AT,21.0,33,23,1.792,19.9,6.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,5.5,5.5,1.6,71.0,19.0,29.0,123.0,30.0,0.0,30.0,30.0,30.0,27.0,8.0,35.0,27.0,35.0,13.0,8.0,3.0,8.0,2.0,1.0,4.0,250.0,3.0,13.0,1.0,12.0,4.0,17.0,18.0,0.0
Roberto Insigne,"AT,LT",28.0,31,20,1.729,19.2,8.0,2.0,10.0,7.0,1.0,1.0,3.0,0.0,5.8,5.0,5.0,100.0,45.0,82.0,190.0,42.0,10.0,52.0,36.0,47.0,30.0,26.0,56.0,26.0,52.0,22.0,12.0,12.0,8.0,2.0,15.0,33.0,455.0,18.0,14.0,2.0,12.0,14.0,36.0,2.0,0.0
Samuele Mulattieri,AT,21.0,29,15,1.502,16.7,12.0,4.0,16.0,12.0,0.0,0.0,3.0,0.0,7.5,7.5,1.8,92.0,27.0,20.0,106.0,72.0,24.0,96.0,72.0,96.0,45.0,11.0,55.0,45.0,55.0,12.0,5.0,1.0,10.0,1.0,3.0,8.0,375.0,5.0,12.0,0.0,12.0,3.0,15.0,6.0,0.0
Przemysław Szymiński,ZG,28.0,15,14,1.189,13.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,3.0,1.0,27.0,1.0,8.0,0.0,8.0,8.0,8.0,2.0,0.0,2.0,2.0,2.0,13.0,7.0,6.0,7.0,0.0,6.0,9.0,667.0,3.0,21.0,13.0,8.0,13.0,26.0,57.0,0.0
Gianluca Frabotta,ZG,23.0,22,11,1.182,13.1,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.7,0.7,1.9,26.0,22.0,42.0,79.0,0.0,23.0,23.0,0.0,23.0,6.0,14.0,20.0,6.0,20.0,27.0,12.0,12.0,14.0,1.0,11.0,26.0,423.0,15.0,12.0,2.0,10.0,26.0,53.0,40.0,0.0
Anthony Oyono,ZG,21.0,13,11,993.0,11.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,1.5,18.0,35.0,41.0,44.0,0.0,18.0,18.0,0.0,18.0,3.0,13.0,16.0,3.0,16.0,33.0,24.0,21.0,8.0,4.0,14.0,21.0,667.0,7.0,10.0,1.0,9.0,7.0,40.0,18.0,0.0
Ben Lhassine Kone,LT,22.0,19,10,1.07,11.9,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.8,0.8,1.0,18.0,31.0,40.0,20.0,17.0,0.0,17.0,17.0,17.0,7.0,8.0,15.0,7.0,15.0,25.0,19.0,10.0,12.0,3.0,8.0,22.0,364.0,14.0,17.0,2.0,15.0,18.0,43.0,17.0,0.0
Karlo Lulić,LT,26.0,20,8,839.0,9.3,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,1.7,22.0,21.0,62.0,25.0,0.0,32.0,32.0,0.0,32.0,5.0,19.0,24.0,5.0,24.0,11.0,4.0,5.0,4.0,2.0,3.0,9.0,333.0,6.0,7.0,1.0,6.0,5.0,16.0,3.0,0.0
Sergio Kalaj,ZG,22.0,9,8,750.0,8.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.2,4.0,2.0,20.0,1.0,0.0,12.0,12.0,0.0,12.0,2.0,3.0,5.0,2.0,5.0,11.0,6.0,8.0,3.0,0.0,5.0,7.0,714.0,2.0,8.0,5.0,3.0,8.0,19.0,58.0,0.0
Francesco Gelli,LT,25.0,10,8,706.0,7.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,4.0,14.0,31.0,17.0,0.0,13.0,13.0,0.0,13.0,2.0,4.0,6.0,2.0,6.0,9.0,6.0,5.0,4.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,4.0,2.0,11.0,10.0,0.0
Ilario Monterisi,ZG,20.0,11,6,615.0,6.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.2,5.0,9.0,29.0,35.0,15.0,0.0,15.0,15.0,15.0,4.0,3.0,7.0,4.0,7.0,7.0,6.0,2.0,4.0,1.0,3.0,5.0,600.0,2.0,2.0,2.0,0.0,2.0,9.0,12.0,0.0
Jaime Báez,"AT,LT",27.0,17,5,667.0,7.4,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.7,1.7,1.5,31.0,25.0,26.0,90.0,13.0,27.0,40.0,13.0,40.0,22.0,20.0,42.0,22.0,42.0,5.0,2.0,2.0,2.0,1.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,4.0,9.0,6.0,0.0
Gennaro Borrelli,AT,22.0,23,4,597.0,6.6,6.0,1.0,7.0,5.0,1.0,1.0,6.0,0.0,3.5,2.7,0.3,30.0,7.0,11.0,38.0,90.0,15.0,106.0,75.0,90.0,53.0,4.0,57.0,41.0,46.0,6.0,2.0,0.0,3.0,3.0,3.0,6.0,500.0,3.0,6.0,2.0,4.0,0.0,6.0,14.0,0.0
Soufiane Bidaoui,AT,32.0,8,3,281.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.5,11.0,17.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,19.0,17.0,36.0,19.0,36.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Riccardo Ciervo,"AT,LT",20.0,13,1,342.0,3.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.8,16.0,14.0,7.0,50.0,0.0,26.0,26.0,0.0,26.0,20.0,21.0,41.0,20.0,41.0,4.0,2.0,1.0,3.0,0.0,3.0,6.0,500.0,3.0,4.0,0.0,4.0,0.0,4.0,3.0,0.0
Milos Bocic,"AT,LT",22.0,12,1,210.0,2.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.6,7.0,12.0,4.0,21.0,0.0,43.0,43.0,0.0,43.0,4.0,26.0,30.0,4.0,30.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2.0,4.0,2.0,0.0
Andrea Oliveri,"LT,AT",19.0,8,1,172.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,1.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,3.0,4.0,750.0,1.0,2.0,0.0,2.0,0.0,5.0,2.0,0.0
Leonardo Loria,G,23.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alessandro Selvini,AT,18.0,1,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalifa Kujabi,"LT,ZG",22.0,2,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Mirko Gori,LT,29.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Aliou Badara Traore,LT,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.0,320.0,256.0,221.0,49.0,211.0,437.0,483.0,226.0,350.0,95.0,255.0,321.0,847.0,723.0,7.0
Gabriele Bracaglia,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579.0,346.0,298.0,235.0,46.0,273.0,576.0,474.0,303.0,424.0,145.0,279.0,349.0,928.0,667.0,9.0
Matteo Bruno,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamza Haoudi,LT,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giuseppe Marcianò,G,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
