Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Marcus Pedersen,ZG,23.0,28,16,1.613,17.9,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,1.1,12.0,43.0,31.0,90.0,0.0,11.0,11.0,0.0,11.0,1.0,6.0,6.0,1.0,6.0,36.0,24.0,25.0,5.0,6.0,21.0,25.0,840.0,4.0,19.0,5.0,14.0,10.0,46.0,51.0,0.0
Ruan,ZG,24.0,26,16,1.516,16.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.5,0.5,0.6,11.0,8.0,33.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,3.0,7.0,25.0,15.0,11.0,10.0,4.0,10.0,18.0,556.0,8.0,18.0,15.0,3.0,24.0,49.0,68.0,2.0
Josh Doig,ZG,21.0,16,15,1.343,14.9,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,1.1,13.0,30.0,33.0,45.0,0.0,13.0,13.0,0.0,13.0,1.0,8.0,9.0,1.0,9.0,25.0,17.0,16.0,9.0,0.0,15.0,27.0,556.0,12.0,31.0,10.0,21.0,16.0,41.0,38.0,0.0
Nedim Bajrami,"LT,AT",24.0,28,15,1.31,14.6,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,2.5,2.5,2.2,47.0,51.0,49.0,70.0,14.0,14.0,27.0,14.0,27.0,17.0,15.0,33.0,17.0,33.0,13.0,6.0,6.0,3.0,4.0,5.0,13.0,385.0,8.0,5.0,1.0,4.0,6.0,19.0,8.0,0.0
Matías Viña,ZG,25.0,15,13,1.014,11.3,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,1.4,17.0,24.0,46.0,37.0,0.0,27.0,27.0,0.0,27.0,3.0,12.0,15.0,3.0,15.0,34.0,21.0,22.0,7.0,5.0,20.0,36.0,556.0,16.0,12.0,2.0,10.0,9.0,43.0,34.0,0.0
Mattia Viti,ZG,21.0,15,12,979.0,10.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,2.0,36.0,13.0,9.0,0.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,24.0,15.0,14.0,7.0,3.0,10.0,22.0,455.0,12.0,20.0,10.0,10.0,10.0,34.0,44.0,0.0
Uroš Račić,LT,25.0,22,8,820.0,9.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.3,11.0,5.0,37.0,11.0,11.0,11.0,22.0,11.0,22.0,9.0,3.0,13.0,9.0,13.0,10.0,4.0,6.0,4.0,0.0,0.0,9.0,0.0,9.0,16.0,7.0,9.0,7.0,17.0,22.0,0.0
Grégoire Defrel,"AT,LT",32.0,20,7,757.0,8.4,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2,22.0,7.0,17.0,42.0,12.0,24.0,36.0,12.0,36.0,12.0,14.0,26.0,12.0,26.0,17.0,8.0,7.0,5.0,5.0,7.0,15.0,467.0,8.0,10.0,0.0,10.0,3.0,20.0,9.0,0.0
Samu Castillejo,"AT,LT",28.0,17,6,536.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,1.0,12.0,27.0,26.0,45.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,21.0,4.0,21.0,12.0,10.0,5.0,5.0,2.0,7.0,19.0,368.0,12.0,16.0,1.0,15.0,1.0,13.0,3.0,0.0
Cristian Volpato,"LT,AT",19.0,22,5,645.0,7.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.4,19.0,34.0,53.0,49.0,14.0,0.0,14.0,14.0,14.0,7.0,19.0,26.0,7.0,26.0,16.0,8.0,9.0,6.0,1.0,9.0,25.0,360.0,16.0,7.0,0.0,7.0,1.0,17.0,5.0,0.0
Pedro Obiang,LT,31.0,8,5,453.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7,7.0,4.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,15.0,1.0,15.0,8.0,4.0,3.0,4.0,1.0,2.0,10.0,200.0,8.0,6.0,4.0,2.0,8.0,16.0,10.0,0.0
Luca Lipani,LT,18.0,8,5,384.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,3.0,6.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,2.0,7.0,9.0,7.0,4.0,3.0,2.0,3.0,11.0,273.0,8.0,9.0,2.0,7.0,6.0,15.0,7.0,0.0
Marash Kumbulla,ZG,23.0,7,3,362.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,2.0,500.0,1.0,8.0,6.0,2.0,0.0,3.0,22.0,0.0
Alessio Cragno,G,29.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
Filippo Missori,ZG,19.0,8,2,266.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,3.0,5.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,10.0,11.0,6.0,3.0,2.0,4.0,0.0,4.0,11.0,364.0,7.0,3.0,2.0,1.0,4.0,10.0,8.0,0.0
Maxime Lopez,LT,25.0,2,2,140.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,2.0,2.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,11.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,500.0,1.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0
Samuele Mulattieri,"AT,LT",22.0,27,1,462.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6,1.6,0.3,19.0,8.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,31.0,5.0,37.0,31.0,37.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,500.0,1.0,7.0,2.0,5.0,1.0,2.0,2.0,0.0
Emil Ceide,"AT,LT",21.0,11,0,176.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,3.0,12.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,17.0,5.0,17.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1000.0,0.0,6.0,1.0,5.0,0.0,2.0,0.0,0.0
Kevin Miranda,ZG,20.0,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Justin Kumi,AT,19.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salim Abubakar,LT,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507.0,310.0,241.0,198.0,68.0,245.0,531.0,461.0,286.0,402.0,143.0,259.0,267.0,774.0,767.0,14.0
Agustín Álvarez Martínez,AT,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584.0,340.0,271.0,240.0,73.0,252.0,529.0,476.0,277.0,358.0,131.0,227.0,285.0,869.0,752.0,12.0
Matteo Falasca,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seb Loeffen,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yeferson Paz,ZG,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gianluca Pegolo,G,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alessandro Scacchetti,G,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Theiner,G,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
