Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Antonio Candreva,"LT,AT",36.0,34,32,2.75,30.6,6.0,6.0,12.0,5.0,1.0,1.0,5.0,0.0,4.9,4.1,5.0,91.0,67.0,149.0,182.0,20.0,20.0,39.0,16.0,36.0,16.0,16.0,32.0,13.0,30.0,18.0,13.0,8.0,8.0,2.0,9.0,25.0,360.0,16.0,9.0,0.0,9.0,7.0,25.0,23.0,0.0
Domagoj Bradarić,ZG,23.0,34,30,2.749,30.5,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,1.8,26.0,57.0,76.0,120.0,0.0,10.0,10.0,0.0,10.0,3.0,6.0,8.0,3.0,8.0,29.0,20.0,13.0,10.0,6.0,15.0,25.0,600.0,10.0,22.0,7.0,15.0,32.0,61.0,62.0,1.0
Lassana Coulibaly,LT,27.0,28,25,2.082,23.1,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.6,0.6,0.8,14.0,29.0,88.0,38.0,0.0,4.0,4.0,0.0,4.0,3.0,4.0,6.0,3.0,6.0,47.0,32.0,20.0,21.0,6.0,22.0,49.0,449.0,27.0,23.0,5.0,18.0,16.0,63.0,29.0,0.0
Lorenzo Pirola,ZG,21.0,27,24,1.987,22.1,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.9,0.9,0.0,9.0,13.0,57.0,7.0,5.0,0.0,5.0,5.0,5.0,4.0,0.0,4.0,4.0,4.0,39.0,23.0,25.0,14.0,0.0,15.0,28.0,536.0,13.0,46.0,30.0,16.0,25.0,64.0,93.0,1.0
Loum Tchaouna,"AT,LT",19.0,33,23,2.1,23.3,4.0,3.0,7.0,4.0,0.0,0.0,4.0,0.0,2.6,2.6,1.5,41.0,72.0,59.0,151.0,17.0,13.0,30.0,17.0,30.0,11.0,6.0,18.0,11.0,18.0,20.0,10.0,5.0,13.0,2.0,10.0,20.0,500.0,10.0,20.0,1.0,19.0,4.0,24.0,16.0,1.0
Guillermo Ochoa,G,38.0,21,21,1.89,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0
Giulio Maggiore,LT,25.0,27,20,1.8,20.0,4.0,2.0,6.0,4.0,0.0,0.0,9.0,1.0,2.3,2.3,1.1,34.0,8.0,64.0,25.0,20.0,10.0,30.0,20.0,30.0,11.0,6.0,17.0,11.0,17.0,49.0,29.0,26.0,22.0,1.0,20.0,42.0,476.0,22.0,27.0,5.0,22.0,24.0,73.0,38.0,0.0
Norbert Gyömbér,ZG,31.0,22,20,1.76,19.6,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.2,0.2,0.2,3.0,4.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,36.0,18.0,30.0,6.0,0.0,20.0,26.0,769.0,6.0,33.0,23.0,10.0,23.0,59.0,77.0,2.0
Grigoris Kastanos,"LT,ZG",25.0,26,18,1.48,16.4,3.0,3.0,6.0,3.0,0.0,0.0,5.0,0.0,2.9,2.9,2.8,57.0,28.0,78.0,69.0,18.0,18.0,36.0,18.0,36.0,17.0,17.0,35.0,17.0,35.0,23.0,14.0,8.0,9.0,6.0,9.0,20.0,450.0,11.0,13.0,4.0,9.0,8.0,31.0,9.0,0.0
Pasquale Mazzocchi,ZG,28.0,18,16,1.272,14.1,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,1.3,16.0,36.0,36.0,62.0,0.0,7.0,7.0,0.0,7.0,2.0,9.0,11.0,2.0,11.0,25.0,19.0,14.0,10.0,1.0,16.0,29.0,552.0,13.0,14.0,6.0,8.0,5.0,30.0,31.0,0.0
Federico Fazio,ZG,36.0,17,15,1.355,15.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.4,0.4,0.1,5.0,2.0,27.0,2.0,7.0,0.0,7.0,7.0,7.0,3.0,1.0,3.0,3.0,3.0,18.0,11.0,14.0,4.0,0.0,8.0,14.0,571.0,6.0,22.0,19.0,3.0,17.0,35.0,99.0,1.0
Toma Bašić,LT,26.0,15,14,1.162,12.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.6,0.6,0.5,11.0,11.0,53.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,9.0,5.0,9.0,20.0,13.0,10.0,9.0,1.0,10.0,27.0,370.0,17.0,18.0,6.0,12.0,14.0,34.0,29.0,0.0
Benoît Costil,G,36.0,13,13,1.17,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,667.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0
Boulaye Dia,"AT,LT",26.0,17,12,1.143,12.7,4.0,0.0,4.0,3.0,1.0,1.0,1.0,0.0,3.9,3.1,0.5,36.0,18.0,22.0,57.0,31.0,0.0,31.0,24.0,24.0,31.0,4.0,35.0,24.0,28.0,4.0,2.0,2.0,2.0,0.0,1.0,3.0,333.0,2.0,5.0,0.0,5.0,3.0,7.0,7.0,0.0
Chukwubuikem Ikwuemesi,AT,21.0,25,11,1.061,11.8,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.4,2.4,0.7,31.0,11.0,10.0,70.0,8.0,8.0,17.0,8.0,17.0,21.0,6.0,26.0,21.0,26.0,3.0,1.0,0.0,2.0,1.0,2.0,6.0,333.0,4.0,1.0,1.0,0.0,1.0,4.0,8.0,0.0
Matteo Lovato,ZG,23.0,13,11,947.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,2.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,27.0,14.0,17.0,8.0,2.0,16.0,24.0,667.0,8.0,14.0,7.0,7.0,18.0,45.0,41.0,1.0
Niccolò Pierozzi,ZG,21.0,12,11,871.0,9.7,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.2,0.2,0.0,3.0,3.0,16.0,20.0,10.0,0.0,10.0,10.0,10.0,3.0,1.0,3.0,3.0,3.0,17.0,11.0,13.0,4.0,0.0,11.0,22.0,500.0,11.0,24.0,7.0,17.0,11.0,28.0,36.0,0.0
Mateusz Łęgowski,LT,20.0,29,10,1.145,12.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.2,5.0,16.0,37.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,23.0,12.0,8.0,12.0,3.0,11.0,26.0,423.0,15.0,13.0,2.0,11.0,7.0,30.0,16.0,0.0
Junior Sambia,"ZG,LT",26.0,18,10,1.032,11.5,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.5,0.5,0.9,14.0,23.0,41.0,37.0,9.0,17.0,26.0,9.0,26.0,5.0,7.0,12.0,5.0,12.0,12.0,5.0,8.0,1.0,3.0,6.0,11.0,545.0,5.0,15.0,7.0,8.0,11.0,23.0,28.0,0.0
Alessandro Zanoli,ZG,22.0,17,10,921.0,10.2,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,1.8,19.0,27.0,28.0,45.0,0.0,20.0,20.0,0.0,20.0,2.0,17.0,19.0,2.0,19.0,16.0,13.0,9.0,7.0,0.0,7.0,12.0,583.0,5.0,10.0,2.0,8.0,1.0,17.0,17.0,0.0
Flavius Daniliuc,ZG,22.0,14,8,744.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.2,5.0,8.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,3.0,6.0,19.0,11.0,12.0,5.0,2.0,9.0,19.0,474.0,10.0,13.0,4.0,9.0,8.0,27.0,15.0,0.0
Jovane Cabral,"LT,AT",25.0,12,8,678.0,7.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,0.4,16.0,22.0,40.0,39.0,13.0,0.0,13.0,13.0,13.0,15.0,6.0,21.0,15.0,21.0,13.0,9.0,4.0,7.0,2.0,3.0,9.0,333.0,6.0,3.0,0.0,3.0,1.0,14.0,4.0,0.0
Emil Bohinen,LT,24.0,12,7,535.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,3.0,7.0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,5.0,8.0,6.0,5.0,3.0,0.0,2.0,10.0,200.0,8.0,8.0,2.0,6.0,14.0,22.0,6.0,1.0
Agustín Martegani,LT,23.0,18,6,731.0,8.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.5,11.0,14.0,28.0,22.0,12.0,0.0,12.0,12.0,12.0,7.0,6.0,13.0,7.0,13.0,13.0,7.0,7.0,3.0,3.0,6.0,18.0,333.0,12.0,4.0,1.0,3.0,4.0,17.0,7.0,1.0
Simeon Nwankwo,AT,31.0,15,6,686.0,7.6,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.7,2.7,0.6,32.0,6.0,7.0,39.0,39.0,0.0,39.0,39.0,39.0,35.0,7.0,42.0,35.0,42.0,6.0,3.0,0.0,2.0,4.0,1.0,3.0,333.0,2.0,7.0,0.0,7.0,0.0,6.0,4.0,0.0
Kostas Manolas,ZG,32.0,8,6,488.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,2.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,9.0,5.0,6.0,3.0,0.0,6.0,8.0,750.0,2.0,10.0,7.0,3.0,2.0,11.0,20.0,0.0
Marco Pellegrino,ZG,0,10,5,545.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,6.0,4.0,3.0,1.0,5.0,10.0,500.0,5.0,11.0,6.0,5.0,10.0,18.0,28.0,0.0
Shon Weissman,"AT,ZG",27.0,11,5,494.0,5.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,11.0,0.0,4.0,22.0,18.0,0.0,18.0,18.0,18.0,19.0,2.0,21.0,19.0,21.0,4.0,3.0,2.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,1.0,1.0,3.0,7.0,4.0,0.0
Triantafyllos Pasaridīs,ZG,27.0,8,5,452.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,11.0,7.0,9.0,2.0,0.0,9.0,14.0,643.0,5.0,7.0,3.0,4.0,3.0,14.0,19.0,0.0
Vincenzo Fiorillo,G,33.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Erik Botheim,"AT,LT",23.0,7,4,316.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,1.0,3.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0
Jérôme Boateng,ZG,34.0,7,4,238.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,5.0,1.0,4.0,4.0,21.0,0.0
Emanuel Vignato,"LT,AT",22.0,9,3,311.0,3.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,4.0,5.0,11.0,14.0,0.0,29.0,29.0,0.0,29.0,1.0,10.0,11.0,1.0,11.0,10.0,7.0,4.0,5.0,1.0,5.0,6.0,833.0,1.0,1.0,0.0,1.0,1.0,11.0,7.0,0.0
Iron Gomis,LT,23.0,5,1,134.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,7.0,3.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,38.0,11.0,49.0,38.0,49.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,6.0,2.0,0.0
Trivante Stewart,"AT,LT",23.0,4,0,100.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,1.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,12.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Dylan Bronn,"ZG,LT",28.0,4,0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0
Andres Sfait,"ZG,LT",18.0,2,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,26.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,500.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Gerardo Fusco,AT,18.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mamadou Coulibaly,ZG,24.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasquale Allocca,G,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536.0,327.0,289.0,198.0,49.0,257.0,519.0,495.0,262.0,409.0,161.0,248.0,279.0,815.0,816.0,12.0
Luca Boncori,AT,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573.0,349.0,243.0,258.0,72.0,269.0,481.0,559.0,212.0,407.0,115.0,292.0,294.0,867.0,629.0,7.0
Rocco Di Vico,LT,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emanuele Elia,ZG,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tommaso Ferrari,ZG,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salvati Gregorio,G,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niccolò Guccione,ZG,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio Iervolino,LT,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrei Motoc,LT,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
