Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Lukas Mühl,ZG,26.0,14,13,1.044,11.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.1,0.1,0.0,1.0,3.0,21.0,0.0,9.0,0.0,9.0,9.0,9.0,1.0,0.0,1.0,1.0,1.0,33.0,17.0,20.0,12.0,1.0,14.0,21.0,667.0,7.0,9.0,4.0,5.0,19.0,52.0,57.0,1.0
Diego Falcinelli,AT,32.0,16,13,945.0,10.5,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.7,27.0,12.0,15.0,74.0,0.0,19.0,19.0,0.0,19.0,19.0,7.0,26.0,19.0,26.0,9.0,5.0,1.0,3.0,5.0,2.0,6.0,333.0,4.0,7.0,0.0,7.0,2.0,11.0,7.0,0.0
Luca Moro,"AT,LT",22.0,26,10,1.008,11.2,4.0,0.0,4.0,3.0,1.0,2.0,3.0,0.0,4.1,2.6,0.7,33.0,7.0,3.0,68.0,36.0,0.0,36.0,27.0,27.0,37.0,7.0,43.0,23.0,30.0,5.0,3.0,1.0,2.0,2.0,2.0,5.0,400.0,3.0,11.0,2.0,9.0,1.0,6.0,7.0,0.0
Luca Vignali,"ZG,LT",27.0,17,7,752.0,8.4,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.6,1.6,0.2,18.0,10.0,34.0,37.0,12.0,12.0,24.0,12.0,24.0,20.0,2.0,22.0,20.0,22.0,17.0,9.0,8.0,7.0,2.0,8.0,13.0,615.0,5.0,7.0,1.0,6.0,6.0,23.0,15.0,0.0
Szymon Żurkowski,LT,25.0,16,7,636.0,7.1,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.7,0.7,1.0,16.0,29.0,39.0,43.0,0.0,14.0,14.0,0.0,14.0,9.0,14.0,23.0,9.0,23.0,22.0,14.0,7.0,12.0,3.0,10.0,15.0,667.0,5.0,9.0,0.0,9.0,8.0,30.0,8.0,0.0
Giuseppe Di Serio,AT,22.0,10,7,623.0,6.9,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,1.2,1.2,0.8,20.0,8.0,6.0,43.0,43.0,14.0,58.0,43.0,58.0,18.0,11.0,29.0,18.0,29.0,3.0,2.0,0.0,2.0,1.0,2.0,2.0,1000.0,0.0,7.0,1.0,6.0,2.0,5.0,6.0,0.0
Filip Jagiełło,"LT,AT",25.0,13,6,527.0,5.9,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,16.0,11.0,46.0,34.0,17.0,17.0,34.0,17.0,34.0,9.0,18.0,27.0,9.0,27.0,12.0,7.0,4.0,5.0,3.0,3.0,11.0,273.0,8.0,5.0,0.0,5.0,0.0,12.0,5.0,0.0
Iva Gelashvili,ZG,22.0,9,6,408.0,4.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.4,0.4,0.0,4.0,2.0,5.0,0.0,22.0,0.0,22.0,22.0,22.0,10.0,0.0,10.0,10.0,10.0,7.0,5.0,5.0,2.0,0.0,4.0,7.0,571.0,3.0,7.0,6.0,1.0,7.0,14.0,15.0,0.0
Albin Ekdal,LT,34.0,9,3,332.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.2,0.2,0.2,4.0,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,10.0,6.0,10.0,9.0,3.0,4.0,4.0,1.0,5.0,8.0,625.0,3.0,8.0,3.0,5.0,11.0,20.0,5.0,0.0
Pietro Candelari,"ZG,LT",18.0,8,2,181.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.1,4.0,4.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,19.0,15.0,19.0,5.0,4.0,3.0,1.0,1.0,4.0,5.0,800.0,1.0,3.0,0.0,3.0,1.0,6.0,1.0,0.0
Tio Cipot,"AT,LT",20.0,9,1,204.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,4.0,2.0,0.0,2.0,2.0,2.0,6.0,333.0,4.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0
João Moutinho,ZG,25.0,5,1,174.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,2.0,2.0,4.0,3.0,0.0
Niccolò Pietra,"LT,ZG",19.0,5,1,150.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,9.0,4.0,7.0,2.0,0.0,4.0,9.0,444.0,5.0,2.0,0.0,2.0,3.0,12.0,7.0,0.0
Gregorio Tanco,ZG,23.0,5,1,142.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,5.0,6.0,2.0,0.0,4.0,6.0,667.0,2.0,3.0,1.0,2.0,3.0,11.0,12.0,0.0
Simone Bastoni,ZG,26.0,2,1,104.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,2.0,5.0,7.0,1.0,6.0,1.0,0.0,2.0,2.0,1000.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0
Laurens Serpe,ZG,22.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0
Raimonds Krollis,"AT,LT",21.0,9,0,130.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,8.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,49.0,9.0,58.0,49.0,58.0,6.0,5.0,2.0,1.0,3.0,1.0,2.0,500.0,1.0,3.0,0.0,3.0,0.0,6.0,1.0,0.0
Przemysław Wiśniewski,ZG,25.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Giovanni Corradini,LT,20.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622.0,364.0,321.0,227.0,74.0,293.0,537.0,546.0,244.0,423.0,110.0,313.0,345.0,967.0,717.0,8.0
Gian Crespi,G,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538.0,347.0,284.0,192.0,62.0,239.0,522.0,458.0,283.0,423.0,160.0,263.0,311.0,849.0,956.0,8.0
Christian Cugnata,ZG,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roko Jureškin,LT,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oskar Lachowicz,LT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diego Mascardi,G,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petar Zovko,G,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
