Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Matteo Politano,AT,27.0,33,20,1.65,18.3,3.0,4.0,7.0,3.0,0.0,0.0,3.0,0.0,2.6,2.6,3.1,56.0,76.0,64.0,191.0,16.0,22.0,38.0,16.0,38.0,14.0,17.0,31.0,14.0,31.0,24.0,12.0,8.0,11.0,5.0,15.0,54.0,278.0,39.0,11.0,2.0,9.0,13.0,37.0,5.0,0.0
Hirving Lozano,AT,26.0,30,20,1.613,17.9,5.0,5.0,10.0,5.0,0.0,0.0,3.0,0.0,5.9,5.7,2.2,79.0,82.0,53.0,179.0,28.0,28.0,56.0,28.0,56.0,33.0,12.0,45.0,32.0,44.0,28.0,20.0,12.0,11.0,5.0,8.0,30.0,267.0,22.0,24.0,0.0,24.0,9.0,37.0,9.0,0.0
Stanislav Lobotka,LT,26.0,23,19,1.686,18.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.1,0.1,0.7,8.0,25.0,93.0,13.0,5.0,0.0,5.0,5.0,5.0,1.0,4.0,4.0,1.0,4.0,39.0,24.0,16.0,20.0,3.0,14.0,36.0,389.0,22.0,9.0,1.0,8.0,12.0,51.0,13.0,1.0
Dries Mertens,"AT,LT",34.0,30,16,1.384,15.4,11.0,1.0,12.0,10.0,1.0,1.0,2.0,0.0,4.3,3.6,3.1,67.0,30.0,69.0,101.0,72.0,7.0,78.0,65.0,72.0,28.0,20.0,48.0,23.0,43.0,16.0,7.0,1.0,11.0,4.0,3.0,16.0,188.0,13.0,8.0,2.0,6.0,9.0,25.0,2.0,0.0
Juan Jesus,ZG,30.0,21,14,1.278,14.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.3,6.0,1.0,36.0,0.0,7.0,0.0,7.0,7.0,7.0,2.0,2.0,4.0,2.0,4.0,25.0,17.0,14.0,11.0,0.0,12.0,18.0,667.0,6.0,21.0,16.0,5.0,9.0,34.0,34.0,0.0
Elif Elmas,"AT,LT",21.0,37,12,1.62,18.0,3.0,4.0,7.0,3.0,0.0,0.0,3.0,0.0,2.3,2.3,1.8,41.0,59.0,53.0,96.0,17.0,22.0,39.0,17.0,39.0,13.0,10.0,23.0,13.0,23.0,25.0,15.0,10.0,10.0,5.0,12.0,28.0,429.0,16.0,13.0,2.0,11.0,8.0,33.0,17.0,0.0
Diego Demme,LT,29.0,19,7,692.0,7.7,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.7,0.7,0.4,11.0,8.0,44.0,2.0,13.0,0.0,13.0,13.0,13.0,9.0,5.0,14.0,9.0,14.0,21.0,12.0,4.0,13.0,4.0,10.0,21.0,476.0,11.0,11.0,2.0,9.0,9.0,30.0,2.0,0.0
Alex Meret,G,24.0,7,7,619.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
Alessandro Zanoli,ZG,20.0,12,5,457.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,1.0,11.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0,7.0,6.0,3.0,1.0,3.0,5.0,600.0,2.0,2.0,1.0,1.0,4.0,14.0,16.0,0.0
Andrea Petagna,AT,26.0,24,4,586.0,6.5,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.6,1.6,1.7,33.0,15.0,11.0,38.0,46.0,15.0,61.0,46.0,61.0,25.0,25.0,51.0,25.0,51.0,3.0,3.0,0.0,3.0,0.0,1.0,4.0,250.0,3.0,1.0,0.0,1.0,0.0,3.0,5.0,0.0
Faouzi Ghoulam,ZG,30.0,14,3,332.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,5.0,10.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,13.0,3.0,13.0,3.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,1.0,3.0,6.0,10.0,0.0
Kostas Manolas,ZG,30.0,4,3,313.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,667.0,1.0,2.0,1.0,1.0,4.0,6.0,10.0,1.0
Kévin Malcuit,"ZG,LT",30.0,8,2,288.0,3.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.2,3.0,8.0,11.0,19.0,0.0,31.0,31.0,0.0,31.0,1.0,7.0,8.0,1.0,8.0,4.0,2.0,4.0,0.0,0.0,2.0,2.0,1000.0,0.0,3.0,0.0,3.0,8.0,12.0,6.0,0.0
Adam Ounas,"LT,AT",24.0,15,1,326.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.8,15.0,28.0,31.0,44.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,41.0,19.0,41.0,6.0,1.0,0.0,3.0,3.0,3.0,7.0,429.0,4.0,3.0,0.0,3.0,2.0,8.0,3.0,0.0
Gianluca Gaetano,LT,21.0,2,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,500.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
Davide Marfella,G,21.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Axel Tuanzebe,ZG,23.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Giuseppe Ambrosino,AT,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550.0,327.0,246.0,227.0,77.0,268.0,617.0,434.0,349.0,371.0,108.0,263.0,296.0,846.0,510.0,8.0
Benedetto Barba,ZG,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532.0,320.0,248.0,220.0,64.0,238.0,595.0,400.0,357.0,455.0,155.0,300.0,397.0,929.0,613.0,19.0
Antonio Cioffi,AT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davide Costanzo,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hubert Idasiak,G,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Balla Manè,ZG,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luca Palmiero,LT,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan Spedalieri,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio Vergara,AT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
