Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Federico Gatti,ZG,23.0,35,35,3.085,34.3,5.0,2.0,7.0,5.0,0.0,0.0,13.0,1.0,3.5,3.5,1.5,50.0,51.0,134.0,7.0,15.0,6.0,20.0,15.0,20.0,10.0,4.0,14.0,10.0,14.0,35.0,26.0,26.0,8.0,1.0,20.0,40.0,500.0,20.0,43.0,28.0,15.0,61.0,96.0,128.0,0.0
Przemysław Szymiński,ZG,27.0,32,32,2.856,31.7,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.9,0.9,1.3,22.0,12.0,83.0,2.0,0.0,3.0,3.0,0.0,3.0,3.0,4.0,7.0,3.0,7.0,28.0,18.0,18.0,9.0,1.0,18.0,25.0,720.0,7.0,38.0,26.0,12.0,49.0,77.0,118.0,3.0
Francesco Zampano,ZG,27.0,33,31,2.727,30.3,2.0,5.0,7.0,2.0,0.0,0.0,7.0,0.0,1.6,1.6,3.5,51.0,81.0,115.0,197.0,7.0,17.0,23.0,7.0,23.0,5.0,12.0,17.0,5.0,17.0,53.0,32.0,30.0,19.0,4.0,21.0,41.0,512.0,20.0,25.0,5.0,20.0,23.0,76.0,34.0,0.0
Daniel Boloca,LT,22.0,36,30,2.644,29.4,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,3.1,3.1,3.2,63.0,73.0,174.0,60.0,3.0,3.0,7.0,3.0,7.0,11.0,11.0,22.0,10.0,21.0,64.0,42.0,32.0,28.0,4.0,23.0,50.0,460.0,27.0,28.0,9.0,19.0,31.0,95.0,22.0,1.0
Matteo Cotali,ZG,24.0,31,29,2.544,28.3,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.4,0.4,0.6,9.0,34.0,127.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,58.0,35.0,37.0,17.0,4.0,31.0,46.0,674.0,15.0,33.0,11.0,22.0,58.0,116.0,50.0,0.0
Camillo Ciano,AT,31.0,33,29,2.227,24.7,4.0,3.0,7.0,4.0,0.0,2.0,9.0,0.0,5.8,4.2,5.5,97.0,34.0,89.0,189.0,16.0,12.0,28.0,16.0,28.0,23.0,22.0,45.0,17.0,39.0,25.0,17.0,6.0,14.0,5.0,10.0,33.0,303.0,23.0,29.0,3.0,26.0,5.0,30.0,16.0,0.0
Federico Ravaglia,G,21.0,27,27,2.43,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0
Luca Garritano,"LT,AT",27.0,32,27,2.248,25.0,2.0,1.0,3.0,2.0,0.0,1.0,4.0,0.0,6.7,5.9,3.6,95.0,83.0,129.0,167.0,8.0,4.0,12.0,8.0,12.0,27.0,15.0,41.0,24.0,38.0,33.0,16.0,6.0,20.0,7.0,17.0,37.0,459.0,20.0,15.0,1.0,14.0,19.0,52.0,12.0,0.0
Matteo Ricci,LT,27.0,31,27,2.248,25.0,2.0,4.0,6.0,1.0,1.0,1.0,11.0,0.0,2.4,1.6,2.8,44.0,18.0,246.0,27.0,8.0,16.0,24.0,4.0,20.0,9.0,11.0,21.0,6.0,18.0,53.0,35.0,18.0,27.0,8.0,25.0,48.0,521.0,23.0,21.0,5.0,16.0,33.0,86.0,21.0,0.0
Alessio Zerbin,"AT,LT",22.0,31,26,2.069,23.0,9.0,3.0,12.0,9.0,0.0,0.0,6.0,0.0,6.6,6.6,2.7,93.0,96.0,71.0,218.0,39.0,13.0,52.0,39.0,52.0,29.0,12.0,40.0,29.0,40.0,42.0,21.0,25.0,11.0,6.0,20.0,38.0,526.0,18.0,27.0,2.0,25.0,14.0,56.0,17.0,0.0
Luigi Canotto,"AT,LT",27.0,35,22,1.823,20.3,6.0,2.0,8.0,5.0,1.0,1.0,4.0,0.0,6.5,5.7,3.0,87.0,81.0,39.0,184.0,30.0,10.0,39.0,25.0,35.0,32.0,15.0,47.0,28.0,43.0,7.0,4.0,0.0,4.0,3.0,3.0,14.0,214.0,11.0,11.0,1.0,10.0,8.0,15.0,4.0,0.0
Karlo Lulić,LT,25.0,26,18,1.54,17.1,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,1.2,1.2,0.6,18.0,39.0,96.0,70.0,12.0,12.0,23.0,12.0,23.0,7.0,4.0,10.0,7.0,10.0,13.0,9.0,6.0,7.0,0.0,9.0,23.0,391.0,14.0,19.0,2.0,17.0,11.0,24.0,7.0,1.0
