Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Nicolò Zaniolo,"AT,LT",22.0,28,23,1.971,21.9,2.0,1.0,3.0,2.0,0.0,0.0,12.0,2.0,5.6,5.6,2.9,85.0,87.0,57.0,205.0,9.0,5.0,14.0,9.0,14.0,25.0,13.0,39.0,25.0,39.0,24.0,15.0,0.0,15.0,9.0,6.0,28.0,214.0,22.0,19.0,0.0,19.0,7.0,31.0,6.0,0.0
Matías Viña,"ZG,AT",23.0,26,18,1.565,17.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,1.1,17.0,41.0,74.0,68.0,0.0,6.0,6.0,0.0,6.0,3.0,6.0,10.0,3.0,10.0,46.0,30.0,27.0,14.0,5.0,29.0,59.0,492.0,30.0,26.0,3.0,23.0,25.0,71.0,33.0,0.0
Marash Kumbulla,ZG,21.0,17,13,1.025,11.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.8,0.8,0.1,9.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,7.0,8.0,21.0,13.0,13.0,7.0,1.0,8.0,15.0,533.0,7.0,17.0,8.0,9.0,16.0,37.0,26.0,0.0
Sérgio Oliveira,LT,29.0,14,13,892.0,9.9,2.0,0.0,2.0,1.0,1.0,1.0,5.0,0.0,1.3,0.5,1.7,22.0,10.0,41.0,16.0,20.0,0.0,20.0,10.0,10.0,13.0,17.0,30.0,5.0,23.0,27.0,14.0,11.0,14.0,2.0,15.0,30.0,500.0,15.0,13.0,0.0,13.0,10.0,37.0,7.0,0.0
Nicola Zalewski,ZG,19.0,16,9,793.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.5,9.0,43.0,22.0,35.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,5.0,10.0,32.0,19.0,17.0,11.0,4.0,21.0,35.0,600.0,14.0,18.0,1.0,17.0,16.0,48.0,4.0,0.0
Stephan El Shaarawy,"AT,ZG",28.0,27,8,1.055,11.7,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.7,2.7,3.0,57.0,58.0,78.0,105.0,26.0,0.0,26.0,26.0,26.0,23.0,26.0,49.0,23.0,49.0,13.0,8.0,4.0,9.0,0.0,4.0,6.0,667.0,2.0,10.0,2.0,8.0,11.0,24.0,8.0,0.0
Ainsley Maitland-Niles,ZG,23.0,8,7,487.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.6,8.0,13.0,24.0,33.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,16.0,5.0,16.0,8.0,6.0,5.0,0.0,3.0,5.0,14.0,357.0,9.0,7.0,0.0,7.0,6.0,14.0,7.0,0.0
Felix Afena-Gyan,"AT,LT",18.0,17,6,668.0,7.4,2.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0,1.7,1.7,0.6,22.0,19.0,7.0,77.0,27.0,0.0,27.0,27.0,27.0,22.0,8.0,30.0,22.0,30.0,10.0,3.0,1.0,6.0,3.0,4.0,7.0,571.0,3.0,4.0,0.0,4.0,3.0,13.0,0.0,0.0
Eldor Shomurodov,"AT,LT",26.0,28,5,784.0,8.7,3.0,4.0,7.0,3.0,0.0,0.0,2.0,0.0,4.3,4.3,3.3,75.0,28.0,17.0,85.0,34.0,46.0,80.0,34.0,80.0,49.0,38.0,87.0,49.0,87.0,5.0,4.0,0.0,4.0,1.0,1.0,10.0,100.0,9.0,8.0,0.0,8.0,2.0,7.0,5.0,0.0
Carles Pérez,"LT,AT",23.0,19,3,554.0,6.2,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.5,1.5,1.0,25.0,25.0,19.0,52.0,16.0,16.0,32.0,16.0,32.0,24.0,17.0,41.0,24.0,41.0,8.0,3.0,3.0,1.0,4.0,3.0,12.0,250.0,9.0,10.0,0.0,10.0,2.0,10.0,2.0,0.0
Riccardo Calafiori,ZG,19.0,6,2,174.0,1.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9,9.0,3.0,3.0,6.0,0.0,52.0,52.0,0.0,52.0,0.0,47.0,47.0,0.0,47.0,5.0,4.0,2.0,2.0,1.0,1.0,5.0,200.0,4.0,3.0,0.0,3.0,3.0,8.0,1.0,0.0
Amadou Diawara,LT,24.0,4,2,170.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,5.0,2.0,0.0,1.0,3.0,333.0,2.0,2.0,0.0,2.0,0.0,7.0,1.0,0.0
Leonardo Spinazzola,ZG,28.0,3,2,127.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,2.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,12.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,3.0,0.0
Borja Mayoral,"AT,ZG",24.0,5,1,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,3.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ebrima Darboe,LT,20.0,1,1,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
Edoardo Bove,"LT,ZG",19.0,11,0,68.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,132.0,0.0,132.0,132.0,132.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0
Cristian Volpato,"AT,LT",17.0,3,0,38.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,4.0,4.0,7.0,237.0,0.0,237.0,237.0,237.0,23.0,11.0,34.0,23.0,34.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Bryan Reynolds,ZG,20.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Dimitrios Keramitsis,LT,17.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Fuzato,G,24.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613.0,362.0,282.0,253.0,78.0,283.0,622.0,455.0,339.0,383.0,82.0,301.0,385.0,998.0,552.0,9.0
Pietro Boer,G,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586.0,361.0,290.0,226.0,70.0,299.0,630.0,475.0,331.0,402.0,165.0,237.0,383.0,969.0,722.0,5.0
Davide Mastrantonio,G,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filippo Missori,ZG,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maissa Ndiaye,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan Oliveras,ZG,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filippo Tripi,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gonzalo Villar,LT,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
