Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Hidde ter Avest,ZG,23.0,6,4,351.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,2.0,0.0,2.0,5.0,400.0,3.0,3.0,1.0,2.0,2.0,7.0,5.0,0.0
Fernando Forestieri,"AT,LT",30.0,19,3,552.0,6.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.5,1.5,1.3,29.0,8.0,20.0,47.0,16.0,16.0,33.0,16.0,33.0,25.0,22.0,47.0,25.0,47.0,9.0,7.0,4.0,4.0,1.0,3.0,7.0,429.0,4.0,7.0,0.0,7.0,2.0,11.0,0.0,0.0
Thomas Ouwejan,ZG,23.0,15,3,413.0,4.6,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.9,10.0,13.0,15.0,36.0,0.0,44.0,44.0,0.0,44.0,4.0,19.0,23.0,4.0,23.0,4.0,1.0,0.0,3.0,1.0,2.0,9.0,222.0,7.0,4.0,0.0,4.0,5.0,9.0,6.0,0.0
Rolando Mandragora,LT,23.0,10,3,398.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,12.0,2.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,26.0,23.0,26.0,8.0,5.0,3.0,4.0,1.0,3.0,10.0,300.0,7.0,10.0,3.0,7.0,6.0,14.0,5.0,0.0
Mamadou Coulibaly,LT,21.0,3,2,184.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,2.0,1.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,10.0,4.0,10.0,10.0,8.0,5.0,5.0,0.0,0.0,0.0,0,0.0,2.0,0.0,2.0,1.0,11.0,0.0,0.0
Nícolas Andrade,G,32.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jayden Braaf,AT,17.0,4,1,116.0,1.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,2.0,2.0,2.0,11.0,78.0,0.0,78.0,78.0,78.0,9.0,8.0,17.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simone Scuffet,G,24.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Palumbo,LT,18.0,3,1,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,5.0,1.0,1.0,0.0,0.0
Mato Jajalo,LT,32.0,1,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1000.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0
Petar Mićin,LT,21.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryder Matos,LT,27.0,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manuel Gasparini,G,18.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco Ballarini,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502.0,294.0,264.0,199.0,39.0,209.0,547.0,382.0,338.0,428.0,131.0,297.0,440.0,942.0,683.0,8.0
Salah Basha,AT,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563.0,296.0,244.0,242.0,77.0,233.0,609.0,383.0,376.0,362.0,100.0,262.0,444.0,1007.0,672.0,19.0
Thomas Battistella,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo Carnelos,G,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edoardo Piana,G,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sebastian Prödl,"ZG,LT",33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alessandro Rigo,LT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William Troost-Ekong,"ZG,LT",26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
