Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Mattia Zaccagni,AT,26.0,29,21,1.876,20.8,4.0,5.0,9.0,4.0,0.0,0.0,6.0,0.0,3.2,3.2,2.9,61.0,85.0,55.0,211.0,19.0,24.0,43.0,19.0,43.0,15.0,14.0,29.0,15.0,29.0,33.0,16.0,10.0,13.0,10.0,11.0,19.0,579.0,8.0,17.0,2.0,15.0,20.0,53.0,5.0,0.0
Danilo Cataldi,LT,26.0,32,19,1.707,19.0,1.0,2.0,3.0,1.0,0.0,0.0,8.0,0.0,0.4,0.4,3.2,36.0,9.0,97.0,16.0,5.0,11.0,16.0,5.0,16.0,2.0,17.0,19.0,2.0,19.0,36.0,17.0,15.0,17.0,4.0,12.0,38.0,316.0,26.0,24.0,12.0,12.0,17.0,53.0,19.0,1.0
Lucas Leiva,LT,34.0,35,19,1.697,18.9,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.1,0.1,0.3,4.0,10.0,84.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,55.0,30.0,26.0,25.0,4.0,15.0,53.0,283.0,38.0,27.0,10.0,17.0,28.0,83.0,37.0,0.0
Patric,ZG,28.0,24,19,1.649,18.3,1.0,1.0,2.0,1.0,0.0,0.0,7.0,1.0,0.9,0.9,0.7,16.0,5.0,52.0,6.0,5.0,5.0,11.0,5.0,11.0,5.0,4.0,9.0,5.0,9.0,21.0,15.0,17.0,4.0,0.0,9.0,20.0,450.0,11.0,22.0,11.0,11.0,12.0,33.0,44.0,2.0
Manuel Lazzari,ZG,27.0,31,16,1.665,18.5,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,0.8,0.8,2.1,28.0,80.0,50.0,107.0,16.0,16.0,32.0,16.0,32.0,4.0,11.0,15.0,4.0,15.0,28.0,14.0,13.0,15.0,0.0,16.0,26.0,615.0,10.0,10.0,2.0,8.0,12.0,40.0,16.0,1.0
Pepe Reina,G,38.0,15,15,1.35,15.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.4,4.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Toma Bašić,LT,24.0,29,9,982.0,10.9,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.6,1.6,0.9,25.0,18.0,26.0,44.0,0.0,18.0,18.0,0.0,18.0,15.0,8.0,23.0,15.0,23.0,12.0,8.0,3.0,9.0,0.0,5.0,17.0,294.0,12.0,13.0,4.0,9.0,4.0,16.0,21.0,0.0
Ștefan Radu,ZG,34.0,10,6,556.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,1.0,6.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,9.0,6.0,3.0,6.0,0.0,5.0,9.0,556.0,4.0,7.0,2.0,5.0,5.0,14.0,15.0,0.0
Jean-Daniel Akpa-Akpro,LT,28.0,10,4,315.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,2.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,4.0,5.0,17.0,10.0,7.0,9.0,1.0,7.0,12.0,583.0,5.0,4.0,2.0,2.0,2.0,19.0,6.0,0.0
Jovane Cabral,AT,23.0,3,2,190.0,2.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,5.0,13.0,47.0,0.0,47.0,47.0,47.0,49.0,2.0,51.0,49.0,51.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0
Vedat Muriqi,AT,27.0,11,1,215.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,4.0,1.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,17.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
Raúl Moro,AT,18.0,11,1,201.0,2.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,7.0,13.0,5.0,17.0,0.0,45.0,45.0,0.0,45.0,20.0,9.0,30.0,20.0,30.0,3.0,3.0,0.0,2.0,1.0,1.0,5.0,200.0,4.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0
Luka Romero,AT,16.0,8,0,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,2.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
Anderson Lima,LT,21.0,4,0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0
Dimitrije Kamenović,ZG,21.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,132.0,132.0,132.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0
Gonzalo Escalante,LT,28.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1000.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0
Denis Vavro,ZG,25.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marius Adamonis,G,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578.0,339.0,246.0,255.0,77.0,238.0,621.0,383.0,383.0,416.0,144.0,272.0,315.0,893.0,565.0,10.0
Marco Bertini,LT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547.0,319.0,243.0,223.0,81.0,274.0,608.0,451.0,334.0,351.0,89.0,262.0,399.0,946.0,621.0,14.0
Felipe Caicedo,"AT,LT",32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romano Floriani,ZG,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alessio Furlanetto,G,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jony,"AT,LT",30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
