Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Félix Correia,"ZG,AT",20.0,21,3,574.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.2,17.0,40.0,51.0,62.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,27.0,8.0,27.0,10.0,4.0,4.0,4.0,2.0,6.0,8.0,750.0,2.0,5.0,2.0,3.0,6.0,16.0,5.0,0.0
Jayden Oosterwolde,ZG,20.0,5,3,293.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,1.0,11.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,6.0,4.0,3.0,2.0,1.0,4.0,7.0,571.0,3.0,2.0,0.0,2.0,6.0,12.0,6.0,0.0
Simone Colombi,G,30.0,3,3,248.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Filippo Costa,ZG,26.0,3,3,197.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,7.0,4.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,19.0,31.0,12.0,31.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,333.0,2.0,1.0,1.0,0.0,0.0,4.0,7.0,0.0
Maxime Busi,"ZG,AT",21.0,6,2,244.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,1.0,4.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,2.0,4.0,0.0,0.0,3.0,8.0,375.0,5.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0
Lautaro Valenti,ZG,22.0,3,2,182.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,5.0,5.0,0.0,0.0,2.0,9.0,0.0
Dario Sits,"AT,ZG",17.0,3,2,118.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,27.0,18.0,27.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0
Ange-Yoan Bonny,AT,17.0,13,1,260.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.1,13.0,7.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,44.0,39.0,44.0,4.0,4.0,0.0,2.0,2.0,2.0,3.0,667.0,1.0,3.0,0.0,3.0,0.0,4.0,1.0,0.0
Drissa Camara,LT,19.0,4,1,111.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
Riccardo Gagliolo,ZG,31.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,500.0,1.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0
Vasilios Zagaritis,ZG,20.0,5,0,64.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0
Daniele Iacoponi,"AT,LT",19.0,4,0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Aliou Badara Traore,LT,20.0,2,0,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1000.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0
Gastón Brugman,LT,28.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Francesco Cassata,LT,24.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,41.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmed Ankrah,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554.0,335.0,284.0,208.0,62.0,253.0,549.0,461.0,296.0,396.0,135.0,261.0,330.0,884.0,685.0,7.0
Francesco Borriello,G,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662.0,389.0,304.0,271.0,87.0,333.0,693.0,481.0,360.0,399.0,124.0,275.0,410.0,1072.0,701.0,11.0
Daan Dierckx,ZG,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simone Iacoponi,ZG,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrea Mallamo,LT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrea Piga,G,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alberto Rossi,G,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
