Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Matteo Pessina,LT,26.0,37,37,3.222,35.8,6.0,3.0,9.0,2.0,4.0,5.0,5.0,1.0,6.3,2.4,1.1,35.0,69.0,190.0,53.0,17.0,8.0,25.0,6.0,14.0,18.0,3.0,21.0,7.0,10.0,44.0,25.0,20.0,20.0,4.0,23.0,49.0,469.0,26.0,29.0,11.0,18.0,27.0,71.0,46.0,1.0
Andrea Colpani,"LT,AT",24.0,38,36,2.657,29.5,8.0,4.0,12.0,8.0,0.0,0.0,1.0,0.0,4.8,4.8,5.0,98.0,90.0,120.0,193.0,27.0,14.0,41.0,27.0,41.0,16.0,17.0,33.0,16.0,33.0,25.0,15.0,6.0,13.0,6.0,11.0,20.0,550.0,9.0,11.0,4.0,7.0,14.0,39.0,14.0,0.0
Michele Di Gregorio,G,26.0,33,33,2.872,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,250.0,3.0,1.0,0.0,1.0,1.0,2.0,10.0,2.0
Pablo Marí,ZG,29.0,34,30,2.615,29.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.4,0.4,0.3,7.0,2.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,41.0,25.0,34.0,7.0,0.0,22.0,34.0,647.0,12.0,40.0,25.0,15.0,37.0,78.0,115.0,1.0
Roberto Gagliardini,"LT,ZG",29.0,33,29,2.36,26.2,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,2.9,2.9,1.7,46.0,38.0,120.0,36.0,4.0,8.0,11.0,4.0,11.0,11.0,6.0,18.0,11.0,18.0,61.0,30.0,27.0,25.0,9.0,31.0,50.0,620.0,19.0,30.0,11.0,19.0,31.0,92.0,38.0,0.0
Dany Mota,"AT,LT",25.0,34,24,2.049,22.8,4.0,3.0,7.0,4.0,0.0,0.0,3.0,0.0,3.6,3.6,3.0,65.0,112.0,57.0,152.0,18.0,13.0,31.0,18.0,31.0,16.0,13.0,29.0,16.0,29.0,13.0,7.0,2.0,5.0,6.0,8.0,17.0,471.0,9.0,4.0,1.0,3.0,2.0,15.0,18.0,0.0
Luca Caldirola,ZG,32.0,29,23,2.141,23.8,1.0,1.0,2.0,1.0,0.0,0.0,7.0,1.0,0.5,0.5,0.6,11.0,10.0,56.0,9.0,4.0,4.0,8.0,4.0,8.0,2.0,3.0,4.0,2.0,4.0,25.0,14.0,19.0,4.0,2.0,13.0,22.0,591.0,9.0,26.0,17.0,9.0,29.0,54.0,53.0,0.0
Samuele Birindelli,ZG,24.0,35,22,2.013,22.4,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,1.1,1.1,2.9,40.0,63.0,70.0,122.0,0.0,9.0,9.0,0.0,9.0,5.0,13.0,18.0,5.0,18.0,28.0,19.0,16.0,7.0,5.0,14.0,25.0,560.0,11.0,30.0,11.0,19.0,18.0,46.0,48.0,0.0
Giorgos Kyriakopoulos,ZG,27.0,28,20,1.712,19.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,1.2,1.2,1.4,26.0,64.0,70.0,94.0,0.0,16.0,16.0,0.0,16.0,6.0,7.0,14.0,6.0,14.0,19.0,10.0,16.0,3.0,0.0,11.0,24.0,458.0,13.0,18.0,1.0,17.0,13.0,32.0,28.0,0.0
Armando Izzo,ZG,31.0,23,20,1.65,18.3,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.7,0.7,0.5,11.0,15.0,59.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,6.0,4.0,6.0,27.0,17.0,17.0,9.0,1.0,16.0,27.0,593.0,11.0,20.0,16.0,4.0,27.0,54.0,49.0,1.0
Patrick Ciurria,"ZG,LT",28.0,22,18,1.598,17.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.5,1.5,2.6,41.0,41.0,68.0,94.0,0.0,6.0,6.0,0.0,6.0,9.0,15.0,23.0,9.0,23.0,30.0,18.0,13.0,13.0,4.0,13.0,21.0,619.0,8.0,20.0,5.0,15.0,9.0,39.0,28.0,0.0
Danilo D'Ambrosio,ZG,34.0,24,16,1.536,17.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.7,0.7,0.2,8.0,12.0,61.0,25.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,4.0,5.0,57.0,34.0,34.0,20.0,3.0,28.0,41.0,683.0,13.0,22.0,13.0,9.0,14.0,71.0,31.0,0.0
Andrea Carboni,ZG,22.0,21,16,1.487,16.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,0.5,17.0,13.0,46.0,22.0,6.0,0.0,6.0,6.0,6.0,7.0,3.0,10.0,7.0,10.0,38.0,22.0,24.0,12.0,2.0,20.0,31.0,645.0,11.0,23.0,13.0,10.0,17.0,55.0,56.0,1.0
Lorenzo Colombo,AT,21.0,25,16,1.359,15.1,4.0,1.0,5.0,4.0,0.0,0.0,3.0,0.0,3.6,3.6,0.6,42.0,16.0,24.0,75.0,26.0,7.0,33.0,26.0,33.0,24.0,4.0,28.0,24.0,28.0,17.0,12.0,3.0,9.0,5.0,8.0,14.0,571.0,6.0,18.0,5.0,13.0,0.0,17.0,14.0,0.0
Warren Bondo,LT,19.0,25,14,1.475,16.4,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,0.9,0.9,0.3,12.0,31.0,43.0,13.0,6.0,6.0,12.0,6.0,12.0,6.0,2.0,8.0,6.0,8.0,29.0,22.0,16.0,10.0,3.0,13.0,17.0,765.0,4.0,13.0,3.0,10.0,6.0,35.0,13.0,0.0
Milan Đurić,AT,33.0,17,13,1.257,14.0,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,3.0,3.0,0.7,37.0,2.0,8.0,31.0,29.0,7.0,36.0,29.0,36.0,21.0,5.0,26.0,21.0,26.0,5.0,5.0,0.0,5.0,0.0,2.0,4.0,500.0,2.0,6.0,2.0,4.0,0.0,5.0,27.0,0.0
Valentin Carboni,"LT,AT",18.0,31,10,1.169,13.0,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,2.3,2.3,1.7,40.0,52.0,57.0,75.0,15.0,23.0,38.0,15.0,38.0,18.0,13.0,31.0,18.0,31.0,25.0,15.0,10.0,12.0,3.0,8.0,26.0,308.0,18.0,12.0,1.0,11.0,7.0,32.0,4.0,0.0
Pedro Pereira,ZG,25.0,23,9,841.0,9.3,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,1.2,14.0,20.0,43.0,69.0,0.0,21.0,21.0,0.0,21.0,2.0,12.0,14.0,2.0,14.0,19.0,13.0,14.0,4.0,1.0,9.0,17.0,529.0,8.0,15.0,2.0,13.0,4.0,23.0,18.0,0.0
Jean-Daniel Akpa-Akpro,LT,30.0,19,8,705.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.5,0.5,0.1,6.0,11.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,7.0,8.0,20.0,11.0,14.0,4.0,2.0,3.0,9.0,333.0,6.0,10.0,4.0,6.0,12.0,32.0,15.0,1.0
Alessio Zerbin,"ZG,AT",24.0,13,7,684.0,7.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.4,0.4,0.8,12.0,17.0,20.0,46.0,0.0,13.0,13.0,0.0,13.0,5.0,11.0,16.0,5.0,16.0,18.0,10.0,13.0,2.0,3.0,4.0,13.0,308.0,9.0,16.0,3.0,13.0,3.0,21.0,5.0,0.0
Alessandro Sorrentino,G,21.0,7,5,548.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gianluca Caprari,"LT,AT",30.0,6,4,285.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,14.0,11.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,22.0,23.0,44.0,22.0,44.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
Samuele Vignato,"LT,AT",19.0,10,3,343.0,3.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.7,1.7,0.2,18.0,13.0,13.0,20.0,26.0,0.0,26.0,26.0,26.0,44.0,4.0,48.0,44.0,48.0,6.0,4.0,2.0,3.0,1.0,2.0,3.0,667.0,1.0,2.0,0.0,2.0,1.0,7.0,1.0,0.0
Daniel Maldini,"LT,AT",21.0,11,2,333.0,3.7,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,1.3,1.3,1.2,24.0,15.0,10.0,22.0,108.0,27.0,135.0,108.0,135.0,34.0,31.0,65.0,34.0,65.0,3.0,2.0,0.0,2.0,1.0,3.0,6.0,500.0,3.0,2.0,0.0,2.0,2.0,5.0,1.0,0.0
Pepín,"LT,AT",26.0,10,2,241.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,2.0,1.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,6.0,8.0,6.0,1.0,1.0,4.0,1.0,2.0,4.0,500.0,2.0,5.0,2.0,3.0,0.0,6.0,6.0,0.0
Mirko Marić,AT,28.0,10,1,287.0,3.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9,0.9,0.5,13.0,2.0,4.0,30.0,31.0,0.0,31.0,31.0,31.0,27.0,15.0,42.0,27.0,42.0,4.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,2.0,6.0,3.0,0.0
Papu Gómez,"LT,AT",35.0,2,0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Giulio Donati,ZG,33.0,4,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,46.0,51.0,5.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Giorgio Cittadini,ZG,21.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1000.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
Andrea Ferraris,LT,20.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Davide Bettella,LT,23.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alessandro Berretta,LT,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565.0,334.0,307.0,195.0,63.0,266.0,484.0,550.0,218.0,378.0,151.0,227.0,279.0,844.0,642.0,8.0
Franco Carboni,LT,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.0,304.0,211.0,199.0,71.0,216.0,432.0,500.0,216.0,405.0,133.0,272.0,259.0,740.0,594.0,4.0
Leonardo Colombo,LT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stefano Gori,G,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eugenio Lamanna,G,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrea Mazza,G,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrea Petagna,AT,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matija Popović,LT,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
