Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Christian Kouamé,ci CIV,AT,24.0,28,22,1.866,20.7,4.0,4.0,8.0,4.0,0.0,0.0,5.0,0.0,5.3,5.3,3.7,90.0,50.0,54.0,203.0,19.0,19.0,39.0,19.0,39.0,26.0,18.0,43.0,26.0,43.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Christian Kouamé,ci CIV,AT,24.0,20.7,27.0,18.0,8.0,10.0,9.0,7.0,14.0,500.0,7.0,15.0,3.0,12.0,12.0,39.0,8.0,0.0,Partidas
Giacomo Bonaventura,it ITA,LT,32.0,30,21,1.911,21.2,5.0,1.0,6.0,5.0,0.0,0.0,4.0,1.0,4.3,4.3,3.1,74.0,64.0,102.0,91.0,24.0,5.0,28.0,24.0,28.0,20.0,15.0,35.0,20.0,35.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Giacomo Bonaventura,it ITA,LT,32.0,21.2,35.0,23.0,14.0,15.0,6.0,24.0,37.0,649.0,13.0,14.0,0.0,14.0,16.0,51.0,5.0,1.0,Partidas
Antonín Barák,cz CZE,LT,27.0,30,21,1.799,20.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,2.6,2.6,1.6,41.0,45.0,82.0,93.0,10.0,0.0,10.0,10.0,10.0,13.0,8.0,21.0,13.0,21.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Antonín Barák,cz CZE,LT,27.0,20.0,21.0,9.0,5.0,7.0,9.0,6.0,16.0,375.0,10.0,16.0,2.0,14.0,3.0,24.0,13.0,0.0,Partidas
Luka Jović,rs SRB,"AT,LT",24.0,31,16,1.534,17.0,6.0,3.0,9.0,6.0,0.0,1.0,3.0,0.0,7.9,7.1,1.5,86.0,8.0,28.0,75.0,35.0,18.0,53.0,35.0,53.0,46.0,9.0,55.0,42.0,51.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Luka Jović,rs SRB,"AT,LT",24.0,17.0,6.0,3.0,1.0,4.0,1.0,2.0,8.0,250.0,6.0,7.0,2.0,5.0,2.0,8.0,10.0,0.0,Partidas
Arthur Cabral,br BRA,AT,24.0,28,15,1.432,15.9,8.0,1.0,9.0,6.0,2.0,2.0,4.0,0.0,7.9,6.3,0.8,70.0,11.0,21.0,86.0,50.0,6.0,57.0,38.0,44.0,49.0,5.0,54.0,39.0,44.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Arthur Cabral,br BRA,AT,24.0,15.9,9.0,2.0,1.0,4.0,4.0,4.0,8.0,500.0,4.0,10.0,1.0,9.0,1.0,10.0,12.0,0.0,Partidas
Riccardo Saponara,it ITA,AT,30.0,29,14,1.208,13.4,4.0,3.0,7.0,4.0,0.0,0.0,4.0,0.0,2.8,2.8,3.4,62.0,56.0,56.0,125.0,30.0,22.0,52.0,30.0,52.0,21.0,26.0,46.0,21.0,46.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Riccardo Saponara,it ITA,AT,30.0,13.4,10.0,5.0,3.0,6.0,1.0,5.0,9.0,556.0,4.0,7.0,1.0,6.0,5.0,15.0,9.0,1.0,Partidas
Nicolás González,ar ARG,"AT,LT",24.0,24,13,1.354,15.0,6.0,1.0,7.0,4.0,2.0,2.0,3.0,0.0,6.7,5.4,1.3,67.0,37.0,70.0,112.0,40.0,7.0,47.0,27.0,33.0,45.0,9.0,53.0,36.0,45.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Nicolás González,ar ARG,"AT,LT",24.0,15.0,17.0,10.0,3.0,10.0,4.0,5.0,16.0,313.0,11.0,14.0,0.0,14.0,4.0,21.0,6.0,0.0,Partidas
Alfred Duncan,gh GHA,LT,29.0,25,13,1.103,12.3,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,0.6,11.0,18.0,70.0,30.0,8.0,0.0,8.0,8.0,8.0,4.0,5.0,9.0,4.0,9.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Duncan,gh GHA,LT,29.0,12.3,18.0,10.0,0.0,17.0,1.0,10.0,21.0,476.0,11.0,9.0,0.0,9.0,8.0,26.0,6.0,0.0,Partidas
Lorenzo Venuti,it ITA,ZG,27.0,17,9,924.0,10.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.5,9.0,24.0,44.0,43.0,0.0,10.0,10.0,0.0,10.0,4.0,5.0,9.0,4.0,9.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Lorenzo Venuti,it ITA,ZG,27.0,10.3,18.0,7.0,6.0,11.0,1.0,11.0,18.0,611.0,7.0,7.0,2.0,5.0,5.0,23.0,17.0,2.0,Partidas
Riccardo Sottil,it ITA,AT,23.0,18,9,833.0,9.3,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.1,22.0,65.0,27.0,123.0,0.0,22.0,22.0,0.0,22.0,11.0,12.0,23.0,11.0,23.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Riccardo Sottil,it ITA,AT,23.0,9.3,4.0,3.0,2.0,0.0,2.0,2.0,5.0,400.0,3.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,Partidas
