Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Drissa Camara,ci CIV,"LT,AT",20.0,22,5,776.0,8.6,4.0,1.0,5.0,4.0,0.0,0.0,5.0,1.0,2.5,2.5,1.8,44.0,29.0,32.0,67.0,46.0,12.0,58.0,46.0,58.0,29.0,21.0,51.0,29.0,51.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Drissa Camara,ci CIV,"LT,AT",20.0,8.6,23.0,17.0,8.0,10.0,5.0,7.0,14.0,500.0,7.0,12.0,0.0,12.0,5.0,28.0,7.0,0.0,Partidas
Edoardo Corvi,it ITA,G,21.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Edoardo Corvi,it ITA,G,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Partidas
Ange-Yoan Bonny,fr FRA,"AT,LT",18.0,24,3,684.0,7.6,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.5,25.0,32.0,16.0,85.0,13.0,13.0,26.0,13.0,26.0,13.0,20.0,33.0,13.0,33.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Ange-Yoan Bonny,fr FRA,"AT,LT",18.0,7.6,16.0,11.0,5.0,8.0,3.0,6.0,14.0,429.0,8.0,15.0,0.0,15.0,1.0,17.0,3.0,0.0,Partidas
Vasilios Zagaritis,gr GRE,"ZG,AT",21.0,13,3,502.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.5,7.0,16.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,12.0,2.0,12.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Vasilios Zagaritis,gr GRE,"ZG,AT",21.0,5.6,18.0,11.0,12.0,5.0,1.0,5.0,8.0,625.0,3.0,7.0,0.0,7.0,6.0,24.0,11.0,0.0,Partidas
Antoine Hainaut,fr FRA,"AT,ZG",20.0,13,3,347.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.2,0.2,0.2,4.0,8.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,5.0,10.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Antoine Hainaut,fr FRA,"AT,ZG",20.0,3.9,9.0,7.0,5.0,4.0,0.0,5.0,10.0,500.0,5.0,7.0,0.0,7.0,11.0,20.0,11.0,0.0,Partidas
Gabriel Charpentier,cg CGO,AT,23.0,8,2,172.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,8.0,5.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Gabriel Charpentier,cg CGO,AT,23.0,1.9,3.0,0.0,0.0,3.0,0.0,1.0,2.0,500.0,1.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,Partidas
Dario Sits,lv LVA,"AT,LT",18.0,2,0,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Dario Sits,lv LVA,"AT,LT",18.0,0.4,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Partidas
Francesco Borriello,it ITA,G,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total do time,,,26.1,38.0,577.0,342.0,238.0,255.0,84.0,277.0,525.0,528.0,248.0,393.0,96.0,297.0,351.0,928.0,675.0,7.0,
Nathan Buayi Kiala,fr FRA,LT,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total de adversários,,,27.1,38.0,753.0,433.0,418.0,268.0,67.0,376.0,775.0,485.0,399.0,412.0,141.0,271.0,363.0,1116.0,813.0,3.0,
Bartlomiej Maliszewski,pl POL,G,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antonio Santurro,do DOM,G,30.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total do time,,,26.1,38,418,3.42,38.0,48.0,33.0,81.0,40.0,8.0,10.0,95.0,7.0,49.9,42.2,33.0,751.0,703.0,1733.0,1716.0,126.0,87.0,213.0,105.0,192.0,131.0,87.0,218.0,111.0,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total de adversários,,,27.1,38,418,3.42,38.0,38.0,21.0,59.0,33.0,5.0,5.0,100.0,3.0,36.1,32.1,23.4,555.0,471.0,1203.0,1192.0,100.0,55.0,155.0,87.0,142.0,95.0,62.0,156.0,85.0,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
