Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Wladimiro Falcone,it ITA,G,28.0,38,38,3.42,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,Wladimiro Falcone,it ITA,G,28.0,38.0,38.0,3.42,38.0,54.0,142.0,173.0,119.0,717.0,8.0,14.0,16.0,7.0,184.0,6.0,5.0,1.0,0.0,167.0,Partidas,Wladimiro Falcone,it ITA,G,28.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,1.0,21.0,2.0,Partidas
Federico Baschirotto,it ITA,ZG,26.0,37,37,3.294,36.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.7,1.5,0.7,21.0,28.0,96.0,3.0,0.0,3.0,3.0,0.0,3.0,5.0,2.0,7.0,4.0,6.0,Partidas,Total do time,,,24.9,38.0,38.0,3.42,38.0,54.0,142.0,173.0,119.0,717.0,8.0,14.0,16.0,7.0,184.0,6.0,5.0,1.0,0.0,167.0,,Federico Baschirotto,it ITA,ZG,26.0,36.6,21.0,12.0,16.0,5.0,0.0,8.0,15.0,533.0,7.0,42.0,26.0,16.0,23.0,44.0,144.0,1.0,Partidas
Marin Pongračić,hr CRO,ZG,25.0,36,36,3.219,35.8,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.2,1.2,0.4,15.0,45.0,134.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,4.0,Partidas,Total de adversários,,,26.5,38.0,38.0,3.42,38.0,32.0,84.0,151.0,120.0,808.0,16.0,14.0,8.0,16.0,421.0,5.0,3.0,1.0,1.0,250.0,,Marin Pongračić,hr CRO,ZG,25.0,35.8,43.0,30.0,22.0,20.0,1.0,19.0,25.0,760.0,6.0,37.0,26.0,11.0,51.0,94.0,130.0,1.0,Partidas
Valentin Gendrey,fr FRA,ZG,23.0,37,35,3.044,33.8,2.0,3.0,5.0,2.0,0.0,0.0,5.0,0.0,1.6,1.6,1.6,32.0,76.0,116.0,86.0,6.0,9.0,15.0,6.0,15.0,5.0,5.0,10.0,5.0,10.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Valentin Gendrey,fr FRA,ZG,23.0,33.8,55.0,33.0,35.0,16.0,4.0,30.0,46.0,652.0,16.0,40.0,11.0,29.0,35.0,90.0,99.0,0.0,Partidas
Ylber Ramadani,al ALB,LT,27.0,34,34,2.97,33.0,1.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,1.0,1.0,0.5,16.0,36.0,121.0,14.0,3.0,0.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Ylber Ramadani,al ALB,LT,27.0,33.0,68.0,41.0,32.0,29.0,7.0,37.0,96.0,385.0,59.0,54.0,13.0,41.0,44.0,112.0,44.0,0.0,Partidas
Antonino Gallo,it ITA,ZG,23.0,35,30,2.49,27.7,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,4.5,50.0,69.0,125.0,101.0,0.0,11.0,11.0,0.0,11.0,2.0,16.0,18.0,2.0,18.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Antonino Gallo,it ITA,ZG,23.0,27.7,43.0,27.0,31.0,11.0,1.0,31.0,49.0,633.0,18.0,34.0,9.0,25.0,25.0,68.0,67.0,0.0,Partidas
Nikola Krstović,me MNE,AT,23.0,35,30,2.373,26.4,7.0,1.0,8.0,6.0,1.0,3.0,4.0,1.0,11.6,9.2,3.0,123.0,32.0,52.0,126.0,27.0,4.0,30.0,23.0,27.0,44.0,11.0,55.0,35.0,46.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Nikola Krstović,me MNE,AT,23.0,26.4,17.0,6.0,3.0,9.0,5.0,6.0,10.0,600.0,4.0,12.0,4.0,8.0,4.0,21.0,22.0,0.0,Partidas
Pontus Almqvist,se SWE,"AT,LT",24.0,30,25,2.107,23.4,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,2.3,2.3,2.7,50.0,72.0,32.0,137.0,9.0,4.0,13.0,9.0,13.0,10.0,12.0,22.0,10.0,22.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Pontus Almqvist,se SWE,"AT,LT",24.0,23.4,45.0,29.0,16.0,22.0,7.0,23.0,51.0,451.0,28.0,21.0,2.0,19.0,14.0,59.0,10.0,0.0,Partidas
Remi Oudin,fr FRA,"LT,AT",26.0,31,21,1.819,20.2,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,1.8,1.8,5.7,74.0,19.0,79.0,82.0,15.0,10.0,25.0,15.0,25.0,9.0,28.0,37.0,9.0,37.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Remi Oudin,fr FRA,"LT,AT",26.0,20.2,26.0,14.0,12.0,12.0,2.0,12.0,19.0,632.0,7.0,13.0,1.0,12.0,20.0,46.0,22.0,0.0,Partidas
