Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Josep Martinez,es ESP,G,25.0,36,36,3.239,36.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,Josep Martinez,es ESP,G,25.0,36.0,36.0,3.239,36.0,43.0,119.0,130.0,87.0,692.0,11.0,13.0,12.0,8.0,222.0,4.0,3.0,1.0,0.0,250.0,Partidas,Josep Martinez,es ESP,G,25.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,21.0,3.0,Partidas
Morten Frendrup,dk DEN,LT,22.0,37,36,3.145,34.9,2.0,5.0,7.0,2.0,0.0,0.0,6.0,0.0,1.7,1.7,1.6,33.0,36.0,105.0,69.0,6.0,14.0,20.0,6.0,20.0,5.0,5.0,9.0,5.0,9.0,Partidas,Nicola Leali,it ITA,G,30.0,3.0,2.0,176.0,2.0,2.0,102.0,9.0,7.0,778.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Partidas,Morten Frendrup,dk DEN,LT,22.0,34.9,133.0,72.0,47.0,70.0,16.0,55.0,91.0,604.0,36.0,55.0,14.0,41.0,51.0,184.0,42.0,1.0,Partidas
Albert Guðmundsson,is ISL,"AT,LT",26.0,35,34,3.016,33.5,14.0,4.0,18.0,10.0,4.0,5.0,4.0,0.0,9.9,5.8,5.2,110.0,82.0,120.0,168.0,42.0,12.0,54.0,30.0,42.0,30.0,16.0,45.0,17.0,33.0,Partidas,Daniele Sommariva,it ITA,G,26.0,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,Partidas,Albert Guðmundsson,is ISL,"AT,LT",26.0,33.5,23.0,10.0,8.0,10.0,5.0,12.0,44.0,273.0,32.0,15.0,2.0,13.0,11.0,34.0,13.0,0.0,Partidas
Johan Vásquez,mx MEX,ZG,24.0,37,32,2.85,31.7,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,1.9,1.9,0.8,27.0,29.0,81.0,61.0,3.0,3.0,6.0,3.0,6.0,6.0,3.0,8.0,6.0,8.0,Partidas,Total do time,,,26.7,38.0,38.0,3.42,38.0,45.0,118.0,139.0,94.0,698.0,12.0,13.0,13.0,9.0,237.0,4.0,3.0,1.0,0.0,250.0,,Johan Vásquez,mx MEX,ZG,24.0,31.7,51.0,33.0,38.0,11.0,2.0,32.0,50.0,640.0,18.0,50.0,26.0,24.0,45.0,96.0,113.0,0.0,Partidas
Milan Badelj,hr CRO,LT,34.0,33,32,2.535,28.2,1.0,3.0,4.0,1.0,0.0,0.0,6.0,0.0,1.4,1.4,1.1,25.0,18.0,151.0,36.0,4.0,11.0,14.0,4.0,14.0,5.0,4.0,9.0,5.0,9.0,Partidas,Total de adversários,,,26.4,38.0,38.0,3.419,38.0,45.0,118.0,125.0,80.0,680.0,13.0,13.0,12.0,10.0,263.0,6.0,5.0,1.0,0.0,167.0,,Milan Badelj,hr CRO,LT,34.0,28.2,51.0,27.0,23.0,24.0,4.0,24.0,61.0,393.0,37.0,45.0,13.0,32.0,50.0,101.0,54.0,1.0,Partidas
Stefano Sabelli,it ITA,ZG,30.0,32,30,2.429,27.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,1.9,27.0,69.0,88.0,101.0,0.0,4.0,4.0,0.0,4.0,3.0,7.0,10.0,3.0,10.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Stefano Sabelli,it ITA,ZG,30.0,27.0,50.0,24.0,28.0,19.0,3.0,15.0,46.0,326.0,31.0,27.0,6.0,21.0,23.0,73.0,35.0,0.0,Partidas
Mattia Bani,it ITA,ZG,29.0,27,27,2.306,25.6,2.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,1.2,1.2,0.1,13.0,5.0,37.0,4.0,8.0,0.0,8.0,8.0,8.0,5.0,0.0,5.0,5.0,5.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Mattia Bani,it ITA,ZG,29.0,25.6,26.0,10.0,18.0,7.0,1.0,11.0,22.0,500.0,11.0,51.0,31.0,20.0,22.0,48.0,116.0,1.0,Partidas
Koni De Winter,be BEL,ZG,21.0,29,26,2.38,26.4,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,0.8,0.8,1.0,18.0,21.0,76.0,15.0,0.0,4.0,4.0,0.0,4.0,3.0,4.0,7.0,3.0,7.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Koni De Winter,be BEL,ZG,21.0,26.4,44.0,25.0,26.0,13.0,5.0,21.0,31.0,677.0,10.0,30.0,10.0,20.0,21.0,65.0,78.0,0.0,Partidas
Mateo Retegui,it ITA,AT,24.0,29,26,2.216,24.6,7.0,2.0,9.0,6.0,1.0,1.0,5.0,0.0,5.8,5.0,0.7,58.0,18.0,17.0,112.0,28.0,8.0,37.0,24.0,32.0,24.0,3.0,27.0,20.0,24.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Mateo Retegui,it ITA,AT,24.0,24.6,17.0,9.0,7.0,8.0,2.0,6.0,20.0,300.0,14.0,18.0,2.0,16.0,0.0,17.0,30.0,0.0,Partidas
