Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Giorgos Kyriakopoulos,gr GRE,"ZG,AT",25.0,29,22,1.975,21.9,0.0,5.0,5.0,0.0,0.0,0.0,6.0,1.0,1.1,1.1,4.5,56.0,78.0,62.0,114.0,0.0,23.0,23.0,0.0,23.0,5.0,21.0,26.0,5.0,26.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Giorgos Kyriakopoulos,gr GRE,"ZG,AT",25.0,21.9,30.0,14.0,19.0,7.0,4.0,19.0,38.0,500.0,19.0,32.0,9.0,23.0,11.0,41.0,52.0,0.0,Partidas
Hamed Junior Traorè,ci CIV,"AT,LT",21.0,31,21,1.775,19.7,7.0,2.0,9.0,7.0,0.0,0.0,3.0,0.0,5.7,5.7,3.5,93.0,90.0,110.0,134.0,35.0,10.0,46.0,35.0,46.0,29.0,18.0,47.0,29.0,47.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Hamed Junior Traorè,ci CIV,"AT,LT",21.0,19.7,32.0,18.0,8.0,14.0,10.0,10.0,46.0,217.0,36.0,22.0,2.0,20.0,12.0,44.0,6.0,1.0,Partidas
Rogério,br BRA,ZG,23.0,23,19,1.729,19.2,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,1.9,23.0,61.0,78.0,80.0,0.0,5.0,5.0,0.0,5.0,2.0,10.0,12.0,2.0,12.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Rogério,br BRA,ZG,23.0,19.2,21.0,13.0,12.0,5.0,4.0,15.0,22.0,682.0,7.0,20.0,8.0,12.0,18.0,39.0,42.0,1.0,Partidas
Jeremy Toljan,de GER,ZG,26.0,20,15,1.399,15.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,1.3,14.0,36.0,53.0,78.0,0.0,6.0,6.0,0.0,6.0,0.0,9.0,9.0,0.0,9.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Jeremy Toljan,de GER,ZG,26.0,15.5,18.0,10.0,12.0,4.0,2.0,13.0,20.0,650.0,7.0,12.0,5.0,7.0,12.0,30.0,41.0,0.0,Partidas
Kaan Ayhan,tr TUR,ZG,26.0,23,14,1.354,15.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.3,0.3,0.0,3.0,19.0,68.0,2.0,7.0,0.0,7.0,7.0,7.0,2.0,0.0,2.0,2.0,2.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Kaan Ayhan,tr TUR,ZG,26.0,15.0,20.0,12.0,14.0,6.0,0.0,7.0,15.0,467.0,8.0,20.0,14.0,6.0,13.0,33.0,57.0,0.0,Partidas
Grégoire Defrel,mq MTQ,AT,30.0,38,11,1.362,15.1,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,4.0,4.0,1.6,56.0,26.0,30.0,94.0,13.0,13.0,26.0,13.0,26.0,26.0,11.0,37.0,26.0,37.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Grégoire Defrel,mq MTQ,AT,30.0,15.1,15.0,9.0,4.0,8.0,3.0,6.0,16.0,375.0,10.0,11.0,1.0,10.0,4.0,19.0,11.0,0.0,Partidas
Matheus Henrique,br BRA,LT,23.0,25,10,1.078,12.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.8,11.0,17.0,55.0,21.0,0.0,8.0,8.0,0.0,8.0,3.0,7.0,10.0,3.0,10.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Matheus Henrique,br BRA,LT,23.0,12.0,10.0,3.0,6.0,3.0,1.0,6.0,24.0,250.0,18.0,14.0,2.0,12.0,7.0,17.0,12.0,1.0,Partidas
Filip Đuričić,rs SRB,"LT,AT",29.0,12,9,671.0,7.5,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.6,36.0,25.0,28.0,40.0,27.0,13.0,40.0,27.0,40.0,27.0,21.0,48.0,27.0,48.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Filip Đuričić,rs SRB,"LT,AT",29.0,7.5,13.0,10.0,7.0,1.0,5.0,5.0,13.0,385.0,8.0,7.0,1.0,6.0,4.0,17.0,1.0,0.0,Partidas
Jeremie Boga,ci CIV,"AT,LT",24.0,12,8,670.0,7.4,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,18.0,46.0,17.0,58.0,0.0,27.0,27.0,0.0,27.0,13.0,10.0,24.0,13.0,24.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Jeremie Boga,ci CIV,"AT,LT",24.0,7.4,7.0,4.0,1.0,2.0,4.0,2.0,3.0,667.0,1.0,3.0,0.0,3.0,2.0,9.0,1.0,1.0,Partidas
Abdou Harroui,nl NED,LT,23.0,22,3,452.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.2,7.0,9.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,14.0,10.0,14.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Abdou Harroui,nl NED,LT,23.0,5.0,11.0,4.0,4.0,7.0,0.0,8.0,11.0,727.0,3.0,14.0,0.0,14.0,4.0,15.0,5.0,0.0,Partidas
Francesco Magnanelli,it ITA,LT,36.0,12,2,271.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Francesco Magnanelli,it ITA,LT,36.0,3.0,5.0,4.0,4.0,1.0,0.0,1.0,9.0,111.0,8.0,3.0,1.0,2.0,1.0,6.0,3.0,0.0,Partidas
Francesco Caputo,it ITA,AT,33.0,2,2,156.0,1.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,0.4,13.0,1.0,2.0,10.0,0.0,58.0,58.0,0.0,58.0,52.0,21.0,73.0,52.0,73.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Francesco Caputo,it ITA,AT,33.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Gianluca Pegolo,it ITA,G,40.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Gianluca Pegolo,it ITA,G,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Partidas
Ruan,br BRA,ZG,22.0,10,0,214.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,1.0,5.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Ruan,br BRA,ZG,22.0,2.4,7.0,4.0,7.0,0.0,0.0,3.0,4.0,750.0,1.0,6.0,5.0,1.0,2.0,9.0,24.0,1.0,Partidas
Emil Ceide,no NOR,"AT,LT",19.0,6,0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Emil Ceide,no NOR,"AT,LT",19.0,0.6,1.0,1.0,0.0,1.0,0.0,1.0,2.0,500.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Partidas
Federico Peluso,it ITA,ZG,37.0,2,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Federico Peluso,it ITA,ZG,37.0,0.1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Partidas
Brian Oddei,it ITA,AT,18.0,2,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,166.0,166.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Brian Oddei,it ITA,AT,18.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Giacomo Satalino,it ITA,G,22.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Giacomo Satalino,it ITA,G,22.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Luigi Samele,it ITA,AT,19.0,2,0,5.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,0.0,0.0,1.0,0.0,1800.0,1800.0,0.0,1800.0,0.0,864.0,864.0,0.0,864.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Luigi Samele,it ITA,AT,19.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Partidas
Edoardo Goldaniga,it ITA,"ZG,LT",27.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Edoardo Goldaniga,it ITA,"ZG,LT",27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Salim Abubakar,ne NIG,LT,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total do time,,,26.1,38.0,482.0,271.0,252.0,163.0,67.0,236.0,574.0,411.0,338.0,422.0,127.0,295.0,314.0,796.0,664.0,19.0,
Christian Aucelli,it ITA,LT,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total de adversários,,,26.8,38.0,661.0,371.0,286.0,271.0,104.0,275.0,678.0,406.0,403.0,440.0,154.0,286.0,374.0,1035.0,573.0,12.0,
Riccardo Ciervo,it ITA,AT,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lukáš Haraslín,sk SVK,"AT,LT",25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Kumi,it ITA,LT,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asan Mata,al ALB,LT,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeferson Paz,co COL,ZG,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edoardo Pieragnolo,it ITA,ZG,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filippo Romagna,it ITA,ZG,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samuele Vitale,it ITA,G,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gioele Zacchi,it ITA,G,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total do time,,,26.1,38,418,3.42,38.0,60.0,39.0,99.0,53.0,7.0,7.0,92.0,4.0,55.7,50.2,39.0,892.0,815.0,1507.0,1499.0,158.0,103.0,261.0,139.0,242.0,146.0,103.0,249.0,132.0,235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total de adversários,,,26.8,38,418,3.42,38.0,65.0,48.0,113.0,57.0,8.0,9.0,83.0,6.0,66.4,59.3,50.0,1092.0,699.0,1363.0,1351.0,171.0,126.0,297.0,150.0,276.0,175.0,131.0,306.0,156.0,287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
