Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Filip Kostić,rs SRB,ZG,30.0,29,26,1.815,20.2,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,5.4,61.0,64.0,88.0,95.0,0.0,20.0,20.0,0.0,20.0,3.0,27.0,30.0,3.0,30.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Filip Kostić,rs SRB,ZG,30.0,20.2,37.0,23.0,20.0,13.0,4.0,17.0,33.0,515.0,16.0,29.0,8.0,21.0,9.0,46.0,43.0,0.0,Partidas
Federico Chiesa,it ITA,AT,25.0,33,25,2.197,24.4,9.0,2.0,11.0,8.0,1.0,1.0,1.0,0.0,6.4,5.6,6.2,119.0,111.0,70.0,216.0,37.0,8.0,45.0,33.0,41.0,26.0,25.0,52.0,23.0,49.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Federico Chiesa,it ITA,AT,25.0,24.4,20.0,10.0,7.0,6.0,7.0,3.0,13.0,231.0,10.0,17.0,1.0,16.0,6.0,26.0,4.0,0.0,Partidas
Fabio Miretti,it ITA,LT,19.0,25,16,1.103,12.3,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.2,1.2,1.1,23.0,22.0,43.0,62.0,8.0,8.0,16.0,8.0,16.0,10.0,9.0,19.0,10.0,19.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Fabio Miretti,it ITA,LT,19.0,12.3,18.0,14.0,6.0,8.0,4.0,10.0,26.0,385.0,16.0,10.0,1.0,9.0,7.0,25.0,6.0,0.0,Partidas
Daniele Rugani,it ITA,ZG,29.0,17,13,1.187,13.2,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.6,1.6,0.4,20.0,2.0,46.0,2.0,15.0,0.0,15.0,15.0,15.0,12.0,3.0,15.0,12.0,15.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Daniele Rugani,it ITA,ZG,29.0,13.2,11.0,9.0,7.0,3.0,1.0,4.0,5.0,800.0,1.0,11.0,4.0,7.0,9.0,20.0,42.0,0.0,Partidas
Timothy Weah,us USA,"ZG,AT",23.0,30,12,1.258,14.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.5,1.5,1.1,27.0,35.0,48.0,84.0,0.0,7.0,7.0,0.0,7.0,11.0,8.0,19.0,11.0,19.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Timothy Weah,us USA,"ZG,AT",23.0,14.0,27.0,20.0,16.0,8.0,3.0,15.0,20.0,750.0,5.0,12.0,1.0,11.0,5.0,32.0,15.0,0.0,Partidas
Kenan Yıldız,tr TUR,"AT,ZG",18.0,27,9,952.0,10.6,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.6,1.6,1.1,27.0,32.0,40.0,73.0,19.0,0.0,19.0,19.0,19.0,15.0,10.0,26.0,15.0,26.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Kenan Yıldız,tr TUR,"AT,ZG",18.0,10.6,13.0,9.0,5.0,6.0,2.0,4.0,8.0,500.0,4.0,6.0,0.0,6.0,1.0,14.0,4.0,0.0,Partidas
Alex Sandro,br BRA,ZG,32.0,16,8,721.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.9,13.0,16.0,43.0,9.0,12.0,0.0,12.0,12.0,12.0,5.0,11.0,16.0,5.0,16.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Alex Sandro,br BRA,ZG,32.0,8.0,13.0,7.0,7.0,6.0,0.0,4.0,5.0,800.0,1.0,13.0,7.0,6.0,15.0,28.0,23.0,0.0,Partidas
Moise Kean,it ITA,AT,23.0,19,8,654.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.1,2.1,0.7,28.0,12.0,6.0,38.0,0.0,0.0,0.0,0.0,0.0,28.0,10.0,38.0,28.0,38.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Moise Kean,it ITA,AT,23.0,7.3,7.0,4.0,3.0,2.0,2.0,1.0,3.0,333.0,2.0,4.0,1.0,3.0,2.0,9.0,5.0,0.0,Partidas
Arkadiusz Milik,pl POL,AT,29.0,32,7,919.0,10.2,4.0,1.0,5.0,4.0,0.0,0.0,2.0,1.0,5.1,5.1,2.6,77.0,12.0,22.0,49.0,39.0,10.0,49.0,39.0,49.0,50.0,26.0,75.0,50.0,75.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Arkadiusz Milik,pl POL,AT,29.0,10.2,9.0,5.0,2.0,5.0,2.0,3.0,5.0,600.0,2.0,7.0,1.0,6.0,5.0,14.0,3.0,0.0,Partidas
Samuel Iling-Junior,eng ENG,"ZG,LT",19.0,24,4,810.0,9.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,1.3,20.0,29.0,25.0,64.0,11.0,22.0,33.0,11.0,33.0,8.0,14.0,23.0,8.0,23.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Samuel Iling-Junior,eng ENG,"ZG,LT",19.0,9.0,23.0,13.0,9.0,11.0,3.0,11.0,18.0,611.0,7.0,17.0,5.0,12.0,6.0,29.0,19.0,0.0,Partidas
Nicolò Fagioli,it ITA,LT,22.0,8,4,437.0,4.9,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.7,11.0,8.0,23.0,15.0,0.0,41.0,41.0,0.0,41.0,8.0,15.0,23.0,8.0,23.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Nicolò Fagioli,it ITA,LT,22.0,4.9,5.0,3.0,1.0,3.0,1.0,3.0,7.0,429.0,4.0,3.0,0.0,3.0,4.0,9.0,1.0,0.0,Partidas
Carlos Alcaraz,ar ARG,LT,20.0,10,3,380.0,4.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,5.0,6.0,27.0,9.0,0.0,24.0,24.0,0.0,24.0,9.0,3.0,12.0,9.0,12.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Carlos Alcaraz,ar ARG,LT,20.0,4.2,6.0,6.0,0.0,6.0,0.0,5.0,10.0,500.0,5.0,5.0,2.0,3.0,5.0,11.0,4.0,0.0,Partidas
Hans Nicolussi Caviglia,it ITA,LT,23.0,8,3,268.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.6,7.0,0.0,14.0,2.0,0.0,34.0,34.0,0.0,34.0,4.0,20.0,23.0,4.0,23.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Hans Nicolussi Caviglia,it ITA,LT,23.0,3.0,5.0,2.0,1.0,3.0,1.0,4.0,6.0,667.0,2.0,5.0,1.0,4.0,0.0,5.0,2.0,0.0,Partidas
Mattia Perin,it ITA,G,30.0,3,3,225.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Mattia Perin,it ITA,G,30.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Partidas
Mattia De Sciglio,it ITA,ZG,30.0,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Mattia De Sciglio,it ITA,ZG,30.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,Partidas
Paul Pogba,fr FRA,LT,30.0,2,0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Paul Pogba,fr FRA,LT,30.0,0.6,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,Partidas
Carlo Pinsoglio,it ITA,G,33.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Carlo Pinsoglio,it ITA,G,33.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Joseph Nonge,be BEL,LT,18.0,2,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Joseph Nonge,be BEL,LT,18.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Partidas
Tiago Djaló,pt POR,ZG,23.0,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Tiago Djaló,pt POR,ZG,23.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Partidas
Dean Huijsen,es ESP,ZG,18.0,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Dean Huijsen,es ESP,ZG,18.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Partidas
Nikola Sekulov,it ITA,AT,21.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Nikola Sekulov,it ITA,AT,21.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Leonardo Cerri,it ITA,ZG,20.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Leonardo Cerri,it ITA,ZG,20.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Gian Crespi,it ITA,G,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total do time,,,26.5,38.0,577.0,369.0,270.0,233.0,74.0,264.0,445.0,593.0,181.0,375.0,124.0,251.0,253.0,830.0,725.0,4.0,
Giovanni Daffara,it ITA,G,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total de adversários,,,26.6,38.0,576.0,319.0,271.0,227.0,78.0,269.0,528.0,509.0,259.0,408.0,150.0,258.0,273.0,849.0,741.0,12.0,
Giovanni Garofani,it ITA,G,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luis Hasa,it ITA,LT,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tommaso Mancini,it ITA,AT,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simone Scaglia,it ITA,G,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matìas Soulé,ar ARG,"AT,LT",20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total do time,,,26.5,38,418,3.42,38.0,52.0,37.0,89.0,49.0,3.0,5.0,87.0,2.0,54.6,50.6,39.6,902.0,709.0,1473.0,1451.0,137.0,97.0,234.0,129.0,226.0,144.0,104.0,248.0,133.0,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total de adversários,,,26.6,38,418,3.42,38.0,29.0,19.0,48.0,27.0,2.0,3.0,66.0,4.0,30.1,27.6,21.3,488.0,658.0,1373.0,1363.0,76.0,50.0,126.0,71.0,121.0,79.0,56.0,135.0,73.0,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
