Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Roberto Pereyra,ar ARG,"LT,AT",30.0,24,22,1.794,19.9,3.0,5.0,8.0,2.0,1.0,2.0,10.0,1.0,4.7,3.1,4.4,75.0,73.0,126.0,90.0,15.0,25.0,40.0,10.0,35.0,24.0,22.0,46.0,16.0,38.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Roberto Pereyra,ar ARG,"LT,AT",30.0,19.9,18.0,12.0,7.0,6.0,5.0,7.0,23.0,304.0,16.0,26.0,5.0,21.0,12.0,30.0,11.0,0.0,Partidas
Tolgay Arslan,de GER,LT,30.0,30,22,1.658,18.4,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.2,1.2,1.5,27.0,35.0,86.0,35.0,5.0,0.0,5.0,5.0,5.0,6.0,8.0,15.0,6.0,15.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Tolgay Arslan,de GER,LT,30.0,18.4,35.0,20.0,15.0,16.0,4.0,19.0,50.0,380.0,31.0,17.0,4.0,13.0,13.0,48.0,23.0,1.0,Partidas
Nehuén Pérez,ar ARG,ZG,21.0,20,19,1.692,18.8,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,1.1,1.1,0.6,17.0,16.0,40.0,8.0,0.0,5.0,5.0,0.0,5.0,6.0,3.0,9.0,6.0,9.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Nehuén Pérez,ar ARG,ZG,21.0,18.8,44.0,21.0,21.0,21.0,2.0,16.0,25.0,640.0,9.0,27.0,9.0,18.0,21.0,65.0,47.0,0.0,Partidas
Samir Santos,br BRA,ZG,26.0,17,17,1.421,15.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,0.1,8.0,14.0,46.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Samir Santos,br BRA,ZG,26.0,15.8,36.0,16.0,22.0,13.0,1.0,15.0,25.0,600.0,10.0,21.0,7.0,14.0,42.0,78.0,62.0,0.0,Partidas
Pablo Marí,es ESP,ZG,27.0,15,15,1.341,14.9,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.7,0.7,0.7,14.0,2.0,20.0,6.0,13.0,0.0,13.0,13.0,13.0,4.0,5.0,9.0,4.0,9.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Pablo Marí,es ESP,ZG,27.0,14.9,16.0,8.0,8.0,6.0,2.0,8.0,16.0,500.0,8.0,18.0,12.0,6.0,21.0,37.0,72.0,0.0,Partidas
Ignacio Pussetto,ar ARG,"AT,LT",25.0,28,11,1.204,13.4,4.0,4.0,8.0,3.0,1.0,1.0,4.0,0.0,3.8,3.0,2.0,50.0,28.0,29.0,68.0,30.0,30.0,60.0,22.0,52.0,29.0,15.0,44.0,23.0,38.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Ignacio Pussetto,ar ARG,"AT,LT",25.0,13.4,17.0,9.0,2.0,9.0,6.0,2.0,10.0,200.0,8.0,18.0,2.0,16.0,4.0,21.0,13.0,0.0,Partidas
Isaac Success,ng NGA,"AT,LT",25.0,22,11,911.0,10.1,2.0,6.0,8.0,2.0,0.0,0.0,1.0,1.0,2.1,2.1,3.3,54.0,16.0,22.0,84.0,20.0,59.0,79.0,20.0,79.0,21.0,32.0,53.0,21.0,53.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Isaac Success,ng NGA,"AT,LT",25.0,10.1,5.0,2.0,0.0,3.0,2.0,1.0,5.0,200.0,4.0,2.0,0.0,2.0,2.0,7.0,6.0,0.0,Partidas
Jens Stryger Larsen,dk DEN,ZG,30.0,11,8,684.0,7.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.8,13.0,8.0,16.0,20.0,0.0,13.0,13.0,0.0,13.0,7.0,11.0,18.0,7.0,18.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Jens Stryger Larsen,dk DEN,ZG,30.0,7.6,5.0,2.0,3.0,1.0,1.0,2.0,3.0,667.0,1.0,2.0,0.0,2.0,4.0,9.0,17.0,0.0,Partidas
Brandon Soppy,fr FRA,"ZG,LT",19.0,28,7,777.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.2,7.0,25.0,17.0,50.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,5.0,8.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Brandon Soppy,fr FRA,"ZG,LT",19.0,8.6,20.0,9.0,8.0,10.0,2.0,11.0,16.0,688.0,5.0,10.0,2.0,8.0,5.0,25.0,9.0,1.0,Partidas
Marvin Zeegelaar,nl NED,ZG,30.0,14,6,643.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,1.0,4.0,23.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Marvin Zeegelaar,nl NED,ZG,30.0,7.1,15.0,11.0,6.0,8.0,1.0,5.0,14.0,357.0,9.0,12.0,4.0,8.0,12.0,27.0,22.0,1.0,Partidas
Mato Jajalo,ba BIH,LT,33.0,22,6,629.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.8,12.0,3.0,31.0,7.0,0.0,14.0,14.0,0.0,14.0,5.0,12.0,17.0,5.0,17.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Mato Jajalo,ba BIH,LT,33.0,7.0,24.0,14.0,14.0,7.0,3.0,11.0,23.0,478.0,12.0,7.0,0.0,7.0,11.0,35.0,5.0,0.0,Partidas
Daniele Padelli,it ITA,G,35.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Daniele Padelli,it ITA,G,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,Partidas
Sebastien De Maio,fr FRA,ZG,34.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Sebastien De Maio,fr FRA,ZG,34.0,2.0,5.0,1.0,4.0,1.0,0.0,1.0,9.0,111.0,8.0,6.0,5.0,1.0,1.0,6.0,9.0,0.0,Partidas
Lazar Samardzic,rs SRB,"LT,AT",19.0,22,1,490.0,5.4,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,23.0,10.0,22.0,29.0,37.0,37.0,73.0,37.0,73.0,19.0,23.0,42.0,19.0,42.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Lazar Samardzic,rs SRB,"LT,AT",19.0,5.4,13.0,9.0,4.0,7.0,2.0,7.0,26.0,269.0,19.0,6.0,0.0,6.0,2.0,15.0,2.0,0.0,Partidas
Ilija Nestorovski,mk MKD,AT,31.0,7,1,188.0,2.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.9,17.0,5.0,10.0,18.0,48.0,0.0,48.0,48.0,48.0,38.0,42.0,80.0,38.0,80.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Ilija Nestorovski,mk MKD,AT,31.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Partidas
Fernando Forestieri,it ITA,"AT,LT",31.0,4,0,58.0,0.6,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.1,1.1,0.0,12.0,2.0,3.0,8.0,310.0,155.0,466.0,310.0,466.0,175.0,8.0,182.0,175.0,182.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Fernando Forestieri,it ITA,"AT,LT",31.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Partidas
Simone Pafundi,it ITA,AT,15.0,1,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,26.0,26.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Simone Pafundi,it ITA,AT,15.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Stefano Okaka,it ITA,AT,31.0,2,0,22.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,1.0,0.0,1.0,2.0,0.0,409.0,409.0,0.0,409.0,14.0,33.0,47.0,14.0,47.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Stefano Okaka,it ITA,AT,31.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,Partidas
Filip Benković,hr CRO,"ZG,AT",24.0,2,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,73.0,73.0,73.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Filip Benković,hr CRO,"ZG,AT",24.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Riccardo Pinzi,it ITA,AT,17.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Riccardo Pinzi,it ITA,AT,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Marco Ballarini,it ITA,LT,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total do time,,,26.2,38.0,622.0,350.0,282.0,271.0,69.0,284.0,643.0,442.0,359.0,432.0,122.0,310.0,351.0,973.0,671.0,12.0,
Matteo Carnelos,it ITA,G,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total de adversários,,,26.8,38.0,650.0,363.0,301.0,254.0,95.0,316.0,679.0,465.0,363.0,390.0,126.0,264.0,340.0,990.0,611.0,9.0,
Riccardo Castagnaviz,it ITA,LT,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolò Cocetta,it ITA,ZG,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lorenzo Codutti,it ITA,ZG,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mattia Damiani,it ITA,LT,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacopo Fedrizzi,it ITA,LT,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manuel Gasparini,it ITA,G,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cristo González,es ESP,"AT,LT",23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simone Ianesi,it ITA,AT,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raed Jaziri,it ITA,LT,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin Palumbo,no NOR,LT,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edoardo Piana,it ITA,G,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antonio Santurro,do DOM,G,29.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simone Scuffet,it ITA,G,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total do time,,,26.2,38,418,3.42,38.0,58.0,36.0,94.0,55.0,3.0,4.0,95.0,6.0,51.3,48.2,36.6,848.0,669.0,1226.0,1219.0,153.0,95.0,247.0,145.0,239.0,135.0,96.0,231.0,127.0,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total de adversários,,,26.8,38,418,3.42,38.0,57.0,39.0,96.0,52.0,5.0,7.0,107.0,6.0,52.4,47.2,36.9,841.0,677.0,1573.0,1558.0,150.0,103.0,253.0,137.0,239.0,138.0,97.0,235.0,124.0,221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
