Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Samir Handanović,si SVN,G,37.0,37,37,3.33,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,Samir Handanović,si SVN,G,37.0,37.0,37.0,3.33,37.0,30.0,81.0,124.0,95.0,790.0,25.0,9.0,3.0,15.0,405.0,4.0,4.0,0.0,0.0,0.0,Partidas,Samir Handanović,si SVN,G,37.0,37.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,500.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,3.0,Partidas
Nicolò Barella,it ITA,LT,24.0,36,36,2.913,32.4,3.0,11.0,14.0,3.0,0.0,0.0,9.0,0.0,4.7,4.7,8.9,136.0,114.0,231.0,204.0,9.0,34.0,43.0,9.0,43.0,14.0,27.0,42.0,14.0,42.0,Partidas,Ionuț Radu,ro ROU,G,24.0,1.0,1.0,90.0,1.0,2.0,200.0,3.0,1.0,333.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Partidas,Nicolò Barella,it ITA,LT,24.0,32.4,63.0,42.0,17.0,35.0,11.0,29.0,55.0,527.0,26.0,26.0,2.0,24.0,21.0,84.0,8.0,2.0,Partidas
Milan Škriniar,sk SVK,ZG,26.0,35,35,3.15,35.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,3.2,3.2,0.5,37.0,34.0,100.0,31.0,9.0,0.0,9.0,9.0,9.0,9.0,2.0,11.0,9.0,11.0,Partidas,Total do time,,,28.9,38.0,38.0,3.42,38.0,32.0,84.0,127.0,96.0,780.0,25.0,9.0,4.0,15.0,395.0,4.0,4.0,0.0,0.0,0.0,,Milan Škriniar,sk SVK,ZG,26.0,35.0,47.0,27.0,26.0,17.0,4.0,24.0,42.0,571.0,18.0,36.0,25.0,11.0,25.0,72.0,90.0,1.0,Partidas
Marcelo Brozović,hr CRO,LT,28.0,35,35,2.937,32.6,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,1.3,1.3,1.9,31.0,51.0,263.0,36.0,6.0,3.0,9.0,6.0,9.0,4.0,6.0,10.0,4.0,10.0,Partidas,Total de adversários,,,26.7,38.0,38.0,3.42,38.0,84.0,221.0,248.0,163.0,690.0,4.0,9.0,25.0,3.0,79.0,11.0,7.0,2.0,2.0,222.0,,Marcelo Brozović,hr CRO,LT,28.0,32.6,77.0,45.0,34.0,35.0,8.0,34.0,68.0,500.0,34.0,28.0,10.0,18.0,37.0,114.0,36.0,2.0,Partidas
Ivan Perišić,hr CRO,ZG,32.0,35,35,2.821,31.3,8.0,6.0,14.0,7.0,1.0,1.0,4.0,0.0,4.3,3.5,7.7,112.0,135.0,126.0,242.0,26.0,19.0,45.0,22.0,41.0,14.0,25.0,38.0,11.0,36.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Ivan Perišić,hr CRO,ZG,32.0,31.3,38.0,22.0,18.0,11.0,9.0,28.0,50.0,560.0,22.0,39.0,7.0,32.0,47.0,85.0,42.0,0.0,Partidas
Hakan Çalhanoğlu,tr TUR,LT,27.0,34,33,2.48,27.6,7.0,12.0,19.0,4.0,3.0,3.0,11.0,0.0,5.9,3.5,8.7,122.0,75.0,184.0,126.0,25.0,44.0,69.0,15.0,58.0,22.0,32.0,53.0,13.0,44.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Hakan Çalhanoğlu,tr TUR,LT,27.0,27.6,41.0,23.0,16.0,19.0,6.0,11.0,40.0,275.0,29.0,29.0,5.0,24.0,25.0,66.0,12.0,0.0,Partidas
Alessandro Bastoni,it ITA,ZG,22.0,31,29,2.311,25.7,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.3,0.3,2.0,23.0,30.0,132.0,34.0,4.0,8.0,12.0,4.0,12.0,1.0,8.0,9.0,1.0,9.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Alessandro Bastoni,it ITA,ZG,22.0,25.7,44.0,25.0,28.0,13.0,3.0,17.0,34.0,500.0,17.0,22.0,12.0,10.0,35.0,79.0,59.0,1.0,Partidas
Stefan de Vrij,nl NED,ZG,29.0,30,28,2.41,26.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.6,2.6,0.0,26.0,15.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Stefan de Vrij,nl NED,ZG,29.0,26.8,38.0,29.0,22.0,16.0,0.0,12.0,17.0,706.0,5.0,17.0,8.0,9.0,32.0,70.0,52.0,0.0,Partidas
Lautaro Martínez,ar ARG,AT,23.0,35,28,2.282,25.4,21.0,3.0,24.0,18.0,3.0,6.0,6.0,0.0,20.9,16.7,3.2,199.0,34.0,48.0,149.0,83.0,12.0,95.0,71.0,83.0,83.0,13.0,95.0,66.0,79.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Lautaro Martínez,ar ARG,AT,23.0,25.4,20.0,10.0,3.0,10.0,7.0,6.0,11.0,545.0,5.0,21.0,1.0,20.0,18.0,38.0,6.0,0.0,Partidas
