Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Mike Maignan,fr FRA,G,26.0,32,32,2.88,32.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,4.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,Partidas,Mike Maignan,fr FRA,G,26.0,32.0,32.0,2.88,32.0,21.0,66.0,101.0,81.0,812.0,22.0,7.0,3.0,17.0,531.0,2.0,2.0,0.0,0.0,0.0,Partidas,Mike Maignan,fr FRA,G,26.0,32.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,1000.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,Partidas
Rafael Leão,pt POR,AT,22.0,34,31,2.605,28.9,11.0,10.0,21.0,11.0,0.0,0.0,4.0,0.0,8.8,8.8,6.8,155.0,161.0,101.0,218.0,38.0,35.0,73.0,38.0,73.0,30.0,23.0,54.0,30.0,54.0,Partidas,Ciprian Tătărușanu,ro ROU,G,35.0,6.0,6.0,540.0,6.0,10.0,167.0,24.0,14.0,667.0,4.0,1.0,1.0,1.0,167.0,3.0,2.0,1.0,0.0,333.0,Partidas,Rafael Leão,pt POR,AT,22.0,28.9,17.0,7.0,3.0,9.0,5.0,10.0,20.0,500.0,10.0,12.0,1.0,11.0,12.0,29.0,8.0,0.0,Partidas
Sandro Tonali,it ITA,LT,21.0,36,31,2.6,28.9,5.0,2.0,7.0,5.0,0.0,0.0,9.0,0.0,4.1,4.1,4.0,81.0,51.0,141.0,46.0,17.0,7.0,24.0,17.0,24.0,14.0,14.0,28.0,14.0,28.0,Partidas,Total do time,,,25.6,38.0,38.0,3.42,38.0,31.0,82.0,125.0,95.0,784.0,26.0,8.0,4.0,18.0,474.0,5.0,4.0,1.0,0.0,200.0,,Sandro Tonali,it ITA,LT,21.0,28.9,54.0,37.0,23.0,25.0,6.0,21.0,41.0,512.0,20.0,26.0,8.0,18.0,34.0,88.0,19.0,0.0,Partidas
Fikayo Tomori,eng ENG,ZG,23.0,31,30,2.718,30.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.1,1.1,0.1,12.0,14.0,82.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,Partidas,Total de adversários,,,27.0,38.0,38.0,3.42,38.0,69.0,182.0,193.0,126.0,668.0,4.0,8.0,26.0,4.0,105.0,8.0,5.0,1.0,2.0,167.0,,Fikayo Tomori,eng ENG,ZG,23.0,30.2,73.0,44.0,36.0,34.0,3.0,18.0,26.0,692.0,8.0,37.0,23.0,14.0,45.0,118.0,84.0,1.0,Partidas
Theo Hernández,fr FRA,ZG,23.0,32,30,2.711,30.1,5.0,5.0,10.0,4.0,1.0,2.0,7.0,2.0,3.7,2.8,5.8,86.0,120.0,116.0,140.0,17.0,17.0,33.0,13.0,30.0,12.0,19.0,32.0,9.0,29.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Theo Hernández,fr FRA,ZG,23.0,30.1,53.0,35.0,34.0,14.0,5.0,29.0,40.0,725.0,11.0,16.0,3.0,13.0,23.0,76.0,29.0,3.0,Partidas
Franck Kessié,ci CIV,LT,24.0,31,25,2.308,25.6,6.0,0.0,6.0,4.0,2.0,3.0,2.0,0.0,4.4,2.0,1.7,37.0,36.0,130.0,61.0,23.0,0.0,23.0,16.0,16.0,17.0,6.0,24.0,8.0,14.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Franck Kessié,ci CIV,LT,24.0,25.6,41.0,23.0,12.0,24.0,5.0,17.0,26.0,654.0,9.0,39.0,10.0,29.0,23.0,64.0,22.0,0.0,Partidas
Brahim Díaz,ma MAR,LT,21.0,31,25,1.855,20.6,3.0,3.0,6.0,3.0,0.0,0.0,4.0,0.0,4.1,4.1,2.3,64.0,59.0,88.0,104.0,15.0,15.0,29.0,15.0,29.0,20.0,11.0,31.0,20.0,31.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Brahim Díaz,ma MAR,LT,21.0,20.6,23.0,17.0,3.0,11.0,9.0,8.0,22.0,364.0,14.0,11.0,0.0,11.0,8.0,31.0,4.0,0.0,Partidas
Davide Calabria,it ITA,ZG,24.0,26,24,2.119,23.5,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,3.8,3.8,1.8,56.0,36.0,113.0,74.0,8.0,8.0,17.0,8.0,17.0,16.0,8.0,24.0,16.0,24.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Davide Calabria,it ITA,ZG,24.0,23.5,62.0,37.0,31.0,23.0,8.0,37.0,72.0,514.0,35.0,25.0,5.0,20.0,23.0,85.0,40.0,1.0,Partidas
Olivier Giroud,fr FRA,AT,34.0,29,22,1.892,21.0,11.0,3.0,14.0,9.0,2.0,2.0,4.0,0.0,9.8,8.3,2.3,106.0,8.0,23.0,102.0,52.0,14.0,67.0,43.0,57.0,47.0,11.0,58.0,39.0,50.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Olivier Giroud,fr FRA,AT,34.0,21.0,15.0,11.0,4.0,6.0,5.0,3.0,17.0,176.0,14.0,13.0,4.0,9.0,3.0,18.0,19.0,0.0,Partidas
