Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Sebastiano Luperto,it ITA,ZG,26.0,38,38,3.406,37.8,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.7,1.7,1.0,27.0,13.0,100.0,13.0,3.0,3.0,5.0,3.0,5.0,4.0,3.0,7.0,4.0,7.0,Partidas,Elia Caprile,it ITA,G,21.0,23.0,23.0,2.07,23.0,27.0,117.0,106.0,78.0,783.0,6.0,6.0,11.0,5.0,217.0,5.0,4.0,1.0,0.0,200.0,Partidas,Sebastiano Luperto,it ITA,ZG,26.0,37.8,37.0,26.0,25.0,10.0,2.0,15.0,24.0,625.0,9.0,46.0,35.0,11.0,32.0,69.0,157.0,1.0,Partidas
Youssef Maleh,ma MAR,LT,24.0,34,30,2.602,28.9,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,1.6,1.6,2.4,40.0,17.0,117.0,65.0,0.0,3.0,3.0,0.0,3.0,5.0,8.0,14.0,5.0,14.0,Partidas,Etrit Berisha,al ALB,G,34.0,14.0,14.0,1.26,14.0,25.0,179.0,74.0,49.0,689.0,3.0,3.0,8.0,4.0,286.0,3.0,2.0,1.0,0.0,333.0,Partidas,Youssef Maleh,ma MAR,LT,24.0,28.9,74.0,48.0,30.0,36.0,8.0,23.0,52.0,442.0,29.0,62.0,7.0,55.0,25.0,99.0,29.0,0.0,Partidas
Nicolò Cambiaghi,it ITA,"AT,LT",22.0,37,29,2.553,28.4,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,3.9,3.9,2.8,67.0,128.0,63.0,197.0,4.0,4.0,7.0,4.0,7.0,14.0,10.0,24.0,14.0,24.0,Partidas,Samuele Perisan,it ITA,G,25.0,1.0,1.0,90.0,1.0,2.0,200.0,5.0,3.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Partidas,Nicolò Cambiaghi,it ITA,"AT,LT",22.0,28.4,51.0,39.0,15.0,20.0,16.0,16.0,35.0,457.0,19.0,26.0,1.0,25.0,14.0,65.0,8.0,0.0,Partidas
Elia Caprile,it ITA,G,21.0,23,23,2.07,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Partidas,Total do time,,,26.0,38.0,38.0,3.42,38.0,54.0,142.0,185.0,130.0,741.0,9.0,9.0,20.0,9.0,237.0,8.0,6.0,2.0,0.0,250.0,,Elia Caprile,it ITA,G,21.0,23.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,Partidas
Sebastian Walukiewicz,pl POL,ZG,23.0,27,23,2.055,22.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.1,0.1,0.1,2.0,14.0,45.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Partidas,Total de adversários,,,26.4,38.0,38.0,3.42,38.0,29.0,76.0,117.0,91.0,795.0,20.0,9.0,9.0,21.0,553.0,5.0,5.0,0.0,0.0,0.0,,Sebastian Walukiewicz,pl POL,ZG,23.0,22.8,39.0,28.0,33.0,6.0,0.0,28.0,41.0,683.0,13.0,50.0,31.0,19.0,15.0,54.0,121.0,0.0,Partidas
Ardian Ismajli,al ALB,ZG,26.0,26,23,2.045,22.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.1,4.0,9.0,49.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Ardian Ismajli,al ALB,ZG,26.0,22.7,26.0,16.0,18.0,6.0,2.0,18.0,23.0,783.0,5.0,28.0,17.0,11.0,23.0,49.0,126.0,1.0,Partidas
Alberto Grassi,it ITA,LT,28.0,27,22,1.807,20.1,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,1.1,1.1,0.6,17.0,13.0,75.0,13.0,0.0,5.0,5.0,0.0,5.0,5.0,3.0,9.0,5.0,9.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Alberto Grassi,it ITA,LT,28.0,20.1,30.0,18.0,13.0,13.0,4.0,10.0,26.0,385.0,16.0,26.0,11.0,15.0,41.0,71.0,37.0,0.0,Partidas
Bartosz Bereszyński,pl POL,ZG,31.0,24,22,1.762,19.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.3,4.0,15.0,69.0,18.0,0.0,5.0,5.0,0.0,5.0,0.0,2.0,2.0,0.0,2.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Bartosz Bereszyński,pl POL,ZG,31.0,19.6,41.0,25.0,25.0,13.0,3.0,24.0,40.0,600.0,16.0,22.0,10.0,12.0,21.0,62.0,52.0,0.0,Partidas
Emmanuel Gyasi,gh GHA,"ZG,AT",29.0,33,21,1.879,20.9,1.0,2.0,3.0,1.0,0.0,0.0,8.0,0.0,3.5,3.5,1.5,50.0,15.0,41.0,60.0,5.0,10.0,14.0,5.0,14.0,17.0,7.0,24.0,17.0,24.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Emmanuel Gyasi,gh GHA,"ZG,AT",29.0,20.9,34.0,17.0,18.0,13.0,3.0,15.0,32.0,469.0,17.0,30.0,12.0,18.0,5.0,39.0,27.0,1.0,Partidas
