Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Gianluca Mancini,it ITA,ZG,24.0,33,33,2.852,31.7,4.0,2.0,6.0,4.0,0.0,0.0,10.0,0.0,2.7,2.7,0.8,35.0,42.0,150.0,27.0,13.0,6.0,19.0,13.0,19.0,9.0,3.0,11.0,9.0,11.0,Partidas,Pau López,es ESP,G,25.0,21.0,20.0,1.817,20.2,29.0,144.0,85.0,59.0,694.0,10.0,4.0,6.0,4.0,200.0,3.0,3.0,0.0,0.0,0.0,Partidas,Gianluca Mancini,it ITA,ZG,24.0,31.7,50.0,29.0,29.0,19.0,2.0,18.0,31.0,581.0,13.0,38.0,18.0,20.0,72.0,122.0,77.0,3.0,Partidas
Henrikh Mkhitaryan,am ARM,"LT,AT",31.0,34,30,2.745,30.5,13.0,10.0,23.0,12.0,1.0,1.0,2.0,0.0,10.9,10.1,7.6,177.0,103.0,138.0,225.0,43.0,33.0,75.0,39.0,72.0,37.0,26.0,63.0,34.0,60.0,Partidas,Antonio Mirante,it ITA,G,37.0,13.0,13.0,1.153,12.8,19.0,148.0,56.0,36.0,696.0,6.0,3.0,4.0,5.0,385.0,3.0,2.0,1.0,0.0,333.0,Partidas,Henrikh Mkhitaryan,am ARM,"LT,AT",31.0,30.5,58.0,24.0,13.0,27.0,18.0,13.0,62.0,210.0,49.0,34.0,0.0,34.0,39.0,97.0,10.0,0.0,Partidas
Lorenzo Pellegrini,it ITA,LT,24.0,34,30,2.598,28.9,7.0,6.0,13.0,6.0,1.0,1.0,10.0,0.0,5.6,4.8,8.0,129.0,87.0,147.0,149.0,24.0,21.0,45.0,21.0,42.0,20.0,29.0,49.0,17.0,46.0,Partidas,Daniel Fuzato,br BRA,G,23.0,5.0,5.0,450.0,5.0,7.0,140.0,26.0,19.0,731.0,2.0,1.0,2.0,2.0,400.0,0.0,0.0,0.0,0.0,,Partidas,Lorenzo Pellegrini,it ITA,LT,24.0,28.9,40.0,24.0,13.0,20.0,7.0,21.0,60.0,350.0,39.0,37.0,2.0,35.0,42.0,82.0,23.0,1.0,Partidas
Rick Karsdorp,nl NED,ZG,25.0,34,28,2.544,28.3,1.0,6.0,7.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,5.1,62.0,32.0,97.0,150.0,4.0,21.0,25.0,4.0,25.0,4.0,19.0,23.0,4.0,23.0,Partidas,Total do time,,,26.7,38.0,38.0,3.42,38.0,55.0,145.0,167.0,114.0,701.0,18.0,8.0,12.0,11.0,289.0,6.0,5.0,1.0,0.0,167.0,,Rick Karsdorp,nl NED,ZG,25.0,28.3,36.0,23.0,19.0,12.0,5.0,21.0,48.0,438.0,27.0,18.0,1.0,17.0,30.0,66.0,32.0,0.0,Partidas
Roger Ibanez,br BRA,ZG,21.0,30,28,2.398,26.6,0.0,2.0,2.0,0.0,0.0,0.0,7.0,1.0,1.2,1.2,1.5,27.0,40.0,104.0,9.0,0.0,8.0,8.0,0.0,8.0,5.0,6.0,11.0,5.0,11.0,Partidas,Total de adversários,,,27.3,38.0,38.0,3.42,38.0,68.0,179.0,199.0,131.0,693.0,12.0,8.0,18.0,9.0,237.0,8.0,7.0,1.0,0.0,125.0,,Roger Ibanez,br BRA,ZG,21.0,26.6,59.0,37.0,28.0,25.0,6.0,25.0,45.0,556.0,20.0,38.0,17.0,21.0,68.0,127.0,78.0,3.0,Partidas
Leonardo Spinazzola,it ITA,ZG,27.0,27,25,2.124,23.6,2.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,1.7,1.7,5.0,68.0,147.0,105.0,174.0,8.0,17.0,25.0,8.0,25.0,8.0,22.0,30.0,8.0,30.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Leonardo Spinazzola,it ITA,ZG,27.0,23.6,12.0,6.0,3.0,9.0,0.0,8.0,20.0,400.0,12.0,16.0,1.0,15.0,25.0,37.0,31.0,0.0,Partidas
Jordan Veretout,fr FRA,LT,27.0,29,25,2.053,22.8,10.0,2.0,12.0,5.0,5.0,5.0,4.0,0.0,8.1,4.1,2.6,67.0,45.0,144.0,56.0,44.0,9.0,53.0,22.0,31.0,37.0,12.0,49.0,19.0,31.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Veretout,fr FRA,LT,27.0,22.8,20.0,12.0,8.0,12.0,0.0,9.0,33.0,273.0,24.0,14.0,3.0,11.0,14.0,34.0,21.0,3.0,Partidas
Bryan Cristante,it ITA,"ZG,LT",25.0,34,22,2.155,23.9,1.0,3.0,4.0,1.0,0.0,0.0,8.0,0.0,2.4,2.4,1.3,36.0,24.0,142.0,33.0,4.0,13.0,17.0,4.0,17.0,10.0,6.0,16.0,10.0,16.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Bryan Cristante,it ITA,"ZG,LT",25.0,23.9,27.0,20.0,10.0,14.0,3.0,10.0,28.0,357.0,18.0,21.0,7.0,14.0,40.0,67.0,61.0,1.0,Partidas
Gonzalo Villar,es ESP,LT,22.0,33,21,1.859,20.7,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.4,0.4,0.7,11.0,50.0,122.0,27.0,0.0,5.0,5.0,0.0,5.0,2.0,3.0,5.0,2.0,5.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Gonzalo Villar,es ESP,LT,22.0,20.7,44.0,18.0,14.0,24.0,6.0,18.0,61.0,295.0,43.0,25.0,3.0,22.0,22.0,66.0,14.0,1.0,Partidas
