Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Dimitris Nikolaou,gr GRE,ZG,22.0,36,36,3.24,36.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.1,0.1,0.2,3.0,33.0,92.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Partidas,Ivan Provedel,it ITA,G,27.0,31.0,31.0,2.761,30.7,52.0,170.0,165.0,116.0,739.0,9.0,5.0,17.0,7.0,226.0,11.0,9.0,0.0,2.0,0.0,Partidas,Dimitris Nikolaou,gr GRE,ZG,22.0,36.0,39.0,26.0,29.0,7.0,3.0,22.0,34.0,647.0,12.0,48.0,24.0,24.0,49.0,88.0,132.0,1.0,Partidas
Emmanuel Gyasi,gh GHA,"AT,LT",27.0,36,35,3.035,33.7,6.0,0.0,6.0,6.0,0.0,0.0,10.0,0.0,5.6,5.6,1.4,70.0,44.0,42.0,145.0,18.0,0.0,18.0,18.0,18.0,17.0,4.0,21.0,17.0,21.0,Partidas,Jeroen Zoet,nl NED,G,30.0,7.0,7.0,630.0,7.0,19.0,271.0,43.0,23.0,581.0,1.0,1.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,500.0,Partidas,Emmanuel Gyasi,gh GHA,"AT,LT",27.0,33.7,47.0,30.0,31.0,9.0,7.0,21.0,41.0,512.0,20.0,22.0,4.0,18.0,16.0,63.0,43.0,1.0,Partidas
Giulio Maggiore,it ITA,LT,23.0,35,33,2.819,31.3,2.0,3.0,5.0,2.0,0.0,0.0,9.0,0.0,4.0,4.0,2.4,64.0,39.0,120.0,68.0,6.0,10.0,16.0,6.0,16.0,13.0,8.0,21.0,13.0,20.0,Partidas,Petar Zovko,ba BIH,G,19.0,1.0,0.0,29.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,Partidas,Giulio Maggiore,it ITA,LT,23.0,31.3,58.0,32.0,20.0,32.0,6.0,31.0,77.0,403.0,46.0,30.0,5.0,25.0,29.0,87.0,33.0,0.0,Partidas
Ivan Provedel,it ITA,G,27.0,31,31,2.761,30.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,Total do time,,,24.4,38.0,38.0,3.42,38.0,71.0,187.0,208.0,139.0,707.0,10.0,6.0,22.0,7.0,184.0,13.0,10.0,1.0,2.0,91.0,,Ivan Provedel,it ITA,G,27.0,30.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,Partidas
Kelvin Amian,fr FRA,ZG,23.0,32,31,2.646,29.4,1.0,1.0,2.0,1.0,0.0,0.0,9.0,2.0,2.6,2.6,1.3,39.0,38.0,64.0,50.0,3.0,3.0,7.0,3.0,7.0,9.0,4.0,13.0,9.0,13.0,Partidas,Total de adversários,,,27.0,38.0,38.0,3.42,38.0,41.0,108.0,131.0,92.0,710.0,22.0,6.0,10.0,10.0,263.0,5.0,3.0,1.0,1.0,250.0,,Kelvin Amian,fr FRA,ZG,23.0,29.4,66.0,42.0,43.0,18.0,5.0,30.0,41.0,732.0,11.0,39.0,21.0,18.0,32.0,98.0,75.0,0.0,Partidas
Martin Erlic,hr CRO,ZG,23.0,30,30,2.576,28.6,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,3.0,3.0,0.4,34.0,6.0,32.0,3.0,7.0,0.0,7.0,7.0,7.0,10.0,1.0,12.0,10.0,12.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Martin Erlic,hr CRO,ZG,23.0,28.6,28.0,16.0,18.0,10.0,0.0,10.0,18.0,556.0,8.0,54.0,39.0,15.0,28.0,56.0,122.0,1.0,Partidas
Simone Bastoni,it ITA,"LT,ZG",24.0,31,26,2.288,25.4,3.0,3.0,6.0,3.0,0.0,0.0,5.0,1.0,1.5,1.5,4.4,59.0,50.0,117.0,89.0,12.0,12.0,24.0,12.0,24.0,6.0,17.0,23.0,6.0,23.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Simone Bastoni,it ITA,"LT,ZG",24.0,25.4,52.0,34.0,28.0,17.0,7.0,21.0,65.0,323.0,44.0,38.0,11.0,27.0,30.0,82.0,31.0,0.0,Partidas
Arkadiusz Reca,pl POL,ZG,26.0,25,22,1.772,19.7,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,2.1,25.0,51.0,57.0,41.0,0.0,10.0,10.0,0.0,10.0,2.0,11.0,13.0,2.0,13.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Arkadiusz Reca,pl POL,ZG,26.0,19.7,31.0,19.0,21.0,3.0,7.0,20.0,30.0,667.0,10.0,20.0,7.0,13.0,32.0,63.0,47.0,2.0,Partidas
Jakub Kiwior,pl POL,LT,21.0,22,21,1.964,21.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.4,0.4,0.9,12.0,5.0,48.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,2.0,6.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Jakub Kiwior,pl POL,LT,21.0,21.8,50.0,27.0,25.0,19.0,6.0,26.0,57.0,456.0,31.0,38.0,15.0,23.0,40.0,90.0,53.0,0.0,Partidas
