Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Walace,br BRA,LT,28.0,37,37,3.238,36.0,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.8,0.8,1.1,19.0,37.0,127.0,22.0,6.0,0.0,6.0,6.0,6.0,2.0,3.0,5.0,2.0,5.0,Partidas,Maduka Okoye,ng NGA,G,23.0,21.0,21.0,1.89,21.0,25.0,119.0,89.0,65.0,753.0,5.0,8.0,8.0,5.0,238.0,3.0,3.0,0.0,0.0,0.0,Partidas,Walace,br BRA,LT,28.0,36.0,66.0,43.0,40.0,26.0,0.0,36.0,77.0,468.0,41.0,43.0,6.0,37.0,43.0,109.0,66.0,1.0,Partidas
Nehuén Pérez,ar ARG,ZG,23.0,36,36,3.238,36.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.3,1.3,0.2,15.0,28.0,119.0,24.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,Partidas,Marco Silvestri,it ITA,G,32.0,17.0,17.0,1.53,17.0,28.0,165.0,68.0,40.0,676.0,1.0,11.0,5.0,4.0,235.0,6.0,6.0,0.0,0.0,0.0,Partidas,Nehuén Pérez,ar ARG,ZG,23.0,36.0,72.0,48.0,42.0,28.0,2.0,39.0,48.0,813.0,9.0,53.0,26.0,27.0,45.0,117.0,158.0,1.0,Partidas
Lorenzo Lucca,it ITA,AT,22.0,37,30,2.592,28.8,8.0,4.0,12.0,8.0,0.0,0.0,6.0,0.0,7.8,7.8,1.6,94.0,10.0,18.0,118.0,28.0,14.0,42.0,28.0,42.0,27.0,6.0,33.0,27.0,33.0,Partidas,Total do time,,,25.7,38.0,38.0,3.42,38.0,53.0,139.0,157.0,105.0,720.0,6.0,19.0,13.0,9.0,237.0,9.0,9.0,0.0,0.0,0.0,,Lorenzo Lucca,it ITA,AT,22.0,28.8,19.0,11.0,4.0,11.0,4.0,5.0,20.0,250.0,15.0,18.0,3.0,15.0,3.0,22.0,36.0,1.0,Partidas
Lazar Samardzic,rs SRB,LT,21.0,34,28,2.372,26.4,6.0,2.0,8.0,5.0,1.0,1.0,3.0,0.0,3.5,2.8,5.5,83.0,65.0,83.0,91.0,23.0,8.0,30.0,19.0,27.0,13.0,21.0,34.0,11.0,31.0,Partidas,Total de adversários,,,26.6,38.0,38.0,3.42,38.0,37.0,97.0,137.0,101.0,752.0,13.0,19.0,6.0,11.0,289.0,4.0,3.0,0.0,1.0,0.0,,Lazar Samardzic,rs SRB,LT,21.0,26.4,40.0,19.0,18.0,18.0,4.0,16.0,39.0,410.0,23.0,26.0,6.0,20.0,10.0,50.0,25.0,0.0,Partidas
Hassane Kamara,ci CIV,ZG,29.0,35,27,2.225,24.7,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.9,1.9,2.8,48.0,61.0,81.0,93.0,4.0,4.0,8.0,4.0,8.0,8.0,11.0,19.0,8.0,19.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Hassane Kamara,ci CIV,ZG,29.0,24.7,45.0,32.0,26.0,13.0,6.0,25.0,38.0,658.0,13.0,29.0,2.0,27.0,26.0,71.0,66.0,0.0,Partidas
Thomas Kristensen,dk DEN,ZG,21.0,26,23,2.096,23.3,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.1,1.1,0.4,15.0,20.0,47.0,3.0,0.0,4.0,4.0,0.0,4.0,5.0,2.0,6.0,5.0,6.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Kristensen,dk DEN,ZG,21.0,23.3,35.0,24.0,25.0,10.0,0.0,21.0,33.0,636.0,12.0,29.0,20.0,9.0,29.0,64.0,118.0,0.0,Partidas
Jaka Bijol,si SVN,ZG,24.0,24,23,2.084,23.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.9,1.9,0.2,21.0,5.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,8.0,9.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Jaka Bijol,si SVN,ZG,24.0,23.2,43.0,27.0,34.0,9.0,0.0,22.0,35.0,629.0,13.0,36.0,21.0,15.0,23.0,66.0,140.0,1.0,Partidas
Roberto Pereyra,ar ARG,"AT,LT",32.0,27,22,1.858,20.6,4.0,3.0,7.0,3.0,1.0,1.0,6.0,0.0,3.5,2.7,1.9,47.0,39.0,70.0,82.0,19.0,15.0,34.0,15.0,29.0,17.0,9.0,27.0,13.0,23.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Roberto Pereyra,ar ARG,"AT,LT",32.0,20.6,19.0,9.0,11.0,5.0,3.0,11.0,29.0,379.0,18.0,20.0,4.0,16.0,7.0,26.0,18.0,0.0,Partidas
Sandi Lovrić,si SVN,LT,25.0,29,21,1.987,22.1,1.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,3.5,3.5,3.3,68.0,52.0,80.0,80.0,5.0,14.0,18.0,5.0,18.0,16.0,15.0,31.0,16.0,31.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Sandi Lovrić,si SVN,LT,25.0,22.1,25.0,12.0,9.0,11.0,5.0,9.0,23.0,391.0,14.0,21.0,2.0,19.0,21.0,46.0,24.0,0.0,Partidas
