Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Nicolás Domínguez,ar ARG,LT,23.0,28,23,2.015,22.4,0.0,3.0,3.0,0.0,0.0,0.0,8.0,0.0,1.2,1.2,2.4,36.0,18.0,113.0,44.0,0.0,13.0,13.0,0.0,13.0,5.0,11.0,16.0,5.0,16.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Nicolás Domínguez,ar ARG,LT,23.0,22.4,76.0,45.0,36.0,32.0,8.0,32.0,76.0,421.0,44.0,38.0,9.0,29.0,32.0,108.0,34.0,1.0,Partidas
Riccardo Orsolini,it ITA,"AT,LT",24.0,29,21,1.785,19.8,6.0,3.0,9.0,4.0,2.0,2.0,2.0,0.0,6.4,4.8,2.1,69.0,38.0,60.0,125.0,30.0,15.0,45.0,20.0,35.0,32.0,11.0,43.0,24.0,35.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Riccardo Orsolini,it ITA,"AT,LT",24.0,19.8,21.0,13.0,9.0,11.0,1.0,13.0,29.0,448.0,16.0,9.0,4.0,5.0,5.0,26.0,14.0,0.0,Partidas
Jerdy Schouten,nl NED,LT,24.0,17,16,1.392,15.5,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.2,0.2,0.7,9.0,9.0,82.0,13.0,6.0,6.0,13.0,6.0,13.0,1.0,5.0,6.0,1.0,6.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Jerdy Schouten,nl NED,LT,24.0,15.5,25.0,17.0,10.0,12.0,3.0,9.0,22.0,409.0,13.0,22.0,5.0,17.0,33.0,58.0,29.0,1.0,Partidas
Kevin Bonifazi,it ITA,ZG,25.0,22,14,1.21,13.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.7,0.7,0.8,15.0,18.0,51.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,11.0,5.0,11.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Kevin Bonifazi,it ITA,ZG,25.0,13.4,25.0,16.0,16.0,7.0,2.0,13.0,14.0,929.0,1.0,22.0,7.0,15.0,16.0,41.0,35.0,0.0,Partidas
Mitchell Dijks,nl NED,"ZG,AT",28.0,16,7,694.0,7.7,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,1.1,18.0,21.0,15.0,24.0,0.0,26.0,26.0,0.0,26.0,9.0,15.0,23.0,9.0,23.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Mitchell Dijks,nl NED,"ZG,AT",28.0,7.7,15.0,6.0,6.0,6.0,3.0,5.0,12.0,417.0,7.0,11.0,2.0,9.0,3.0,18.0,10.0,1.0,Partidas
Luis Binks,eng ENG,ZG,19.0,15,7,646.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Luis Binks,eng ENG,ZG,19.0,7.2,8.0,4.0,7.0,1.0,0.0,4.0,6.0,667.0,2.0,6.0,5.0,1.0,17.0,25.0,33.0,1.0,Partidas
Nicola Sansone,it ITA,"AT,LT",29.0,27,6,896.0,10.0,2.0,3.0,5.0,2.0,0.0,0.0,6.0,0.0,3.5,3.5,2.0,55.0,21.0,22.0,64.0,20.0,30.0,50.0,20.0,50.0,35.0,21.0,55.0,35.0,55.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Nicola Sansone,it ITA,"AT,LT",29.0,10.0,13.0,7.0,5.0,6.0,2.0,3.0,15.0,200.0,12.0,1.0,0.0,1.0,4.0,17.0,2.0,0.0,Partidas
Andreas Skov Olsen,dk DEN,"AT,ZG",21.0,18,6,747.0,8.3,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.4,12.0,29.0,19.0,52.0,0.0,24.0,24.0,0.0,24.0,11.0,5.0,15.0,11.0,15.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Andreas Skov Olsen,dk DEN,"AT,ZG",21.0,8.3,12.0,10.0,4.0,4.0,4.0,5.0,11.0,455.0,6.0,9.0,1.0,8.0,3.0,15.0,11.0,0.0,Partidas
Michel Aebischer,ch SUI,LT,24.0,12,4,443.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,5.0,2.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,10.0,2.0,10.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Michel Aebischer,ch SUI,LT,24.0,4.9,14.0,5.0,5.0,8.0,1.0,6.0,11.0,545.0,5.0,4.0,1.0,3.0,6.0,20.0,3.0,0.0,Partidas
Emanuel Vignato,it ITA,"LT,ZG",20.0,24,3,594.0,6.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,2.2,24.0,22.0,55.0,37.0,0.0,15.0,15.0,0.0,15.0,4.0,33.0,36.0,4.0,36.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Emanuel Vignato,it ITA,"LT,ZG",20.0,6.6,12.0,7.0,5.0,7.0,0.0,6.0,13.0,462.0,7.0,2.0,0.0,2.0,2.0,14.0,5.0,0.0,Partidas
Francesco Bardi,it ITA,G,29.0,2,2,177.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Francesco Bardi,it ITA,G,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Denso Kasius,nl NED,"ZG,AT",18.0,7,1,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,6.0,6.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,32.0,7.0,32.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Denso Kasius,nl NED,"ZG,AT",18.0,2.0,9.0,7.0,5.0,3.0,1.0,2.0,5.0,400.0,3.0,4.0,0.0,4.0,3.0,12.0,4.0,0.0,Partidas
Ibrahima Mbaye,sn SEN,ZG,26.0,6,1,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Ibrahima Mbaye,sn SEN,ZG,26.0,1.2,1.0,1.0,1.0,0.0,0.0,1.0,2.0,500.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,0.0,Partidas
Nicolas Viola,it ITA,LT,31.0,6,1,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Nicolas Viola,it ITA,LT,31.0,1.1,2.0,2.0,1.0,1.0,0.0,1.0,2.0,500.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,Partidas
Kingsley Michael,ng NGA,LT,21.0,2,1,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Kingsley Michael,ng NGA,LT,21.0,0.8,4.0,1.0,2.0,2.0,0.0,1.0,2.0,500.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,Partidas
Antonio Raimondo,it ITA,AT,17.0,1,1,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,13.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Antonio Raimondo,it ITA,AT,17.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Partidas
Wisdom Amey,it ITA,ZG,15.0,1,1,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Wisdom Amey,it ITA,ZG,15.0,0.8,3.0,2.0,1.0,1.0,1.0,2.0,3.0,667.0,1.0,2.0,0.0,2.0,3.0,6.0,1.0,0.0,Partidas
Federico Santander,py PAR,"AT,ZG",30.0,7,0,67.0,0.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.1,7.0,0.0,3.0,7.0,134.0,0.0,134.0,134.0,134.0,83.0,10.0,94.0,83.0,94.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Federico Santander,py PAR,"AT,ZG",30.0,0.7,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Partidas
Diego Falcinelli,it ITA,AT,30.0,6,0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,6.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,78.0,78.0,78.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Diego Falcinelli,it ITA,AT,30.0,0.7,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,Partidas
Riccardo Stivanello,it ITA,ZG,17.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Riccardo Stivanello,it ITA,ZG,17.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1000.0,0.0,2.0,2.0,0.0,0.0,1.0,6.0,0.0,Partidas
Kacper Urbanski,pl POL,LT,16.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Kacper Urbanski,pl POL,LT,16.0,0.5,3.0,2.0,1.0,2.0,0.0,2.0,2.0,1000.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,Partidas
Sydney van Hooijdonk,nl NED,"AT,LT",21.0,4,0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Sydney van Hooijdonk,nl NED,"AT,LT",21.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Partidas
Ebenezer Annan,gh GHA,ZG,18.0,1,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Ebenezer Annan,gh GHA,ZG,18.0,0.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,Partidas
Niklas Pyyhtiä,fi FIN,LT,17.0,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Niklas Pyyhtiä,fi FIN,LT,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Takehiro Tomiyasu,jp JPN,ZG,22.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0,73.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Takehiro Tomiyasu,jp JPN,ZG,22.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,Partidas
Nicola Bagnolini,it ITA,G,17.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Nicola Bagnolini,it ITA,G,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Gianmarco Cangiano,it ITA,AT,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total do time,,,26.6,38.0,530.0,298.0,261.0,202.0,67.0,216.0,528.0,409.0,312.0,384.0,127.0,257.0,370.0,900.0,678.0,5.0,
Gabriele Corbo,it ITA,ZG,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total de adversários,,,26.5,38.0,574.0,321.0,237.0,231.0,106.0,272.0,598.0,455.0,326.0,383.0,108.0,275.0,376.0,950.0,618.0,8.0,
Davide Franzini,it ITA,G,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Omar Khailoti,it ITA,ZG,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marco Molla,al ALB,G,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mattia Pagliuca,it ITA,AT,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total do time,,,26.6,38,418,3.42,38.0,43.0,34.0,77.0,39.0,4.0,5.0,92.0,7.0,44.9,41.0,33.6,746.0,540.0,1276.0,1264.0,113.0,89.0,203.0,103.0,192.0,118.0,88.0,206.0,108.0,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total de adversários,,,26.5,38,418,3.42,38.0,53.0,32.0,85.0,45.0,8.0,9.0,83.0,4.0,52.6,45.3,35.9,812.0,790.0,1454.0,1446.0,139.0,84.0,224.0,118.0,203.0,138.0,95.0,233.0,119.0,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
