Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Danilo,br BRA,ZG,31.0,37,35,3.184,35.4,3.0,3.0,6.0,3.0,0.0,0.0,5.0,0.0,2.8,2.8,2.4,52.0,39.0,176.0,43.0,8.0,8.0,17.0,8.0,17.0,8.0,7.0,15.0,8.0,15.0,Partidas,Wojciech Szczęsny,pl POL,G,32.0,28.0,28.0,2.472,27.5,26.0,95.0,93.0,67.0,753.0,17.0,3.0,8.0,14.0,500.0,3.0,3.0,0.0,0.0,0.0,Partidas,Danilo,br BRA,ZG,31.0,35.4,92.0,62.0,61.0,23.0,8.0,52.0,73.0,712.0,21.0,39.0,20.0,19.0,47.0,139.0,114.0,1.0,Partidas
Filip Kostić,rs SRB,"ZG,AT",29.0,37,33,2.564,28.5,3.0,8.0,11.0,3.0,0.0,0.0,3.0,0.0,2.4,2.4,7.1,94.0,101.0,78.0,230.0,11.0,28.0,39.0,11.0,39.0,8.0,25.0,33.0,8.0,33.0,Partidas,Mattia Perin,it ITA,G,29.0,11.0,10.0,948.0,10.5,7.0,66.0,40.0,32.0,850.0,5.0,3.0,2.0,6.0,600.0,2.0,1.0,1.0,0.0,500.0,Partidas,Filip Kostić,rs SRB,"ZG,AT",29.0,28.5,41.0,26.0,17.0,20.0,4.0,21.0,47.0,447.0,26.0,30.0,4.0,26.0,16.0,57.0,32.0,0.0,Partidas
Adrien Rabiot,fr FRA,LT,27.0,32,31,2.748,30.5,8.0,4.0,12.0,8.0,0.0,0.0,9.0,0.0,6.2,5.8,2.3,82.0,72.0,133.0,109.0,26.0,13.0,39.0,26.0,39.0,20.0,8.0,28.0,19.0,27.0,Partidas,Total do time,,,27.7,38.0,38.0,3.42,38.0,33.0,87.0,133.0,99.0,782.0,22.0,6.0,10.0,20.0,526.0,5.0,4.0,1.0,0.0,200.0,,Adrien Rabiot,fr FRA,LT,27.0,30.5,65.0,35.0,31.0,23.0,11.0,30.0,57.0,526.0,27.0,37.0,7.0,30.0,26.0,91.0,44.0,1.0,Partidas
Gleison Bremer,br BRA,ZG,25.0,30,30,2.634,29.3,4.0,1.0,5.0,4.0,0.0,0.0,6.0,0.0,4.9,4.9,1.7,66.0,8.0,54.0,4.0,14.0,3.0,17.0,14.0,17.0,17.0,6.0,23.0,17.0,23.0,Partidas,Total de adversários,,,26.7,38.0,38.0,3.42,38.0,56.0,147.0,176.0,118.0,699.0,10.0,6.0,22.0,8.0,211.0,6.0,3.0,2.0,1.0,400.0,,Gleison Bremer,br BRA,ZG,25.0,29.3,29.0,20.0,23.0,5.0,1.0,19.0,26.0,731.0,7.0,44.0,22.0,22.0,42.0,71.0,120.0,2.0,Partidas
Manuel Locatelli,it ITA,LT,24.0,32,29,2.446,27.2,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,1.5,1.5,1.8,32.0,25.0,134.0,37.0,0.0,7.0,7.0,0.0,7.0,5.0,7.0,12.0,5.0,12.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Manuel Locatelli,it ITA,LT,24.0,27.2,59.0,33.0,26.0,23.0,10.0,30.0,53.0,566.0,23.0,50.0,22.0,28.0,27.0,86.0,59.0,0.0,Partidas
Wojciech Szczęsny,pl POL,G,32.0,28,28,2.472,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Wojciech Szczęsny,pl POL,G,32.0,27.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,Partidas
Juan Cuadrado,co COL,"ZG,AT",34.0,31,24,2.078,23.1,1.0,3.0,4.0,1.0,0.0,0.0,6.0,1.0,1.4,1.4,2.7,42.0,48.0,92.0,125.0,4.0,13.0,17.0,4.0,17.0,6.0,12.0,18.0,6.0,18.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Juan Cuadrado,co COL,"ZG,AT",34.0,23.1,50.0,34.0,34.0,13.0,3.0,27.0,65.0,415.0,38.0,15.0,2.0,13.0,24.0,74.0,32.0,0.0,Partidas
Dušan Vlahović,rs SRB,AT,22.0,27,22,1.925,21.4,10.0,2.0,12.0,8.0,2.0,3.0,1.0,0.0,9.7,7.3,2.4,98.0,22.0,40.0,117.0,47.0,9.0,56.0,37.0,47.0,45.0,11.0,57.0,34.0,46.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Dušan Vlahović,rs SRB,AT,22.0,21.4,11.0,6.0,0.0,7.0,4.0,4.0,10.0,400.0,6.0,10.0,3.0,7.0,3.0,14.0,8.0,1.0,Partidas
Alex Sandro,br BRA,ZG,31.0,25,21,1.787,19.9,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.2,0.2,0.9,11.0,51.0,97.0,25.0,0.0,5.0,5.0,0.0,5.0,1.0,5.0,5.0,1.0,5.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Alex Sandro,br BRA,ZG,31.0,19.9,35.0,20.0,16.0,16.0,3.0,15.0,22.0,682.0,7.0,27.0,10.0,17.0,15.0,50.0,64.0,1.0,Partidas
