Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Andrea Consigli,it ITA,G,35.0,35,35,3.15,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,Andrea Consigli,it ITA,G,35.0,35.0,35.0,3.15,35.0,55.0,157.0,117.0,64.0,556.0,12.0,8.0,15.0,9.0,257.0,3.0,3.0,0.0,0.0,0.0,Partidas,Andrea Consigli,it ITA,G,35.0,35.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,3.0,Partidas
Davide Frattesi,it ITA,LT,22.0,36,35,2.873,31.9,7.0,0.0,7.0,7.0,0.0,0.0,4.0,0.0,7.8,7.8,1.9,97.0,73.0,137.0,94.0,22.0,0.0,22.0,22.0,22.0,24.0,6.0,30.0,24.0,30.0,Partidas,Gianluca Pegolo,it ITA,G,41.0,2.0,2.0,180.0,2.0,3.0,150.0,6.0,3.0,667.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Partidas,Davide Frattesi,it ITA,LT,22.0,31.9,63.0,36.0,24.0,29.0,10.0,25.0,44.0,568.0,19.0,27.0,6.0,21.0,16.0,79.0,42.0,0.0,Partidas
Rogério,br BRA,ZG,24.0,36,34,2.996,33.3,0.0,3.0,3.0,0.0,0.0,0.0,5.0,1.0,0.5,0.5,2.7,33.0,110.0,185.0,115.0,0.0,9.0,9.0,0.0,9.0,2.0,8.0,10.0,2.0,10.0,Partidas,Alessandro Russo,it ITA,G,21.0,1.0,1.0,90.0,1.0,3.0,300.0,7.0,4.0,571.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Partidas,Rogério,br BRA,ZG,24.0,33.3,37.0,21.0,22.0,8.0,7.0,17.0,35.0,486.0,18.0,32.0,9.0,23.0,37.0,74.0,70.0,0.0,Partidas
Jeremy Toljan,de GER,ZG,27.0,31,29,2.672,29.7,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,2.4,30.0,56.0,142.0,99.0,0.0,3.0,3.0,0.0,3.0,2.0,8.0,10.0,2.0,10.0,Partidas,Total do time,,,26.1,38.0,38.0,3.42,38.0,61.0,161.0,130.0,71.0,562.0,12.0,9.0,17.0,9.0,237.0,4.0,4.0,0.0,0.0,0.0,,Jeremy Toljan,de GER,ZG,27.0,29.7,36.0,23.0,17.0,14.0,5.0,22.0,33.0,667.0,11.0,31.0,14.0,17.0,18.0,54.0,60.0,1.0,Partidas
Armand Lauriente,fr FRA,AT,23.0,28,27,2.175,24.2,7.0,6.0,13.0,6.0,1.0,1.0,10.0,1.0,4.7,3.9,6.2,101.0,127.0,90.0,263.0,29.0,25.0,54.0,25.0,50.0,19.0,26.0,45.0,16.0,42.0,Partidas,Total de adversários,,,26.5,38.0,38.0,3.42,38.0,47.0,124.0,171.0,124.0,778.0,17.0,9.0,12.0,10.0,263.0,10.0,9.0,1.0,0.0,100.0,,Armand Lauriente,fr FRA,AT,23.0,24.2,21.0,15.0,5.0,7.0,9.0,8.0,21.0,381.0,13.0,20.0,0.0,20.0,12.0,33.0,8.0,0.0,Partidas
Martin Erlic,hr CRO,ZG,24.0,28,26,2.33,25.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.2,7.0,7.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Martin Erlic,hr CRO,ZG,24.0,25.9,27.0,16.0,18.0,8.0,1.0,10.0,23.0,435.0,13.0,36.0,23.0,13.0,31.0,58.0,120.0,1.0,Partidas
Maxime Lopez,fr FRA,LT,24.0,30,25,2.296,25.5,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,2.1,31.0,54.0,210.0,40.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,12.0,4.0,12.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Maxime Lopez,fr FRA,LT,24.0,25.5,42.0,18.0,26.0,12.0,4.0,16.0,56.0,286.0,40.0,24.0,6.0,18.0,22.0,64.0,21.0,0.0,Partidas
Andrea Pinamonti,it ITA,AT,23.0,32,25,2.161,24.0,5.0,0.0,5.0,4.0,1.0,1.0,3.0,1.0,7.1,6.3,1.5,78.0,17.0,29.0,166.0,21.0,0.0,21.0,17.0,17.0,30.0,6.0,36.0,26.0,32.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Andrea Pinamonti,it ITA,AT,23.0,24.0,10.0,7.0,0.0,5.0,5.0,3.0,7.0,429.0,4.0,19.0,2.0,17.0,2.0,12.0,11.0,0.0,Partidas
Gian Marco Ferrari,it ITA,ZG,30.0,33,24,2.223,24.7,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.2,1.2,0.4,16.0,11.0,101.0,4.0,4.0,0.0,4.0,4.0,4.0,5.0,2.0,7.0,5.0,7.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Gian Marco Ferrari,it ITA,ZG,30.0,24.7,23.0,16.0,11.0,10.0,2.0,10.0,17.0,588.0,7.0,29.0,20.0,9.0,23.0,46.0,81.0,4.0,Partidas
