Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Leonardo Sernicola,it ITA,ZG,26.0,36,31,2.749,30.5,1.0,5.0,6.0,1.0,0.0,0.0,2.0,1.0,2.5,2.5,4.9,74.0,139.0,120.0,253.0,3.0,16.0,20.0,3.0,20.0,8.0,16.0,24.0,8.0,24.0,Partidas,Andreas Jungdal,dk DEN,G,21.0,18.0,18.0,1.62,18.0,13.0,72.0,62.0,49.0,806.0,11.0,3.0,4.0,10.0,556.0,1.0,1.0,0.0,0.0,0.0,Partidas,Leonardo Sernicola,it ITA,ZG,26.0,30.5,31.0,22.0,18.0,6.0,7.0,22.0,27.0,815.0,5.0,22.0,1.0,21.0,29.0,60.0,58.0,0.0,Partidas
Matteo Bianchetti,it ITA,ZG,30.0,33,31,2.744,30.5,2.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,0.7,0.7,0.5,11.0,29.0,162.0,22.0,7.0,0.0,7.0,7.0,7.0,2.0,1.0,4.0,2.0,4.0,Partidas,Mouhamadou Sarr,sn SEN,G,26.0,12.0,12.0,1.08,12.0,12.0,100.0,45.0,33.0,756.0,5.0,4.0,3.0,3.0,250.0,2.0,1.0,1.0,0.0,500.0,Partidas,Matteo Bianchetti,it ITA,ZG,30.0,30.5,34.0,20.0,19.0,13.0,2.0,22.0,29.0,759.0,7.0,46.0,27.0,19.0,32.0,66.0,90.0,1.0,Partidas
Franco Vázquez,ar ARG,"AT,LT",34.0,35,31,2.501,27.8,3.0,7.0,10.0,3.0,0.0,0.0,9.0,0.0,5.5,5.5,4.2,96.0,66.0,255.0,152.0,11.0,25.0,36.0,11.0,36.0,20.0,15.0,35.0,20.0,35.0,Partidas,Gianluca Saro,it ITA,G,23.0,8.0,8.0,720.0,8.0,7.0,87.0,30.0,23.0,767.0,3.0,3.0,2.0,3.0,375.0,0.0,0.0,0.0,0.0,,Partidas,Franco Vázquez,ar ARG,"AT,LT",34.0,27.8,51.0,32.0,17.0,25.0,9.0,22.0,43.0,512.0,21.0,29.0,2.0,27.0,7.0,58.0,14.0,0.0,Partidas
Michele Castagnetti,it ITA,LT,33.0,35,30,2.641,29.3,4.0,1.0,5.0,4.0,0.0,0.0,6.0,0.0,1.6,1.6,3.3,49.0,36.0,233.0,47.0,14.0,3.0,17.0,14.0,17.0,5.0,11.0,17.0,5.0,17.0,Partidas,Total do time,,,27.6,38.0,38.0,3.42,38.0,32.0,84.0,137.0,105.0,781.0,19.0,10.0,9.0,16.0,421.0,3.0,2.0,1.0,0.0,333.0,,Michele Castagnetti,it ITA,LT,33.0,29.3,67.0,33.0,27.0,34.0,6.0,37.0,76.0,487.0,39.0,23.0,4.0,19.0,29.0,96.0,47.0,0.0,Partidas
Valentin Antov,bg BUL,ZG,22.0,31,30,2.638,29.3,1.0,1.0,2.0,1.0,0.0,0.0,7.0,1.0,1.1,1.1,1.4,25.0,58.0,191.0,28.0,3.0,3.0,7.0,3.0,7.0,4.0,5.0,9.0,4.0,9.0,Partidas,Total de adversários,,,26.5,38.0,38.0,3.42,38.0,50.0,132.0,182.0,133.0,753.0,9.0,10.0,19.0,9.0,237.0,5.0,5.0,0.0,0.0,0.0,,Valentin Antov,bg BUL,ZG,22.0,29.3,48.0,31.0,24.0,20.0,4.0,23.0,34.0,676.0,11.0,38.0,18.0,20.0,35.0,83.0,91.0,1.0,Partidas
Luca Zanimacchia,it ITA,ZG,25.0,35,30,2.348,26.1,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,3.3,3.3,4.2,76.0,121.0,73.0,252.0,8.0,8.0,15.0,8.0,15.0,13.0,16.0,29.0,13.0,29.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Luca Zanimacchia,it ITA,ZG,25.0,26.1,33.0,24.0,20.0,8.0,5.0,20.0,42.0,476.0,22.0,21.0,2.0,19.0,17.0,50.0,29.0,0.0,Partidas
Massimo Coda,it ITA,AT,34.0,35,29,2.38,26.4,16.0,2.0,18.0,12.0,4.0,4.0,2.0,0.0,16.5,13.4,2.8,162.0,33.0,55.0,210.0,61.0,8.0,68.0,45.0,53.0,63.0,11.0,73.0,51.0,61.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Massimo Coda,it ITA,AT,34.0,26.4,10.0,6.0,1.0,4.0,5.0,6.0,11.0,545.0,5.0,9.0,1.0,8.0,4.0,14.0,26.0,0.0,Partidas
Luca Ravanelli,it ITA,ZG,26.0,27,27,2.174,24.2,3.0,1.0,4.0,3.0,0.0,0.0,5.0,1.0,2.2,2.2,0.3,24.0,5.0,87.0,9.0,12.0,4.0,17.0,12.0,17.0,9.0,1.0,10.0,9.0,10.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Luca Ravanelli,it ITA,ZG,26.0,24.2,48.0,30.0,31.0,12.0,5.0,22.0,31.0,710.0,9.0,35.0,19.0,16.0,24.0,72.0,111.0,1.0,Partidas
Michele Collocolo,it ITA,LT,23.0,27,20,1.709,19.0,4.0,0.0,4.0,4.0,0.0,0.0,6.0,0.0,2.4,2.4,1.9,43.0,58.0,77.0,98.0,21.0,0.0,21.0,21.0,21.0,13.0,10.0,23.0,13.0,23.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Michele Collocolo,it ITA,LT,23.0,19.0,36.0,19.0,12.0,17.0,7.0,7.0,19.0,368.0,12.0,21.0,4.0,17.0,20.0,56.0,23.0,0.0,Partidas
