Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Michele Di Gregorio,it ITA,G,24.0,37,37,3.33,37.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Partidas,Michele Di Gregorio,it ITA,G,24.0,37.0,37.0,3.33,37.0,37.0,100.0,140.0,104.0,771.0,19.0,9.0,9.0,15.0,405.0,6.0,5.0,1.0,0.0,167.0,Partidas,Michele Di Gregorio,it ITA,G,24.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,19.0,1.0,Partidas
Carlos Augusto,br BRA,ZG,22.0,32,31,2.722,30.2,2.0,1.0,3.0,2.0,0.0,0.0,7.0,1.0,2.1,2.1,2.0,41.0,74.0,135.0,93.0,7.0,3.0,10.0,7.0,10.0,7.0,7.0,14.0,7.0,14.0,Partidas,Eugenio Lamanna,it ITA,G,31.0,1.0,1.0,90.0,1.0,1.0,100.0,3.0,2.0,667.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Partidas,Carlos Augusto,br BRA,ZG,22.0,30.2,47.0,30.0,24.0,23.0,0.0,19.0,35.0,543.0,16.0,33.0,6.0,27.0,51.0,98.0,81.0,0.0,Partidas
Andrea Barberis,it ITA,LT,27.0,36,30,2.625,29.2,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,1.7,1.7,3.2,49.0,18.0,119.0,31.0,7.0,3.0,10.0,7.0,10.0,6.0,11.0,17.0,6.0,17.0,Partidas,Total do time,,,26.9,38.0,38.0,3.42,38.0,38.0,100.0,143.0,106.0,769.0,19.0,10.0,9.0,15.0,395.0,6.0,5.0,1.0,0.0,167.0,,Andrea Barberis,it ITA,LT,27.0,29.2,71.0,42.0,37.0,27.0,7.0,24.0,54.0,444.0,30.0,37.0,3.0,34.0,34.0,105.0,23.0,1.0,Partidas
Giulio Donati,it ITA,ZG,31.0,29,25,2.252,25.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.2,0.2,0.8,10.0,26.0,134.0,34.0,0.0,4.0,4.0,0.0,4.0,1.0,3.0,4.0,1.0,4.0,Partidas,Total de adversários,,,26.7,38.0,38.0,3.42,38.0,60.0,158.0,146.0,88.0,644.0,9.0,10.0,19.0,6.0,158.0,8.0,8.0,0.0,0.0,0.0,,Giulio Donati,it ITA,ZG,31.0,25.0,45.0,27.0,27.0,16.0,2.0,20.0,42.0,476.0,22.0,40.0,14.0,26.0,47.0,92.0,71.0,1.0,Partidas
Pedro Pereira,pt POR,ZG,23.0,33,24,2.242,24.9,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.9,0.9,2.9,37.0,64.0,81.0,191.0,0.0,16.0,16.0,0.0,16.0,4.0,11.0,15.0,4.0,15.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Pedro Pereira,pt POR,ZG,23.0,24.9,22.0,16.0,11.0,8.0,3.0,15.0,23.0,652.0,8.0,21.0,4.0,17.0,19.0,41.0,42.0,0.0,Partidas
Dany Mota,pt POR,AT,23.0,28,24,2.058,22.9,11.0,1.0,12.0,11.0,0.0,0.0,4.0,0.0,7.4,7.4,4.1,114.0,74.0,60.0,233.0,48.0,4.0,52.0,48.0,52.0,32.0,18.0,50.0,32.0,50.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Dany Mota,pt POR,AT,23.0,22.9,15.0,5.0,2.0,9.0,4.0,5.0,16.0,313.0,11.0,15.0,2.0,13.0,3.0,18.0,9.0,0.0,Partidas
Mattia Valoti,it ITA,"LT,AT",27.0,31,23,1.986,22.1,10.0,3.0,13.0,6.0,4.0,4.0,8.0,0.0,9.8,6.7,3.1,97.0,41.0,119.0,106.0,45.0,14.0,59.0,27.0,41.0,44.0,14.0,58.0,30.0,44.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Mattia Valoti,it ITA,"LT,AT",27.0,22.1,54.0,31.0,23.0,21.0,10.0,21.0,47.0,447.0,26.0,24.0,4.0,20.0,25.0,79.0,33.0,0.0,Partidas
Luca Caldirola,it ITA,ZG,30.0,24,21,1.867,20.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.5,0.5,0.4,9.0,21.0,96.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Luca Caldirola,it ITA,ZG,30.0,20.7,20.0,11.0,13.0,6.0,1.0,9.0,17.0,529.0,8.0,22.0,13.0,9.0,27.0,47.0,73.0,0.0,Partidas
Luca Mazzitelli,it ITA,LT,25.0,28,21,1.741,19.3,2.0,6.0,8.0,1.0,1.0,1.0,10.0,1.0,3.5,2.7,3.6,63.0,30.0,181.0,54.0,10.0,31.0,41.0,5.0,36.0,18.0,19.0,37.0,14.0,33.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Luca Mazzitelli,it ITA,LT,25.0,19.3,41.0,21.0,14.0,19.0,8.0,16.0,42.0,381.0,26.0,28.0,11.0,17.0,33.0,74.0,35.0,0.0,Partidas
