Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Antonio Candreva,it ITA,"LT,AT",36.0,34,32,2.75,30.6,6.0,6.0,12.0,5.0,1.0,1.0,5.0,0.0,4.9,4.1,5.0,91.0,67.0,149.0,182.0,20.0,20.0,39.0,16.0,36.0,16.0,16.0,32.0,13.0,30.0,Partidas,Guillermo Ochoa,mx MEX,G,38.0,21.0,21.0,1.89,21.0,44.0,210.0,115.0,72.0,678.0,0.0,6.0,15.0,1.0,48.0,7.0,7.0,0.0,0.0,0.0,Partidas,Antonio Candreva,it ITA,"LT,AT",36.0,30.6,18.0,13.0,8.0,8.0,2.0,9.0,25.0,360.0,16.0,9.0,0.0,9.0,7.0,25.0,23.0,0.0,Partidas
Domagoj Bradarić,hr CRO,ZG,23.0,34,30,2.749,30.5,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,1.8,26.0,57.0,76.0,120.0,0.0,10.0,10.0,0.0,10.0,3.0,6.0,8.0,3.0,8.0,Partidas,Benoît Costil,fr FRA,G,36.0,13.0,13.0,1.17,13.0,29.0,223.0,66.0,38.0,606.0,2.0,3.0,8.0,1.0,77.0,3.0,3.0,0.0,0.0,0.0,Partidas,Domagoj Bradarić,hr CRO,ZG,23.0,30.5,29.0,20.0,13.0,10.0,6.0,15.0,25.0,600.0,10.0,22.0,7.0,15.0,32.0,61.0,62.0,1.0,Partidas
Lassana Coulibaly,ml MLI,LT,27.0,28,25,2.082,23.1,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.6,0.6,0.8,14.0,29.0,88.0,38.0,0.0,4.0,4.0,0.0,4.0,3.0,4.0,6.0,3.0,6.0,Partidas,Vincenzo Fiorillo,it ITA,G,33.0,4.0,4.0,360.0,4.0,8.0,200.0,26.0,18.0,692.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,Partidas,Lassana Coulibaly,ml MLI,LT,27.0,23.1,47.0,32.0,20.0,21.0,6.0,22.0,49.0,449.0,27.0,23.0,5.0,18.0,16.0,63.0,29.0,0.0,Partidas
Lorenzo Pirola,it ITA,ZG,21.0,27,24,1.987,22.1,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.9,0.9,0.0,9.0,13.0,57.0,7.0,5.0,0.0,5.0,5.0,5.0,4.0,0.0,4.0,4.0,4.0,Partidas,Total do time,,,27.3,38.0,38.0,3.42,38.0,81.0,213.0,207.0,128.0,657.0,2.0,11.0,25.0,2.0,53.0,10.0,10.0,0.0,0.0,0.0,,Lorenzo Pirola,it ITA,ZG,21.0,22.1,39.0,23.0,25.0,14.0,0.0,15.0,28.0,536.0,13.0,46.0,30.0,16.0,25.0,64.0,93.0,1.0,Partidas
Loum Tchaouna,fr FRA,"AT,LT",19.0,33,23,2.1,23.3,4.0,3.0,7.0,4.0,0.0,0.0,4.0,0.0,2.6,2.6,1.5,41.0,72.0,59.0,151.0,17.0,13.0,30.0,17.0,30.0,11.0,6.0,18.0,11.0,18.0,Partidas,Total de adversários,,,26.7,38.0,38.0,3.42,38.0,32.0,84.0,120.0,88.0,750.0,25.0,11.0,2.0,15.0,395.0,2.0,2.0,0.0,0.0,0.0,,Loum Tchaouna,fr FRA,"AT,LT",19.0,23.3,20.0,10.0,5.0,13.0,2.0,10.0,20.0,500.0,10.0,20.0,1.0,19.0,4.0,24.0,16.0,1.0,Partidas
Guillermo Ochoa,mx MEX,G,38.0,21,21,1.89,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Guillermo Ochoa,mx MEX,G,38.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,Partidas
Giulio Maggiore,it ITA,LT,25.0,27,20,1.8,20.0,4.0,2.0,6.0,4.0,0.0,0.0,9.0,1.0,2.3,2.3,1.1,34.0,8.0,64.0,25.0,20.0,10.0,30.0,20.0,30.0,11.0,6.0,17.0,11.0,17.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Giulio Maggiore,it ITA,LT,25.0,20.0,49.0,29.0,26.0,22.0,1.0,20.0,42.0,476.0,22.0,27.0,5.0,22.0,24.0,73.0,38.0,0.0,Partidas
Norbert Gyömbér,sk SVK,ZG,31.0,22,20,1.76,19.6,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.2,0.2,0.2,3.0,4.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Norbert Gyömbér,sk SVK,ZG,31.0,19.6,36.0,18.0,30.0,6.0,0.0,20.0,26.0,769.0,6.0,33.0,23.0,10.0,23.0,59.0,77.0,2.0,Partidas
Grigoris Kastanos,cy CYP,"LT,ZG",25.0,26,18,1.48,16.4,3.0,3.0,6.0,3.0,0.0,0.0,5.0,0.0,2.9,2.9,2.8,57.0,28.0,78.0,69.0,18.0,18.0,36.0,18.0,36.0,17.0,17.0,35.0,17.0,35.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Grigoris Kastanos,cy CYP,"LT,ZG",25.0,16.4,23.0,14.0,8.0,9.0,6.0,9.0,20.0,450.0,11.0,13.0,4.0,9.0,8.0,31.0,9.0,0.0,Partidas
