Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Jhon Lucumí,co COL,ZG,25.0,29,23,2.217,24.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.3,11.0,28.0,93.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,4.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Jhon Lucumí,co COL,ZG,25.0,24.6,48.0,29.0,31.0,17.0,0.0,27.0,36.0,750.0,9.0,32.0,17.0,15.0,16.0,64.0,68.0,2.0,Partidas
Alexis Saelemaekers,be BEL,"AT,LT",24.0,30,21,1.887,21.0,4.0,2.0,6.0,4.0,0.0,0.0,7.0,1.0,2.6,2.6,2.8,55.0,65.0,77.0,180.0,19.0,10.0,29.0,19.0,29.0,13.0,14.0,26.0,13.0,26.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Alexis Saelemaekers,be BEL,"AT,LT",24.0,21.0,32.0,22.0,13.0,14.0,5.0,12.0,27.0,444.0,15.0,13.0,1.0,12.0,13.0,45.0,10.0,1.0,Partidas
Dan Ndoye,ch SUI,"AT,LT",22.0,32,20,1.771,19.7,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,4.9,4.9,1.8,66.0,88.0,36.0,173.0,5.0,5.0,10.0,5.0,10.0,25.0,9.0,34.0,25.0,34.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Dan Ndoye,ch SUI,"AT,LT",22.0,19.7,30.0,15.0,17.0,11.0,2.0,17.0,39.0,436.0,22.0,20.0,1.0,19.0,10.0,40.0,14.0,0.0,Partidas
Riccardo Orsolini,it ITA,"AT,LT",26.0,33,19,1.792,19.9,10.0,2.0,12.0,8.0,2.0,3.0,2.0,0.0,7.4,5.0,4.4,94.0,51.0,71.0,175.0,50.0,10.0,60.0,40.0,50.0,37.0,22.0,59.0,25.0,47.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Riccardo Orsolini,it ITA,"AT,LT",26.0,19.9,23.0,14.0,13.0,4.0,6.0,9.0,30.0,300.0,21.0,25.0,3.0,22.0,8.0,31.0,19.0,1.0,Partidas
Giovanni Fabbian,it ITA,"LT,AT",20.0,27,11,1.057,11.7,5.0,2.0,7.0,5.0,0.0,0.0,4.0,0.0,4.2,4.2,1.9,60.0,11.0,17.0,41.0,43.0,17.0,60.0,43.0,60.0,35.0,16.0,51.0,35.0,51.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Giovanni Fabbian,it ITA,"LT,AT",20.0,11.7,17.0,10.0,9.0,7.0,1.0,7.0,12.0,583.0,5.0,5.0,2.0,3.0,7.0,24.0,11.0,0.0,Partidas
Charalambos Lykogiannis,gr GRE,ZG,29.0,22,10,904.0,10.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.3,1.3,1.6,29.0,36.0,35.0,41.0,20.0,10.0,30.0,20.0,30.0,13.0,16.0,29.0,13.0,29.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Charalambos Lykogiannis,gr GRE,ZG,29.0,10.0,10.0,6.0,5.0,4.0,1.0,5.0,10.0,500.0,5.0,15.0,5.0,10.0,5.0,15.0,30.0,0.0,Partidas
Nikola Moro,hr CRO,LT,25.0,23,10,840.0,9.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.4,11.0,21.0,58.0,38.0,11.0,0.0,11.0,11.0,11.0,8.0,4.0,12.0,8.0,12.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Nikola Moro,hr CRO,LT,25.0,9.3,21.0,16.0,8.0,12.0,1.0,8.0,15.0,533.0,7.0,14.0,1.0,13.0,7.0,28.0,10.0,0.0,Partidas
Kacper Urbanski,pl POL,"LT,AT",18.0,22,9,926.0,10.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.1,1.1,0.8,19.0,25.0,31.0,78.0,0.0,10.0,10.0,0.0,10.0,10.0,8.0,19.0,10.0,19.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Kacper Urbanski,pl POL,"LT,AT",18.0,10.3,16.0,10.0,5.0,10.0,1.0,6.0,13.0,462.0,7.0,15.0,1.0,14.0,4.0,20.0,14.0,0.0,Partidas
Lorenzo De Silvestri,it ITA,ZG,35.0,15,7,674.0,7.5,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,2.0,14.0,27.0,12.0,27.0,0.0,27.0,27.0,27.0,3.0,0.0,3.0,3.0,3.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Lorenzo De Silvestri,it ITA,ZG,35.0,7.5,10.0,8.0,5.0,2.0,3.0,4.0,7.0,571.0,3.0,9.0,4.0,5.0,6.0,16.0,27.0,0.0,Partidas
Federico Ravaglia,it ITA,G,23.0,6,6,535.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Federico Ravaglia,it ITA,G,23.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Partidas
