Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Luigi Sepe,it ITA,G,29.0,36,36,3.24,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,Luigi Sepe,it ITA,G,29.0,36.0,36.0,3.24,36.0,76.0,211.0,181.0,108.0,591.0,3.0,11.0,22.0,5.0,139.0,2.0,2.0,0.0,0.0,0.0,Partidas,Luigi Sepe,it ITA,G,29.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,13.0,2.0,Partidas
Jasmin Kurtić,si SVN,LT,31.0,34,31,2.739,30.4,4.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,3.7,3.7,2.2,59.0,53.0,143.0,78.0,13.0,0.0,13.0,13.0,13.0,12.0,7.0,19.0,12.0,19.0,Partidas,Simone Colombi,it ITA,G,29.0,2.0,2.0,180.0,2.0,7.0,350.0,10.0,3.0,400.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Partidas,Jasmin Kurtić,si SVN,LT,31.0,30.4,46.0,28.0,22.0,21.0,3.0,21.0,70.0,300.0,49.0,22.0,2.0,20.0,33.0,79.0,57.0,1.0,Partidas
Juraj Kucka,sk SVK,"LT,AT",33.0,28,28,2.334,25.9,7.0,2.0,9.0,3.0,4.0,4.0,8.0,0.0,7.1,4.0,2.0,59.0,35.0,77.0,117.0,27.0,8.0,35.0,12.0,19.0,27.0,8.0,35.0,15.0,23.0,Partidas,Total do time,,,28.0,38.0,38.0,3.42,38.0,83.0,218.0,191.0,111.0,581.0,3.0,11.0,24.0,5.0,132.0,3.0,3.0,0.0,0.0,0.0,,Juraj Kucka,sk SVK,"LT,AT",33.0,25.9,67.0,36.0,21.0,37.0,9.0,26.0,74.0,351.0,48.0,25.0,3.0,22.0,28.0,95.0,25.0,0.0,Partidas
Hernani,br BRA,LT,26.0,33,27,2.189,24.3,7.0,3.0,10.0,6.0,1.0,1.0,11.0,0.0,3.4,2.6,2.7,53.0,51.0,116.0,85.0,29.0,12.0,41.0,25.0,37.0,14.0,11.0,25.0,11.0,22.0,Partidas,Total de adversários,,,27.1,38.0,38.0,3.42,38.0,39.0,103.0,128.0,89.0,734.0,24.0,11.0,3.0,15.0,395.0,5.0,5.0,0.0,0.0,0.0,,Hernani,br BRA,LT,26.0,24.3,51.0,25.0,21.0,27.0,3.0,29.0,66.0,439.0,37.0,35.0,4.0,31.0,31.0,82.0,40.0,1.0,Partidas
Gervinho,ci CIV,AT,33.0,27,25,2.021,22.5,5.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,3.5,3.5,2.2,57.0,84.0,53.0,163.0,22.0,4.0,27.0,22.0,27.0,16.0,10.0,26.0,16.0,26.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Gervinho,ci CIV,AT,33.0,22.5,5.0,1.0,2.0,2.0,1.0,1.0,14.0,71.0,13.0,11.0,1.0,10.0,10.0,15.0,3.0,0.0,Partidas
Riccardo Gagliolo,se SWE,ZG,30.0,28,22,1.956,21.7,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,3.2,3.2,1.2,44.0,37.0,118.0,34.0,9.0,9.0,18.0,9.0,18.0,15.0,6.0,20.0,15.0,20.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Riccardo Gagliolo,se SWE,ZG,30.0,21.7,45.0,18.0,35.0,8.0,2.0,28.0,45.0,622.0,17.0,34.0,7.0,27.0,36.0,81.0,64.0,1.0,Partidas
Andreas Cornelius,dk DEN,AT,27.0,29,21,1.898,21.1,1.0,4.0,5.0,1.0,0.0,0.0,4.0,0.0,2.9,2.9,3.5,64.0,12.0,45.0,135.0,5.0,19.0,24.0,5.0,24.0,14.0,17.0,30.0,14.0,30.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Andreas Cornelius,dk DEN,AT,27.0,21.1,11.0,4.0,1.0,5.0,5.0,2.0,12.0,167.0,10.0,9.0,2.0,7.0,1.0,12.0,25.0,1.0,Partidas
Giuseppe Pezzella,it ITA,ZG,22.0,24,21,1.828,20.3,1.0,4.0,5.0,1.0,0.0,0.0,7.0,0.0,0.2,0.2,3.2,34.0,58.0,69.0,114.0,5.0,20.0,25.0,5.0,25.0,1.0,16.0,17.0,1.0,17.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Giuseppe Pezzella,it ITA,ZG,22.0,20.3,34.0,19.0,23.0,9.0,2.0,22.0,41.0,537.0,19.0,22.0,9.0,13.0,12.0,46.0,52.0,3.0,Partidas
Yordan Osorio,ve VEN,ZG,26.0,23,21,1.809,20.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,0.1,8.0,11.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,4.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Yordan Osorio,ve VEN,ZG,26.0,20.1,22.0,14.0,13.0,9.0,0.0,9.0,24.0,375.0,15.0,30.0,18.0,12.0,53.0,75.0,77.0,1.0,Partidas
