Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Rui Patrício,pt POR,G,33.0,38,38,3.42,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,Rui Patrício,pt POR,G,33.0,38.0,38.0,3.42,38.0,43.0,113.0,146.0,104.0,740.0,18.0,9.0,11.0,15.0,395.0,6.0,5.0,1.0,0.0,167.0,Partidas,Rui Patrício,pt POR,G,33.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,10.0,3.0,Partidas
Tammy Abraham,eng ENG,AT,23.0,37,36,3.084,34.3,17.0,4.0,21.0,14.0,3.0,3.0,9.0,0.0,20.7,18.4,4.8,232.0,41.0,70.0,199.0,50.0,12.0,61.0,41.0,53.0,60.0,14.0,74.0,54.0,68.0,Partidas,Total do time,,,26.4,38.0,38.0,3.42,38.0,43.0,113.0,146.0,104.0,740.0,18.0,9.0,11.0,15.0,395.0,6.0,5.0,1.0,0.0,167.0,,Tammy Abraham,eng ENG,AT,23.0,34.3,27.0,13.0,7.0,14.0,6.0,9.0,22.0,409.0,13.0,17.0,3.0,14.0,5.0,32.0,27.0,0.0,Partidas
Gianluca Mancini,it ITA,ZG,25.0,33,33,2.878,32.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,2.4,2.3,0.3,26.0,30.0,137.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,7.0,8.0,Partidas,Total de adversários,,,26.8,38.0,38.0,3.418,38.0,59.0,155.0,193.0,133.0,731.0,11.0,9.0,18.0,7.0,184.0,9.0,7.0,2.0,0.0,222.0,,Gianluca Mancini,it ITA,ZG,25.0,32.0,41.0,25.0,22.0,18.0,1.0,18.0,33.0,545.0,15.0,38.0,19.0,19.0,39.0,80.0,69.0,0.0,Partidas
Roger Ibanez,br BRA,ZG,22.0,34,32,2.889,32.1,3.0,0.0,3.0,3.0,0.0,0.0,9.0,0.0,2.0,2.0,0.5,25.0,33.0,116.0,15.0,9.0,0.0,9.0,9.0,9.0,6.0,2.0,8.0,6.0,8.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Roger Ibanez,br BRA,ZG,22.0,32.1,54.0,32.0,31.0,19.0,4.0,26.0,43.0,605.0,17.0,26.0,7.0,19.0,62.0,116.0,104.0,2.0,Partidas
Rick Karsdorp,nl NED,"ZG,AT",26.0,36,32,2.883,32.0,0.0,2.0,2.0,0.0,0.0,0.0,9.0,1.0,0.1,0.1,4.8,49.0,46.0,150.0,210.0,0.0,6.0,6.0,0.0,6.0,0.0,15.0,15.0,0.0,15.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Rick Karsdorp,nl NED,"ZG,AT",26.0,32.0,53.0,38.0,33.0,13.0,7.0,28.0,50.0,560.0,22.0,22.0,5.0,17.0,34.0,87.0,26.0,1.0,Partidas
Bryan Cristante,it ITA,LT,26.0,34,29,2.678,29.8,2.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,2.2,2.2,2.6,48.0,31.0,231.0,24.0,7.0,0.0,7.0,7.0,7.0,8.0,9.0,16.0,8.0,16.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Bryan Cristante,it ITA,LT,26.0,29.8,79.0,39.0,31.0,39.0,9.0,37.0,69.0,536.0,32.0,31.0,5.0,26.0,40.0,119.0,45.0,0.0,Partidas
Henrikh Mkhitaryan,am ARM,"LT,AT",32.0,31,29,2.495,27.7,5.0,6.0,11.0,5.0,0.0,0.0,4.0,1.0,3.9,3.9,5.1,90.0,81.0,149.0,139.0,18.0,22.0,40.0,18.0,40.0,14.0,18.0,33.0,14.0,33.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Henrikh Mkhitaryan,am ARM,"LT,AT",32.0,27.7,45.0,29.0,11.0,27.0,7.0,17.0,52.0,327.0,35.0,33.0,2.0,31.0,22.0,67.0,33.0,0.0,Partidas
Lorenzo Pellegrini,it ITA,LT,25.0,28,27,2.289,25.4,9.0,3.0,12.0,7.0,2.0,3.0,8.0,1.0,8.9,6.4,7.0,134.0,76.0,136.0,181.0,35.0,12.0,47.0,28.0,39.0,35.0,28.0,63.0,25.0,53.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Lorenzo Pellegrini,it ITA,LT,25.0,25.4,35.0,14.0,10.0,17.0,8.0,16.0,60.0,267.0,44.0,29.0,1.0,28.0,27.0,62.0,20.0,0.0,Partidas
Jordan Veretout,fr FRA,LT,28.0,36,26,2.319,25.8,4.0,8.0,12.0,3.0,1.0,2.0,6.0,0.0,4.6,3.1,5.4,85.0,49.0,164.0,70.0,16.0,31.0,47.0,12.0,43.0,18.0,21.0,39.0,12.0,33.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Veretout,fr FRA,LT,28.0,25.8,34.0,25.0,20.0,12.0,2.0,15.0,39.0,385.0,24.0,12.0,1.0,11.0,27.0,61.0,22.0,1.0,Partidas
