Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Rasmus Kristensen,dk DEN,ZG,26.0,29,19,1.744,19.4,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,0.9,15.0,16.0,40.0,115.0,5.0,5.0,10.0,5.0,10.0,3.0,5.0,8.0,3.0,8.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Rasmus Kristensen,dk DEN,ZG,26.0,19.4,36.0,19.0,25.0,8.0,3.0,28.0,50.0,560.0,22.0,27.0,7.0,20.0,8.0,44.0,50.0,0.0,Partidas
Stephan El Shaarawy,it ITA,"AT,ZG",30.0,33,19,1.738,19.3,3.0,4.0,7.0,3.0,0.0,0.0,2.0,0.0,2.5,2.5,2.3,48.0,46.0,44.0,131.0,16.0,21.0,36.0,16.0,36.0,13.0,12.0,25.0,13.0,25.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Stephan El Shaarawy,it ITA,"AT,ZG",30.0,19.3,21.0,13.0,14.0,4.0,3.0,6.0,15.0,400.0,9.0,11.0,4.0,7.0,13.0,34.0,15.0,2.0,Partidas
Edoardo Bove,it ITA,LT,21.0,31,18,1.78,19.8,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.7,27.0,21.0,88.0,47.0,0.0,10.0,10.0,0.0,10.0,10.0,4.0,14.0,10.0,14.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Edoardo Bove,it ITA,LT,21.0,19.8,60.0,31.0,16.0,31.0,13.0,27.0,46.0,587.0,19.0,21.0,1.0,20.0,11.0,71.0,11.0,1.0,Partidas
Mile Svilar,rs SRB,G,23.0,15,15,1.35,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Mile Svilar,rs SRB,G,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,Partidas
Leonardo Spinazzola,it ITA,ZG,30.0,24,15,1.312,14.6,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,3.0,32.0,108.0,52.0,74.0,7.0,14.0,21.0,7.0,21.0,2.0,21.0,22.0,2.0,22.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Leonardo Spinazzola,it ITA,ZG,30.0,14.6,15.0,7.0,10.0,5.0,0.0,8.0,18.0,444.0,10.0,8.0,2.0,6.0,3.0,18.0,15.0,0.0,Partidas
Rick Karsdorp,nl NED,ZG,28.0,18,14,1.191,13.2,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,2.2,27.0,12.0,33.0,71.0,0.0,15.0,15.0,0.0,15.0,3.0,17.0,20.0,3.0,20.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Rick Karsdorp,nl NED,ZG,28.0,13.2,25.0,18.0,11.0,8.0,6.0,16.0,24.0,667.0,8.0,13.0,4.0,9.0,9.0,34.0,16.0,0.0,Partidas
Angeliño,es ESP,ZG,26.0,16,14,1.141,12.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,1.6,17.0,12.0,40.0,55.0,0.0,8.0,8.0,0.0,8.0,1.0,12.0,14.0,1.0,14.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Angeliño,es ESP,ZG,26.0,12.7,21.0,11.0,12.0,6.0,3.0,11.0,19.0,579.0,8.0,11.0,5.0,6.0,12.0,33.0,37.0,1.0,Partidas
Nicola Zalewski,pl POL,"ZG,AT",21.0,22,10,968.0,10.8,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.8,0.8,1.6,25.0,54.0,33.0,62.0,0.0,9.0,9.0,0.0,9.0,8.0,15.0,23.0,8.0,23.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Nicola Zalewski,pl POL,"ZG,AT",21.0,10.8,20.0,14.0,10.0,9.0,1.0,8.0,22.0,364.0,14.0,12.0,4.0,8.0,9.0,29.0,17.0,0.0,Partidas
Houssem Aouar,dz ALG,"LT,AT",25.0,16,9,756.0,8.4,4.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,2.3,2.3,0.5,28.0,17.0,26.0,59.0,48.0,0.0,48.0,48.0,48.0,28.0,5.0,33.0,28.0,33.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Houssem Aouar,dz ALG,"LT,AT",25.0,8.4,16.0,11.0,4.0,10.0,2.0,3.0,12.0,250.0,9.0,5.0,0.0,5.0,4.0,20.0,2.0,1.0,Partidas
Andrea Belotti,it ITA,AT,29.0,14,6,679.0,7.5,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,2.4,2.4,1.2,36.0,15.0,8.0,49.0,40.0,27.0,66.0,40.0,66.0,32.0,16.0,48.0,32.0,48.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Andrea Belotti,it ITA,AT,29.0,7.5,8.0,4.0,2.0,3.0,3.0,3.0,6.0,500.0,3.0,7.0,0.0,7.0,2.0,10.0,3.0,0.0,Partidas
