Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Ivan Provedel,it ITA,G,28.0,38,37,3.413,37.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,Ivan Provedel,it ITA,G,28.0,38.0,37.0,3.413,37.9,30.0,79.0,128.0,99.0,773.0,21.0,8.0,8.0,21.0,568.0,2.0,1.0,0.0,1.0,0.0,Partidas,Ivan Provedel,it ITA,G,28.0,37.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,Partidas
Felipe Anderson,br BRA,AT,29.0,38,35,2.958,32.9,9.0,2.0,11.0,9.0,0.0,0.0,3.0,0.0,6.0,6.0,4.8,109.0,83.0,114.0,224.0,27.0,6.0,33.0,27.0,33.0,18.0,15.0,33.0,18.0,33.0,Partidas,Luís Maximiano,pt POR,G,23.0,1.0,1.0,5.0,0.1,,,,,,1.0,,,,,,,,,,Partidas,Felipe Anderson,br BRA,AT,29.0,32.9,80.0,50.0,31.0,41.0,8.0,31.0,88.0,352.0,57.0,58.0,6.0,52.0,31.0,111.0,27.0,0.0,Partidas
Sergej Milinković-Savić,rs SRB,LT,27.0,36,34,3.022,33.6,9.0,8.0,17.0,9.0,0.0,0.0,10.0,0.0,6.8,6.8,7.1,139.0,47.0,166.0,129.0,27.0,24.0,51.0,27.0,51.0,20.0,21.0,41.0,20.0,41.0,Partidas,Total do time,,,28.6,38.0,38.0,3.418,38.0,30.0,79.0,128.0,99.0,773.0,22.0,8.0,8.0,21.0,553.0,2.0,1.0,0.0,1.0,0.0,,Sergej Milinković-Savić,rs SRB,LT,27.0,33.6,58.0,35.0,22.0,23.0,13.0,24.0,67.0,358.0,43.0,50.0,12.0,38.0,28.0,86.0,49.0,0.0,Partidas
Alessio Romagnoli,it ITA,ZG,27.0,34,33,2.922,32.5,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,1.4,1.4,0.1,16.0,3.0,62.0,3.0,6.0,0.0,6.0,6.0,6.0,4.0,0.0,5.0,4.0,5.0,Partidas,Total de adversários,,,26.5,38.0,38.0,3.42,38.0,60.0,158.0,168.0,108.0,679.0,8.0,8.0,22.0,7.0,184.0,8.0,6.0,1.0,1.0,143.0,,Alessio Romagnoli,it ITA,ZG,27.0,32.5,33.0,15.0,19.0,14.0,0.0,11.0,22.0,500.0,11.0,33.0,26.0,7.0,38.0,71.0,108.0,0.0,Partidas
Mattia Zaccagni,it ITA,AT,27.0,35,33,2.77,30.8,10.0,6.0,16.0,9.0,1.0,1.0,9.0,0.0,6.7,5.9,4.5,104.0,118.0,76.0,282.0,32.0,19.0,52.0,29.0,49.0,22.0,15.0,36.0,19.0,34.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Mattia Zaccagni,it ITA,AT,27.0,30.8,42.0,28.0,16.0,18.0,8.0,14.0,38.0,368.0,24.0,37.0,3.0,34.0,21.0,63.0,10.0,1.0,Partidas
Adam Marušić,me MNE,ZG,29.0,33,31,2.76,30.7,0.0,2.0,2.0,0.0,0.0,0.0,8.0,1.0,0.7,0.7,1.1,18.0,38.0,116.0,43.0,0.0,7.0,7.0,0.0,7.0,2.0,3.0,6.0,2.0,6.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Adam Marušić,me MNE,ZG,29.0,30.7,41.0,30.0,23.0,14.0,4.0,25.0,39.0,641.0,14.0,20.0,6.0,14.0,38.0,79.0,63.0,1.0,Partidas
Luis Alberto,es ESP,LT,29.0,35,27,2.442,27.1,6.0,7.0,13.0,5.0,1.0,2.0,4.0,0.0,4.4,2.7,7.0,97.0,73.0,248.0,94.0,22.0,26.0,48.0,18.0,44.0,16.0,26.0,42.0,10.0,36.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Luis Alberto,es ESP,LT,29.0,27.1,49.0,29.0,18.0,20.0,11.0,23.0,72.0,319.0,49.0,35.0,6.0,29.0,9.0,58.0,4.0,0.0,Partidas
Nicolò Casale,it ITA,ZG,24.0,29,27,2.437,27.1,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.6,0.6,0.3,9.0,11.0,70.0,3.0,4.0,4.0,7.0,4.0,7.0,2.0,1.0,3.0,2.0,3.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Nicolò Casale,it ITA,ZG,24.0,27.1,42.0,20.0,28.0,14.0,0.0,22.0,34.0,647.0,12.0,25.0,17.0,8.0,17.0,59.0,73.0,1.0,Partidas
Ciro Immobile,it ITA,AT,32.0,31,27,2.219,24.7,12.0,5.0,17.0,8.0,4.0,5.0,3.0,0.0,14.2,10.3,1.9,122.0,40.0,43.0,174.0,49.0,20.0,69.0,32.0,53.0,57.0,8.0,65.0,42.0,49.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Ciro Immobile,it ITA,AT,32.0,24.7,11.0,5.0,4.0,4.0,3.0,6.0,9.0,667.0,3.0,10.0,2.0,8.0,1.0,12.0,14.0,0.0,Partidas
Danilo Cataldi,it ITA,LT,27.0,29,26,1.921,21.3,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,1.1,14.0,8.0,83.0,14.0,0.0,5.0,5.0,0.0,5.0,1.0,5.0,6.0,1.0,6.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Danilo Cataldi,it ITA,LT,27.0,21.3,25.0,16.0,7.0,15.0,3.0,14.0,40.0,350.0,26.0,23.0,9.0,14.0,24.0,49.0,33.0,0.0,Partidas
Elseid Hysaj,al ALB,ZG,28.0,34,22,1.998,22.2,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.2,0.2,1.1,13.0,36.0,103.0,60.0,5.0,5.0,9.0,5.0,9.0,1.0,5.0,6.0,1.0,6.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Elseid Hysaj,al ALB,ZG,28.0,22.2,39.0,23.0,24.0,11.0,4.0,23.0,41.0,561.0,18.0,31.0,7.0,24.0,20.0,59.0,42.0,0.0,Partidas
Manuel Lazzari,it ITA,ZG,28.0,28,22,1.879,20.9,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.3,0.3,0.7,10.0,98.0,64.0,74.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,5.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Manuel Lazzari,it ITA,ZG,28.0,20.9,33.0,21.0,13.0,14.0,6.0,21.0,36.0,583.0,15.0,20.0,6.0,14.0,18.0,51.0,36.0,1.0,Partidas
Pedro,es ESP,AT,35.0,36,17,1.898,21.1,4.0,3.0,7.0,4.0,0.0,0.0,1.0,0.0,3.4,3.4,2.6,61.0,64.0,52.0,144.0,19.0,14.0,33.0,19.0,33.0,16.0,13.0,29.0,16.0,29.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Pedro,es ESP,AT,35.0,21.1,35.0,24.0,14.0,10.0,11.0,11.0,30.0,367.0,19.0,18.0,2.0,16.0,6.0,41.0,4.0,1.0,Partidas
Matías Vecino,uy URU,LT,30.0,32,17,1.691,18.8,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,2.5,2.5,0.5,30.0,22.0,88.0,17.0,11.0,0.0,11.0,11.0,11.0,13.0,3.0,16.0,13.0,16.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Matías Vecino,uy URU,LT,30.0,18.8,47.0,27.0,13.0,23.0,11.0,23.0,48.0,479.0,25.0,33.0,10.0,23.0,16.0,63.0,39.0,1.0,Partidas
