Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Alessandro Florenzi,it ITA,ZG,32.0,31,19,1.732,19.2,1.0,4.0,5.0,1.0,0.0,0.0,5.0,0.0,1.7,1.7,3.4,51.0,29.0,106.0,50.0,5.0,21.0,26.0,5.0,26.0,9.0,18.0,26.0,9.0,26.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Alessandro Florenzi,it ITA,ZG,32.0,19.2,43.0,21.0,26.0,12.0,5.0,26.0,48.0,542.0,22.0,16.0,9.0,7.0,20.0,63.0,25.0,1.0,Partidas
Malick Thiaw,de GER,ZG,21.0,21,19,1.619,18.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.6,0.6,0.1,7.0,15.0,70.0,1.0,0.0,6.0,6.0,0.0,6.0,3.0,1.0,4.0,3.0,4.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Malick Thiaw,de GER,ZG,21.0,18.0,34.0,17.0,15.0,17.0,2.0,12.0,25.0,480.0,13.0,23.0,13.0,10.0,13.0,47.0,55.0,0.0,Partidas
Yacine Adli,fr FRA,LT,23.0,24,17,1.407,15.6,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.3,0.3,2.2,25.0,30.0,125.0,26.0,6.0,13.0,19.0,6.0,19.0,2.0,14.0,16.0,2.0,16.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Yacine Adli,fr FRA,LT,23.0,15.6,34.0,17.0,17.0,13.0,4.0,13.0,35.0,371.0,22.0,22.0,8.0,14.0,20.0,54.0,15.0,1.0,Partidas
Matteo Gabbia,it ITA,ZG,23.0,18,14,1.275,14.2,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,1.6,1.6,0.3,19.0,11.0,42.0,2.0,14.0,7.0,21.0,14.0,21.0,11.0,2.0,14.0,11.0,14.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Matteo Gabbia,it ITA,ZG,23.0,14.2,29.0,20.0,15.0,13.0,1.0,18.0,24.0,750.0,6.0,11.0,6.0,5.0,10.0,39.0,48.0,0.0,Partidas
Simon Kjær,dk DEN,ZG,34.0,20,14,1.171,13.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.8,13.0,4.0,52.0,0.0,0.0,8.0,8.0,0.0,8.0,4.0,6.0,10.0,4.0,10.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Simon Kjær,dk DEN,ZG,34.0,13.0,24.0,15.0,11.0,11.0,2.0,14.0,22.0,636.0,8.0,22.0,16.0,6.0,14.0,38.0,46.0,2.0,Partidas
Yunus Musah,us USA,"LT,AT",20.0,30,13,1.478,16.4,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.6,0.6,1.2,18.0,48.0,64.0,77.0,0.0,12.0,12.0,0.0,12.0,4.0,8.0,11.0,4.0,11.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Yunus Musah,us USA,"LT,AT",20.0,16.4,25.0,14.0,15.0,6.0,4.0,8.0,15.0,533.0,7.0,18.0,4.0,14.0,10.0,35.0,16.0,1.0,Partidas
Ismaël Bennacer,dz ALG,LT,25.0,20,13,1.151,12.8,2.0,2.0,4.0,1.0,1.0,1.0,2.0,0.0,1.7,0.9,2.5,33.0,24.0,68.0,33.0,16.0,16.0,31.0,8.0,23.0,13.0,19.0,32.0,7.0,26.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Ismaël Bennacer,dz ALG,LT,25.0,12.8,29.0,19.0,11.0,16.0,2.0,11.0,22.0,500.0,11.0,12.0,4.0,8.0,12.0,41.0,9.0,2.0,Partidas
Samuel Chukwueze,ng NGA,AT,24.0,24,12,1.017,11.3,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,1.7,1.7,2.3,39.0,52.0,51.0,135.0,9.0,27.0,35.0,9.0,35.0,15.0,20.0,35.0,15.0,35.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Samuel Chukwueze,ng NGA,AT,24.0,11.3,18.0,7.0,11.0,5.0,2.0,9.0,17.0,529.0,8.0,3.0,1.0,2.0,6.0,24.0,3.0,0.0,Partidas
Luka Jović,rs SRB,AT,25.0,23,8,877.0,9.7,6.0,1.0,7.0,6.0,0.0,0.0,2.0,1.0,4.9,4.9,0.8,57.0,6.0,22.0,47.0,62.0,10.0,72.0,62.0,72.0,50.0,9.0,59.0,50.0,59.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Luka Jović,rs SRB,AT,25.0,9.7,6.0,4.0,0.0,3.0,3.0,4.0,6.0,667.0,2.0,3.0,0.0,3.0,1.0,7.0,9.0,0.0,Partidas
Rade Krunić,ba BIH,LT,29.0,10,8,687.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.5,6.0,5.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,8.0,2.0,8.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Rade Krunić,ba BIH,LT,29.0,7.6,10.0,8.0,3.0,6.0,1.0,4.0,9.0,444.0,5.0,7.0,3.0,4.0,11.0,21.0,14.0,0.0,Partidas
Marco Sportiello,it ITA,G,31.0,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Marco Sportiello,it ITA,G,31.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Partidas
Noah Okafor,ch SUI,"AT,LT",23.0,28,6,887.0,9.9,6.0,2.0,8.0,6.0,0.0,0.0,1.0,0.0,3.8,3.8,1.2,50.0,29.0,15.0,66.0,61.0,20.0,81.0,61.0,81.0,38.0,12.0,51.0,38.0,51.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Noah Okafor,ch SUI,"AT,LT",23.0,9.9,6.0,4.0,1.0,4.0,1.0,3.0,10.0,300.0,7.0,8.0,1.0,7.0,0.0,6.0,10.0,0.0,Partidas
Pierre Kalulu,fr FRA,ZG,23.0,9,4,374.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,1.0,6.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Pierre Kalulu,fr FRA,ZG,23.0,4.2,5.0,1.0,2.0,3.0,0.0,1.0,2.0,500.0,1.0,4.0,3.0,1.0,1.0,6.0,12.0,1.0,Partidas
Tommaso Pobega,it ITA,LT,24.0,11,3,319.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,4.0,6.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,12.0,6.0,12.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Tommaso Pobega,it ITA,LT,24.0,3.5,16.0,9.0,11.0,5.0,0.0,6.0,13.0,462.0,7.0,10.0,2.0,8.0,6.0,22.0,7.0,0.0,Partidas
Antonio Mirante,it ITA,G,40.0,2,2,177.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Antonio Mirante,it ITA,G,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Partidas
Filippo Terracciano,it ITA,"ZG,AT",20.0,3,1,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Filippo Terracciano,it ITA,"ZG,AT",20.0,0.8,2.0,2.0,1.0,1.0,0.0,1.0,3.0,333.0,2.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,Partidas
Jan-Carlo Simic,rs SRB,ZG,18.0,4,0,146.0,1.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,6.0,0.0,6.0,0.0,62.0,0.0,62.0,62.0,62.0,38.0,0.0,38.0,38.0,38.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Jan-Carlo Simic,rs SRB,ZG,18.0,1.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,5.0,4.0,1.0,0.0,1.0,3.0,0.0,Partidas
Luka Romero,ar ARG,"AT,LT",18.0,4,0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,1.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,9.0,9.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Luka Romero,ar ARG,"AT,LT",18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Partidas
Davide Bartesaghi,it ITA,"ZG,LT",17.0,6,0,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Davide Bartesaghi,it ITA,"ZG,LT",17.0,0.9,2.0,0.0,1.0,1.0,0.0,2.0,4.0,500.0,2.0,1.0,1.0,0.0,0.0,2.0,7.0,0.0,Partidas
Alejandro Jiménez,es ESP,ZG,18.0,3,0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Alejandro Jiménez,es ESP,ZG,18.0,0.8,2.0,1.0,2.0,0.0,0.0,2.0,5.0,400.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,Partidas
Marco Pellegrino,,ZG,,1,0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Marco Pellegrino,,ZG,,0.8,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,Partidas
Mattia Caldara,it ITA,ZG,29.0,1,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,58.0,58.0,58.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Mattia Caldara,it ITA,ZG,29.0,0.4,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1000.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,Partidas
Kevin Zeroli,it ITA,LT,18.0,3,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Kevin Zeroli,it ITA,LT,18.0,0.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,Partidas
Chaka Traorè,ci CIV,AT,18.0,2,0,20.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,2.0,0.0,2.0,450.0,0.0,450.0,450.0,450.0,35.0,0.0,35.0,35.0,35.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Chaka Traorè,ci CIV,AT,18.0,0.2,2.0,1.0,2.0,0.0,0.0,1.0,2.0,500.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,Partidas
Francesco Camarda,it ITA,AT,15.0,2,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Francesco Camarda,it ITA,AT,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Lapo Nava,it ITA,G,19.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Lapo Nava,it ITA,G,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Andrea Bartoccioni,it ITA,G,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total do time,,,26.6,38.0,576.0,333.0,274.0,232.0,70.0,273.0,521.0,524.0,248.0,367.0,146.0,221.0,252.0,828.0,548.0,16.0,
Lorenzo Colombo,it ITA,AT,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total de adversários,,,26.4,38.0,617.0,370.0,292.0,239.0,86.0,324.0,683.0,474.0,359.0,397.0,138.0,259.0,270.0,887.0,687.0,6.0,
Victor Ehuwa Eletu,ng NGA,LT,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clinton Nsiala,fr FRA,ZG,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noah Raveyre,fr FRA,G,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diego Sia,it ITA,AT,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lorenzo Torriani,it ITA,G,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total do time,,,26.6,38,418,3.42,38.0,76.0,56.0,132.0,70.0,6.0,8.0,82.0,8.0,66.2,60.0,46.0,1060.0,898.0,1569.0,1557.0,200.0,147.0,347.0,184.0,332.0,174.0,121.0,295.0,158.0,279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total de adversários,,,26.4,38,418,3.42,38.0,48.0,32.0,80.0,40.0,8.0,8.0,88.0,8.0,45.4,39.1,28.4,676.0,632.0,1252.0,1233.0,126.0,84.0,211.0,105.0,189.0,120.0,75.0,194.0,103.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
