Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Francesco Bardi,it ITA,G,28.0,34,34,3.06,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,Francesco Bardi,it ITA,G,28.0,34.0,34.0,3.06,34.0,39.0,115.0,136.0,97.0,721.0,11.0,12.0,11.0,11.0,324.0,2.0,1.0,1.0,0.0,500.0,Partidas,Francesco Bardi,it ITA,G,28.0,34.0,2.0,1.0,2.0,0.0,0.0,2.0,4.0,500.0,2.0,0.0,0.0,0.0,0.0,2.0,9.0,2.0,Partidas
Francesco Zampano,it ITA,ZG,26.0,35,29,2.604,28.9,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,0.8,0.8,2.8,36.0,119.0,94.0,191.0,3.0,3.0,7.0,3.0,7.0,3.0,10.0,13.0,3.0,13.0,Partidas,Alessandro Iacobucci,it ITA,G,29.0,4.0,4.0,360.0,4.0,3.0,75.0,14.0,11.0,786.0,1.0,2.0,1.0,2.0,500.0,0.0,0.0,0.0,0.0,,Partidas,Francesco Zampano,it ITA,ZG,26.0,28.9,57.0,36.0,31.0,20.0,6.0,25.0,31.0,806.0,6.0,26.0,1.0,25.0,22.0,79.0,47.0,0.0,Partidas
Raffaele Maiello,it ITA,LT,29.0,33,29,2.552,28.4,2.0,3.0,5.0,1.0,1.0,1.0,3.0,0.0,1.4,0.6,5.3,60.0,42.0,240.0,43.0,7.0,11.0,18.0,4.0,14.0,5.0,19.0,24.0,2.0,21.0,Partidas,Total do time,,,27.4,38.0,38.0,3.42,38.0,42.0,111.0,150.0,108.0,727.0,12.0,14.0,12.0,13.0,342.0,2.0,1.0,1.0,0.0,500.0,,Raffaele Maiello,it ITA,LT,29.0,28.4,65.0,43.0,35.0,26.0,4.0,18.0,39.0,462.0,21.0,24.0,4.0,20.0,53.0,118.0,65.0,0.0,Partidas
Nicolò Brighenti,it ITA,ZG,30.0,30,29,2.473,27.5,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,1.6,1.6,0.5,20.0,21.0,132.0,11.0,4.0,4.0,7.0,4.0,7.0,6.0,2.0,7.0,6.0,7.0,Partidas,Total de adversários,,,27.0,38.0,38.0,3.418,38.0,38.0,100.0,146.0,107.0,767.0,12.0,14.0,12.0,16.0,421.0,5.0,4.0,1.0,0.0,200.0,,Nicolò Brighenti,it ITA,ZG,30.0,27.5,38.0,28.0,17.0,20.0,1.0,19.0,31.0,613.0,12.0,31.0,17.0,14.0,65.0,103.0,98.0,1.0,Partidas
Przemysław Szymiński,pl POL,ZG,26.0,30,28,2.53,28.1,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,0.6,0.6,1.3,19.0,8.0,81.0,2.0,7.0,7.0,14.0,7.0,14.0,2.0,5.0,7.0,2.0,7.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Przemysław Szymiński,pl POL,ZG,26.0,28.1,28.0,16.0,13.0,13.0,2.0,9.0,16.0,563.0,7.0,27.0,17.0,10.0,40.0,68.0,113.0,0.0,Partidas
Marcus Rohdén,se SWE,LT,29.0,32,28,2.167,24.1,2.0,4.0,6.0,2.0,0.0,0.0,6.0,0.0,5.5,5.5,4.7,102.0,63.0,100.0,186.0,8.0,17.0,25.0,8.0,25.0,23.0,19.0,42.0,23.0,42.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Marcus Rohdén,se SWE,LT,29.0,24.1,44.0,25.0,15.0,23.0,6.0,25.0,42.0,595.0,17.0,25.0,3.0,22.0,11.0,55.0,14.0,0.0,Partidas
Grigoris Kastanos,cy CYP,LT,22.0,34,26,2.397,26.6,2.0,1.0,3.0,2.0,0.0,0.0,10.0,0.0,2.3,2.3,2.8,50.0,65.0,145.0,87.0,8.0,4.0,11.0,8.0,11.0,8.0,10.0,19.0,8.0,19.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Grigoris Kastanos,cy CYP,LT,22.0,26.6,60.0,35.0,19.0,35.0,6.0,25.0,53.0,472.0,28.0,29.0,3.0,26.0,32.0,92.0,21.0,0.0,Partidas
Andrija Novakovich,us USA,AT,23.0,33,25,2.19,24.3,11.0,5.0,16.0,10.0,1.0,1.0,1.0,0.0,8.7,8.0,1.9,99.0,28.0,43.0,152.0,45.0,21.0,66.0,41.0,62.0,36.0,8.0,44.0,33.0,41.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Andrija Novakovich,us USA,AT,23.0,24.3,9.0,4.0,2.0,5.0,2.0,3.0,9.0,333.0,6.0,16.0,3.0,13.0,1.0,10.0,20.0,0.0,Partidas
Alessandro Salvi,it ITA,ZG,32.0,28,25,2.16,24.0,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,1.8,1.8,2.3,40.0,44.0,64.0,83.0,8.0,0.0,8.0,8.0,8.0,7.0,9.0,17.0,7.0,17.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Alessandro Salvi,it ITA,ZG,32.0,24.0,29.0,20.0,11.0,15.0,3.0,17.0,29.0,586.0,12.0,29.0,13.0,16.0,33.0,62.0,46.0,0.0,Partidas
