Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Gleison Bremer,br BRA,ZG,23.0,33,33,2.935,32.6,5.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,3.2,3.2,0.4,36.0,28.0,81.0,9.0,15.0,0.0,15.0,15.0,15.0,10.0,1.0,11.0,10.0,11.0,Partidas,Salvatore Sirigu,it ITA,G,33.0,32.0,32.0,2.88,32.0,62.0,194.0,134.0,72.0,597.0,5.0,13.0,14.0,7.0,219.0,9.0,8.0,0.0,1.0,0.0,Partidas,Gleison Bremer,br BRA,ZG,23.0,32.6,51.0,34.0,36.0,14.0,1.0,21.0,36.0,583.0,15.0,54.0,21.0,33.0,70.0,121.0,142.0,1.0,Partidas
Andrea Belotti,it ITA,AT,26.0,35,33,2.888,32.1,13.0,6.0,19.0,9.0,4.0,5.0,4.0,0.0,13.7,9.8,7.0,168.0,81.0,64.0,214.0,41.0,19.0,59.0,28.0,47.0,43.0,22.0,65.0,30.0,52.0,Partidas,Vanja Milinković-Savić,rs SRB,G,23.0,5.0,5.0,450.0,5.0,6.0,120.0,20.0,14.0,750.0,2.0,2.0,1.0,1.0,200.0,1.0,1.0,0.0,0.0,0.0,Partidas,Andrea Belotti,it ITA,AT,26.0,32.1,30.0,18.0,4.0,16.0,10.0,11.0,35.0,314.0,24.0,27.0,4.0,23.0,12.0,42.0,21.0,0.0,Partidas
Tomás Rincón,ve VEN,LT,32.0,36,33,2.846,31.6,1.0,1.0,2.0,1.0,0.0,0.0,10.0,1.0,1.3,1.3,1.9,33.0,30.0,125.0,52.0,3.0,3.0,6.0,3.0,6.0,4.0,6.0,10.0,4.0,10.0,Partidas,Samir Ujkani,xk KVX,G,32.0,1.0,1.0,90.0,1.0,1.0,100.0,3.0,2.0,667.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Partidas,Tomás Rincón,ve VEN,LT,32.0,31.6,68.0,38.0,27.0,33.0,8.0,36.0,71.0,507.0,35.0,32.0,7.0,25.0,31.0,99.0,44.0,0.0,Partidas
Salvatore Sirigu,it ITA,G,33.0,32,32,2.88,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,Total do time,,,26.9,38.0,38.0,3.42,38.0,69.0,182.0,157.0,88.0,618.0,7.0,16.0,15.0,8.0,211.0,10.0,9.0,0.0,1.0,0.0,,Salvatore Sirigu,it ITA,G,33.0,32.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,500.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,Partidas
Saša Lukić,rs SRB,LT,23.0,32,24,2.106,23.4,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,1.8,1.8,1.2,30.0,54.0,72.0,83.0,13.0,0.0,13.0,13.0,13.0,8.0,5.0,13.0,8.0,13.0,Partidas,Total de adversários,,,27.1,38.0,38.0,3.42,38.0,50.0,132.0,150.0,100.0,700.0,15.0,16.0,7.0,9.0,237.0,6.0,5.0,1.0,0.0,167.0,,Saša Lukić,rs SRB,LT,23.0,23.4,32.0,13.0,11.0,18.0,3.0,15.0,50.0,300.0,35.0,23.0,5.0,18.0,17.0,49.0,17.0,0.0,Partidas
Armando Izzo,it ITA,ZG,28.0,25,24,2.004,22.3,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.5,1.5,0.3,18.0,35.0,103.0,20.0,9.0,0.0,9.0,9.0,9.0,7.0,1.0,8.0,7.0,8.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Armando Izzo,it ITA,ZG,28.0,22.3,30.0,16.0,13.0,13.0,4.0,13.0,33.0,394.0,20.0,22.0,9.0,13.0,53.0,83.0,62.0,0.0,Partidas
Lyanco,br BRA,ZG,23.0,23,21,1.959,21.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.5,15.0,16.0,69.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,5.0,7.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Lyanco,br BRA,ZG,23.0,21.8,21.0,14.0,13.0,6.0,2.0,8.0,14.0,571.0,6.0,36.0,26.0,10.0,46.0,67.0,76.0,0.0,Partidas
Cristian Ansaldi,ar ARG,"ZG,AT",33.0,31,20,1.947,21.6,1.0,6.0,7.0,0.0,1.0,1.0,1.0,0.0,1.9,1.1,5.0,61.0,91.0,66.0,93.0,5.0,28.0,32.0,0.0,28.0,9.0,23.0,32.0,5.0,28.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Cristian Ansaldi,ar ARG,"ZG,AT",33.0,21.6,48.0,33.0,25.0,14.0,9.0,24.0,38.0,632.0,14.0,21.0,7.0,14.0,16.0,64.0,38.0,0.0,Partidas
Wilfried Singo,ci CIV,ZG,19.0,28,20,1.854,20.6,1.0,2.0,3.0,1.0,0.0,0.0,4.0,1.0,1.2,1.2,2.8,41.0,73.0,62.0,100.0,5.0,10.0,15.0,5.0,15.0,6.0,14.0,20.0,6.0,20.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Wilfried Singo,ci CIV,ZG,19.0,20.6,29.0,14.0,16.0,6.0,7.0,17.0,33.0,515.0,16.0,13.0,3.0,10.0,29.0,58.0,40.0,0.0,Partidas
