Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Sergej Milinković-Savić,rs SRB,LT,26.0,37,36,3.1,34.4,11.0,10.0,21.0,11.0,0.0,0.0,6.0,1.0,7.3,7.3,6.1,135.0,67.0,215.0,191.0,32.0,29.0,61.0,32.0,61.0,21.0,18.0,39.0,21.0,39.0,Partidas,Thomas Strakosha,al ALB,G,26.0,23.0,23.0,2.07,23.0,29.0,126.0,86.0,58.0,674.0,12.0,6.0,5.0,7.0,304.0,1.0,1.0,0.0,0.0,0.0,Partidas,Sergej Milinković-Savić,rs SRB,LT,26.0,34.4,67.0,44.0,20.0,32.0,15.0,29.0,67.0,433.0,38.0,50.0,9.0,41.0,34.0,101.0,43.0,1.0,Partidas
Felipe Anderson,br BRA,AT,28.0,38,33,2.888,32.1,6.0,8.0,14.0,6.0,0.0,0.0,2.0,0.0,6.2,6.2,6.5,127.0,142.0,123.0,264.0,19.0,25.0,44.0,19.0,44.0,19.0,20.0,40.0,19.0,40.0,Partidas,Pepe Reina,es ESP,G,38.0,15.0,15.0,1.35,15.0,29.0,193.0,60.0,31.0,583.0,6.0,4.0,5.0,2.0,133.0,5.0,4.0,0.0,1.0,0.0,Partidas,Felipe Anderson,br BRA,AT,28.0,32.1,71.0,45.0,30.0,33.0,8.0,27.0,99.0,273.0,72.0,65.0,6.0,59.0,20.0,91.0,16.0,0.0,Partidas
Ciro Immobile,it ITA,AT,31.0,31,31,2.711,30.1,27.0,2.0,29.0,20.0,7.0,9.0,4.0,0.0,21.5,14.3,2.8,172.0,52.0,54.0,204.0,90.0,7.0,96.0,66.0,73.0,71.0,9.0,81.0,48.0,57.0,Partidas,Total do time,,,29.0,38.0,38.0,3.42,38.0,58.0,153.0,146.0,89.0,637.0,18.0,10.0,10.0,9.0,237.0,6.0,5.0,0.0,1.0,0.0,,Ciro Immobile,it ITA,AT,31.0,30.1,10.0,5.0,4.0,4.0,2.0,1.0,15.0,67.0,14.0,7.0,1.0,6.0,3.0,13.0,16.0,0.0,Partidas
Adam Marušić,me MNE,ZG,28.0,33,30,2.721,30.2,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.2,0.2,0.5,7.0,52.0,111.0,73.0,3.0,0.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,Partidas,Total de adversários,,,26.5,38.0,38.0,3.42,38.0,77.0,203.0,194.0,118.0,639.0,10.0,10.0,18.0,6.0,158.0,9.0,7.0,2.0,0.0,222.0,,Adam Marušić,me MNE,ZG,28.0,30.2,30.0,18.0,16.0,12.0,2.0,13.0,32.0,406.0,19.0,19.0,8.0,11.0,41.0,71.0,71.0,0.0,Partidas
Francesco Acerbi,it ITA,ZG,33.0,30,29,2.536,28.2,4.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,2.4,2.4,0.5,29.0,31.0,119.0,10.0,14.0,0.0,14.0,14.0,14.0,9.0,2.0,10.0,9.0,10.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Francesco Acerbi,it ITA,ZG,33.0,28.2,25.0,12.0,15.0,9.0,1.0,12.0,19.0,632.0,7.0,37.0,28.0,9.0,34.0,59.0,92.0,0.0,Partidas
Luiz Felipe,it ITA,ZG,24.0,31,28,2.491,27.7,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.3,0.3,0.2,5.0,12.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Luiz Felipe,it ITA,ZG,24.0,27.7,41.0,23.0,21.0,16.0,4.0,20.0,34.0,588.0,14.0,40.0,33.0,7.0,33.0,74.0,102.0,1.0,Partidas
Luis Alberto,es ESP,LT,28.0,34,27,2.353,26.1,5.0,9.0,14.0,5.0,0.0,0.0,5.0,0.0,3.3,3.3,7.8,111.0,84.0,223.0,89.0,19.0,34.0,54.0,19.0,54.0,12.0,30.0,42.0,12.0,42.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Luis Alberto,es ESP,LT,28.0,26.1,29.0,17.0,8.0,11.0,10.0,8.0,52.0,154.0,44.0,32.0,4.0,28.0,13.0,42.0,7.0,0.0,Partidas
Pedro,es ESP,AT,34.0,32,25,2.033,22.6,9.0,4.0,13.0,9.0,0.0,0.0,5.0,0.0,4.7,4.7,3.3,80.0,84.0,102.0,147.0,40.0,18.0,58.0,40.0,58.0,21.0,14.0,35.0,21.0,35.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Pedro,es ESP,AT,34.0,22.6,36.0,23.0,8.0,19.0,9.0,16.0,47.0,340.0,31.0,18.0,2.0,16.0,6.0,42.0,8.0,0.0,Partidas
Elseid Hysaj,al ALB,ZG,27.0,29,24,2.027,22.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,0.7,15.0,26.0,96.0,69.0,4.0,0.0,4.0,4.0,4.0,3.0,3.0,6.0,3.0,6.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Elseid Hysaj,al ALB,ZG,27.0,22.5,46.0,30.0,25.0,17.0,4.0,29.0,45.0,644.0,16.0,18.0,6.0,12.0,24.0,70.0,34.0,1.0,Partidas
