Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Lorenzo Venuti,it ITA,ZG,26.0,23,20,1.571,17.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.3,5.0,28.0,68.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Lorenzo Venuti,it ITA,ZG,26.0,17.5,25.0,10.0,13.0,10.0,2.0,14.0,24.0,583.0,10.0,13.0,4.0,9.0,5.0,30.0,27.0,0.0,Partidas
Álvaro Odriozola,es ESP,ZG,25.0,25,18,1.733,19.3,1.0,2.0,3.0,1.0,0.0,0.0,4.0,1.0,1.3,1.3,3.4,47.0,75.0,55.0,136.0,5.0,10.0,16.0,5.0,16.0,7.0,18.0,24.0,7.0,24.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Álvaro Odriozola,es ESP,ZG,25.0,19.3,25.0,15.0,12.0,6.0,7.0,15.0,32.0,469.0,17.0,17.0,6.0,11.0,8.0,33.0,25.0,2.0,Partidas
Lucas Martínez Quarta,ar ARG,ZG,25.0,20,16,1.431,15.9,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.2,1.2,1.0,22.0,22.0,76.0,4.0,6.0,0.0,6.0,6.0,6.0,7.0,6.0,14.0,7.0,14.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Lucas Martínez Quarta,ar ARG,ZG,25.0,15.9,36.0,25.0,23.0,11.0,2.0,21.0,34.0,618.0,13.0,22.0,9.0,13.0,19.0,55.0,46.0,0.0,Partidas
Gaetano Castrovilli,it ITA,LT,24.0,23,16,1.391,15.5,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.8,18.0,40.0,78.0,59.0,6.0,6.0,13.0,6.0,13.0,7.0,5.0,12.0,7.0,12.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Gaetano Castrovilli,it ITA,LT,24.0,15.5,25.0,17.0,15.0,6.0,4.0,12.0,23.0,522.0,11.0,18.0,4.0,14.0,11.0,36.0,6.0,0.0,Partidas
José Callejón,es ESP,AT,34.0,30,16,1.298,14.4,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.8,1.8,2.4,42.0,31.0,71.0,105.0,7.0,14.0,21.0,7.0,21.0,12.0,17.0,29.0,12.0,29.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,José Callejón,es ESP,AT,34.0,14.4,15.0,6.0,6.0,6.0,3.0,13.0,31.0,419.0,18.0,6.0,0.0,6.0,3.0,18.0,1.0,1.0,Partidas
Riccardo Sottil,it ITA,AT,22.0,24,14,1.239,13.8,3.0,2.0,5.0,3.0,0.0,0.0,4.0,1.0,2.5,2.5,2.5,50.0,81.0,39.0,126.0,22.0,15.0,36.0,22.0,36.0,18.0,18.0,36.0,18.0,36.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Riccardo Sottil,it ITA,AT,22.0,13.8,9.0,4.0,4.0,4.0,1.0,3.0,9.0,333.0,6.0,3.0,0.0,3.0,1.0,10.0,2.0,0.0,Partidas
Riccardo Saponara,it ITA,AT,29.0,29,13,1.284,14.3,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,2.2,2.2,3.2,54.0,84.0,93.0,123.0,21.0,21.0,42.0,21.0,42.0,15.0,23.0,38.0,15.0,38.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Riccardo Saponara,it ITA,AT,29.0,14.3,10.0,2.0,1.0,6.0,3.0,6.0,16.0,375.0,10.0,5.0,0.0,5.0,1.0,11.0,3.0,0.0,Partidas
Youssef Maleh,ma MAR,LT,22.0,28,11,1.019,11.3,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,2.3,2.3,1.8,41.0,12.0,43.0,74.0,18.0,18.0,35.0,18.0,35.0,20.0,16.0,36.0,20.0,36.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Youssef Maleh,ma MAR,LT,22.0,11.3,27.0,16.0,8.0,13.0,6.0,12.0,25.0,480.0,13.0,14.0,1.0,13.0,6.0,33.0,2.0,0.0,Partidas
Krzysztof Piątek,pl POL,AT,26.0,14,9,733.0,8.1,3.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,3.6,2.8,0.9,37.0,7.0,14.0,33.0,37.0,0.0,37.0,37.0,37.0,44.0,11.0,55.0,34.0,45.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Krzysztof Piątek,pl POL,AT,26.0,8.1,5.0,4.0,1.0,1.0,3.0,2.0,3.0,667.0,1.0,6.0,0.0,6.0,2.0,7.0,8.0,0.0,Partidas
Sofyan Amrabat,ma MAR,LT,24.0,23,8,944.0,10.5,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.1,0.1,0.2,4.0,13.0,63.0,3.0,10.0,0.0,10.0,10.0,10.0,1.0,2.0,4.0,1.0,4.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Sofyan Amrabat,ma MAR,LT,24.0,10.5,24.0,13.0,9.0,13.0,2.0,11.0,19.0,579.0,8.0,25.0,8.0,17.0,5.0,29.0,6.0,1.0,Partidas
Arthur Cabral,br BRA,AT,23.0,14,8,749.0,8.3,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,4.2,4.2,0.4,46.0,8.0,10.0,27.0,24.0,24.0,48.0,24.0,48.0,50.0,4.0,55.0,50.0,55.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Arthur Cabral,br BRA,AT,23.0,8.3,9.0,5.0,2.0,5.0,2.0,4.0,7.0,571.0,3.0,4.0,1.0,3.0,1.0,10.0,8.0,0.0,Partidas
Jonathan Ikone,fr FRA,AT,23.0,17,7,649.0,7.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.7,1.7,1.6,32.0,13.0,27.0,57.0,14.0,14.0,28.0,14.0,28.0,23.0,22.0,45.0,23.0,45.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Jonathan Ikone,fr FRA,AT,23.0,7.2,7.0,3.0,2.0,3.0,2.0,3.0,10.0,300.0,7.0,10.0,2.0,8.0,1.0,8.0,2.0,0.0,Partidas
Bartłomiej Drągowski,pl POL,G,23.0,7,7,556.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Bartłomiej Drągowski,pl POL,G,23.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,Partidas
Erick Pulgar,cl CHI,LT,27.0,6,4,341.0,3.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.6,7.0,2.0,16.0,1.0,0.0,26.0,26.0,0.0,26.0,3.0,17.0,20.0,3.0,20.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Erick Pulgar,cl CHI,LT,27.0,3.8,6.0,6.0,4.0,2.0,0.0,4.0,9.0,444.0,5.0,5.0,1.0,4.0,5.0,11.0,2.0,1.0,Partidas
Matija Nastasić,rs SRB,ZG,28.0,5,2,219.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,4.0,6.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Matija Nastasić,rs SRB,ZG,28.0,2.4,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1000.0,0.0,1.0,1.0,0.0,5.0,6.0,11.0,0.0,Partidas
Aleksa Terzić,rs SRB,ZG,21.0,14,1,274.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,4.0,10.0,13.0,23.0,0.0,33.0,33.0,0.0,33.0,0.0,14.0,14.0,0.0,14.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Aleksa Terzić,rs SRB,ZG,21.0,3.0,8.0,5.0,3.0,3.0,2.0,4.0,7.0,571.0,3.0,7.0,0.0,7.0,4.0,12.0,5.0,0.0,Partidas
Marco Benassi,it ITA,"ZG,LT",26.0,6,1,158.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,2.0,3.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,11.0,5.0,11.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Marco Benassi,it ITA,"ZG,LT",26.0,1.8,1.0,0.0,1.0,0.0,0.0,1.0,2.0,500.0,1.0,3.0,0.0,3.0,3.0,4.0,3.0,0.0,Partidas
Aleksandr Kokorin,ru RUS,"AT,LT",30.0,6,0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Aleksandr Kokorin,ru RUS,"AT,LT",30.0,0.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Partidas
Filippo Distefano,it ITA,AT,17.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Filippo Distefano,it ITA,AT,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Vittorio Agostinelli,it ITA,LT,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total do time,,,26.4,38.0,508.0,301.0,232.0,203.0,73.0,268.0,540.0,496.0,272.0,357.0,91.0,266.0,244.0,752.0,407.0,15.0,
Alessandro Bianco,it ITA,LT,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total de adversários,,,26.7,38.0,515.0,289.0,264.0,191.0,60.0,240.0,541.0,444.0,301.0,386.0,119.0,267.0,351.0,866.0,687.0,4.0,
Michele Cerofolini,it ITA,G,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Destiny Egharevba,it ITA,AT,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filippo Frison,it ITA,ZG,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louis Munteanu,ro ROU,AT,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luca Ranieri,it ITA,ZG,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antonio Rosati,it ITA,G,38.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eljon Toci,al ALB,AT,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total do time,,,26.4,38,418,3.42,38.0,59.0,33.0,92.0,50.0,9.0,12.0,89.0,8.0,60.0,50.8,39.2,901.0,755.0,1584.0,1567.0,155.0,87.0,242.0,132.0,218.0,158.0,103.0,261.0,134.0,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total de adversários,,,26.7,38,418,3.42,38.0,49.0,33.0,82.0,46.0,3.0,5.0,103.0,4.0,40.6,37.1,30.3,673.0,480.0,979.0,971.0,129.0,87.0,216.0,121.0,208.0,107.0,80.0,187.0,98.0,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
