Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Vanja Milinković-Savić,rs SRB,G,26.0,36,36,3.24,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,Vanja Milinković-Savić,rs SRB,G,26.0,36.0,36.0,3.24,36.0,31.0,86.0,134.0,103.0,813.0,13.0,14.0,9.0,18.0,500.0,6.0,6.0,0.0,0.0,0.0,Partidas,Vanja Milinković-Savić,rs SRB,G,26.0,36.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,4.0,Partidas
Raoul Bellanova,it ITA,ZG,23.0,37,36,3.046,33.8,1.0,7.0,8.0,1.0,0.0,0.0,5.0,0.0,2.0,2.0,5.0,71.0,141.0,98.0,202.0,3.0,21.0,24.0,3.0,24.0,6.0,15.0,21.0,6.0,21.0,Partidas,Luca Gemello,it ITA,G,23.0,2.0,2.0,180.0,2.0,5.0,250.0,9.0,4.0,556.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Partidas,Raoul Bellanova,it ITA,ZG,23.0,33.8,36.0,26.0,15.0,17.0,4.0,18.0,31.0,581.0,13.0,21.0,4.0,17.0,15.0,51.0,36.0,3.0,Partidas
Duván Zapata,co COL,AT,32.0,35,34,2.88,32.0,12.0,4.0,16.0,12.0,0.0,0.0,2.0,0.0,10.9,10.9,3.0,139.0,74.0,52.0,242.0,37.0,12.0,50.0,37.0,50.0,34.0,9.0,43.0,34.0,43.0,Partidas,Total do time,,,26.4,38.0,38.0,3.42,38.0,36.0,95.0,143.0,107.0,797.0,13.0,14.0,11.0,18.0,474.0,7.0,7.0,0.0,0.0,0.0,,Duván Zapata,co COL,AT,32.0,32.0,18.0,7.0,9.0,2.0,7.0,3.0,12.0,250.0,9.0,20.0,6.0,14.0,7.0,25.0,26.0,0.0,Partidas
Ricardo Rodríguez,ch SUI,ZG,30.0,35,34,2.772,30.8,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.3,0.3,1.4,17.0,61.0,127.0,40.0,3.0,6.0,10.0,3.0,10.0,1.0,4.0,5.0,1.0,5.0,Partidas,Total de adversários,,,26.6,38.0,38.0,3.42,38.0,36.0,95.0,123.0,88.0,724.0,11.0,14.0,13.0,17.0,447.0,2.0,2.0,0.0,0.0,0.0,,Ricardo Rodríguez,ch SUI,ZG,30.0,30.8,45.0,26.0,21.0,22.0,2.0,28.0,45.0,622.0,17.0,22.0,9.0,13.0,24.0,69.0,64.0,2.0,Partidas
Nikola Vlašić,hr CRO,"LT,AT",25.0,33,30,2.608,29.0,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,2.4,2.4,2.9,53.0,67.0,150.0,174.0,10.0,7.0,17.0,10.0,17.0,8.0,10.0,18.0,8.0,18.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Nikola Vlašić,hr CRO,"LT,AT",25.0,29.0,28.0,16.0,6.0,14.0,8.0,4.0,30.0,133.0,26.0,26.0,7.0,19.0,11.0,39.0,16.0,0.0,Partidas
Alessandro Buongiorno,it ITA,ZG,24.0,29,29,2.527,28.1,3.0,0.0,3.0,3.0,0.0,0.0,7.0,0.0,1.6,1.6,0.1,17.0,14.0,62.0,10.0,11.0,0.0,11.0,11.0,11.0,6.0,0.0,6.0,6.0,6.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Alessandro Buongiorno,it ITA,ZG,24.0,28.1,70.0,39.0,43.0,24.0,3.0,24.0,34.0,706.0,10.0,20.0,12.0,8.0,69.0,139.0,131.0,0.0,Partidas
Samuele Ricci,it ITA,LT,21.0,32,28,2.395,26.6,1.0,2.0,3.0,1.0,0.0,0.0,8.0,1.0,1.3,1.3,2.3,36.0,47.0,122.0,73.0,4.0,8.0,11.0,4.0,11.0,5.0,9.0,13.0,5.0,13.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Samuele Ricci,it ITA,LT,21.0,26.6,33.0,18.0,17.0,12.0,4.0,15.0,23.0,652.0,8.0,21.0,3.0,18.0,27.0,60.0,25.0,0.0,Partidas
Adrien Tameze,cm CMR,"ZG,LT",29.0,29,25,2.146,23.8,0.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,0.7,0.7,2.2,29.0,22.0,90.0,39.0,0.0,8.0,8.0,0.0,8.0,3.0,9.0,12.0,3.0,12.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Adrien Tameze,cm CMR,"ZG,LT",29.0,23.8,35.0,16.0,13.0,18.0,4.0,18.0,37.0,486.0,19.0,24.0,11.0,13.0,47.0,82.0,25.0,2.0,Partidas
Ivan Ilić,rs SRB,LT,22.0,31,25,2.098,23.3,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,2.1,2.1,5.0,71.0,49.0,138.0,52.0,13.0,9.0,21.0,13.0,21.0,9.0,21.0,30.0,9.0,30.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Ivan Ilić,rs SRB,LT,22.0,23.3,22.0,8.0,9.0,10.0,3.0,13.0,27.0,481.0,14.0,20.0,7.0,13.0,20.0,42.0,31.0,0.0,Partidas
