Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Domenico Berardi,it ITA,AT,28.0,17,17,1.431,15.9,9.0,3.0,12.0,4.0,5.0,5.0,6.0,0.0,6.5,2.6,3.0,56.0,38.0,83.0,123.0,57.0,19.0,75.0,25.0,44.0,41.0,19.0,60.0,16.0,35.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Domenico Berardi,it ITA,AT,28.0,15.9,17.0,8.0,7.0,9.0,1.0,2.0,21.0,95.0,19.0,17.0,0.0,17.0,13.0,30.0,9.0,0.0,Partidas
Marcus Pedersen,no NOR,ZG,23.0,28,16,1.613,17.9,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,1.1,12.0,43.0,31.0,90.0,0.0,11.0,11.0,0.0,11.0,1.0,6.0,6.0,1.0,6.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Marcus Pedersen,no NOR,ZG,23.0,17.9,36.0,24.0,25.0,5.0,6.0,21.0,25.0,840.0,4.0,19.0,5.0,14.0,10.0,46.0,51.0,0.0,Partidas
Ruan,br BRA,ZG,24.0,26,16,1.516,16.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.5,0.5,0.6,11.0,8.0,33.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,3.0,7.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Ruan,br BRA,ZG,24.0,16.8,25.0,15.0,11.0,10.0,4.0,10.0,18.0,556.0,8.0,18.0,15.0,3.0,24.0,49.0,68.0,2.0,Partidas
Josh Doig,sct SCO,ZG,21.0,16,15,1.343,14.9,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,1.1,13.0,30.0,33.0,45.0,0.0,13.0,13.0,0.0,13.0,1.0,8.0,9.0,1.0,9.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Josh Doig,sct SCO,ZG,21.0,14.9,25.0,17.0,16.0,9.0,0.0,15.0,27.0,556.0,12.0,31.0,10.0,21.0,16.0,41.0,38.0,0.0,Partidas
Nedim Bajrami,al ALB,"LT,AT",24.0,28,15,1.31,14.6,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,2.5,2.5,2.2,47.0,51.0,49.0,70.0,14.0,14.0,27.0,14.0,27.0,17.0,15.0,33.0,17.0,33.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Nedim Bajrami,al ALB,"LT,AT",24.0,14.6,13.0,6.0,6.0,3.0,4.0,5.0,13.0,385.0,8.0,5.0,1.0,4.0,6.0,19.0,8.0,0.0,Partidas
Matías Viña,uy URU,ZG,25.0,15,13,1.014,11.3,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,1.4,17.0,24.0,46.0,37.0,0.0,27.0,27.0,0.0,27.0,3.0,12.0,15.0,3.0,15.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Matías Viña,uy URU,ZG,25.0,11.3,34.0,21.0,22.0,7.0,5.0,20.0,36.0,556.0,16.0,12.0,2.0,10.0,9.0,43.0,34.0,0.0,Partidas
Mattia Viti,it ITA,ZG,21.0,15,12,979.0,10.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,2.0,36.0,13.0,9.0,0.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Mattia Viti,it ITA,ZG,21.0,10.9,24.0,15.0,14.0,7.0,3.0,10.0,22.0,455.0,12.0,20.0,10.0,10.0,10.0,34.0,44.0,0.0,Partidas
Uroš Račić,rs SRB,LT,25.0,22,8,820.0,9.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.3,11.0,5.0,37.0,11.0,11.0,11.0,22.0,11.0,22.0,9.0,3.0,13.0,9.0,13.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Uroš Račić,rs SRB,LT,25.0,9.1,10.0,4.0,6.0,4.0,0.0,0.0,9.0,0.0,9.0,16.0,7.0,9.0,7.0,17.0,22.0,0.0,Partidas
Grégoire Defrel,mq MTQ,"AT,LT",32.0,20,7,757.0,8.4,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2,22.0,7.0,17.0,42.0,12.0,24.0,36.0,12.0,36.0,12.0,14.0,26.0,12.0,26.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Grégoire Defrel,mq MTQ,"AT,LT",32.0,8.4,17.0,8.0,7.0,5.0,5.0,7.0,15.0,467.0,8.0,10.0,0.0,10.0,3.0,20.0,9.0,0.0,Partidas
Samu Castillejo,es ESP,"AT,LT",28.0,17,6,536.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,1.0,12.0,27.0,26.0,45.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,21.0,4.0,21.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Samu Castillejo,es ESP,"AT,LT",28.0,6.0,12.0,10.0,5.0,5.0,2.0,7.0,19.0,368.0,12.0,16.0,1.0,15.0,1.0,13.0,3.0,0.0,Partidas
