Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Giovanni Di Lorenzo,it ITA,ZG,26.0,36,36,3.24,36.0,3.0,6.0,9.0,3.0,0.0,0.0,11.0,0.0,3.8,3.8,5.7,95.0,104.0,259.0,192.0,8.0,17.0,25.0,8.0,25.0,11.0,16.0,26.0,11.0,26.0,Partidas,Alex Meret,it ITA,G,23.0,22.0,22.0,1.98,22.0,29.0,132.0,81.0,53.0,667.0,13.0,5.0,4.0,6.0,273.0,2.0,2.0,0.0,0.0,0.0,Partidas,Giovanni Di Lorenzo,it ITA,ZG,26.0,36.0,79.0,50.0,54.0,21.0,4.0,43.0,75.0,573.0,32.0,37.0,13.0,24.0,35.0,114.0,64.0,1.0,Partidas
Lorenzo Insigne,it ITA,AT,29.0,35,33,2.865,31.8,19.0,8.0,27.0,12.0,7.0,8.0,2.0,1.0,15.6,9.3,8.5,177.0,138.0,192.0,270.0,60.0,25.0,85.0,38.0,63.0,49.0,27.0,76.0,29.0,56.0,Partidas,David Ospina,co COL,G,31.0,16.0,16.0,1.44,16.0,12.0,75.0,42.0,30.0,786.0,11.0,0.0,5.0,8.0,500.0,3.0,3.0,0.0,0.0,0.0,Partidas,Lorenzo Insigne,it ITA,AT,29.0,31.8,26.0,18.0,8.0,12.0,6.0,13.0,72.0,181.0,59.0,30.0,1.0,29.0,37.0,63.0,6.0,1.0,Partidas
Piotr Zieliński,pl POL,LT,26.0,36,32,2.523,28.0,8.0,10.0,18.0,8.0,0.0,0.0,2.0,0.0,5.3,5.3,5.2,105.0,93.0,154.0,157.0,29.0,36.0,64.0,29.0,64.0,19.0,18.0,37.0,19.0,37.0,Partidas,Total do time,,,27.1,38.0,38.0,3.42,38.0,41.0,108.0,123.0,83.0,707.0,24.0,5.0,9.0,14.0,368.0,5.0,5.0,0.0,0.0,0.0,,Piotr Zieliński,pl POL,LT,26.0,28.0,18.0,10.0,8.0,7.0,3.0,7.0,20.0,350.0,13.0,23.0,4.0,19.0,18.0,36.0,12.0,0.0,Partidas
Fabián Ruiz Peña,es ESP,LT,24.0,33,29,2.569,28.5,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,40.0,61.0,226.0,80.0,11.0,4.0,14.0,11.0,14.0,7.0,7.0,14.0,7.0,14.0,Partidas,Total de adversários,,,27.1,38.0,38.0,3.42,38.0,86.0,226.0,225.0,141.0,649.0,9.0,5.0,24.0,3.0,79.0,8.0,7.0,1.0,0.0,125.0,,Fabián Ruiz Peña,es ESP,LT,24.0,28.5,58.0,31.0,26.0,21.0,11.0,25.0,70.0,357.0,45.0,33.0,3.0,30.0,36.0,94.0,32.0,1.0,Partidas
Kostas Manolas,gr GRE,ZG,29.0,30,27,2.298,25.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.9,0.9,0.3,11.0,4.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,4.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Kostas Manolas,gr GRE,ZG,29.0,25.5,31.0,18.0,24.0,7.0,0.0,17.0,24.0,708.0,7.0,22.0,13.0,9.0,23.0,54.0,82.0,2.0,Partidas
Kalidou Koulibaly,sn SEN,ZG,29.0,26,25,2.209,24.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.2,12.0,22.0,116.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,4.0,5.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Kalidou Koulibaly,sn SEN,ZG,29.0,24.5,36.0,24.0,25.0,7.0,4.0,19.0,32.0,594.0,13.0,46.0,26.0,20.0,29.0,65.0,64.0,2.0,Partidas
Hirving Lozano,mx MEX,AT,25.0,32,23,1.965,21.8,11.0,3.0,14.0,11.0,0.0,0.0,6.0,0.0,9.3,9.3,4.8,141.0,112.0,44.0,256.0,50.0,14.0,64.0,50.0,64.0,43.0,22.0,65.0,43.0,65.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Hirving Lozano,mx MEX,AT,25.0,21.8,29.0,18.0,10.0,13.0,6.0,10.0,36.0,278.0,26.0,37.0,1.0,36.0,18.0,47.0,14.0,0.0,Partidas
Tiemoué Bakayoko,fr FRA,LT,25.0,32,23,1.964,21.8,2.0,1.0,3.0,2.0,0.0,0.0,6.0,1.0,1.1,1.1,0.8,19.0,15.0,99.0,17.0,9.0,5.0,14.0,9.0,14.0,5.0,4.0,9.0,5.0,9.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Tiemoué Bakayoko,fr FRA,LT,25.0,21.8,69.0,41.0,21.0,41.0,7.0,23.0,40.0,575.0,17.0,24.0,2.0,22.0,36.0,105.0,13.0,2.0,Partidas
Alex Meret,it ITA,G,23.0,22,22,1.98,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Alex Meret,it ITA,G,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,Partidas
