Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Giuseppe Caso,it ITA,"AT,LT",23.0,35,23,1.89,21.0,9.0,3.0,12.0,9.0,0.0,0.0,5.0,0.0,7.6,7.6,2.9,105.0,111.0,54.0,147.0,43.0,14.0,57.0,43.0,57.0,36.0,14.0,50.0,36.0,50.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Giuseppe Caso,it ITA,"AT,LT",23.0,21.0,5.0,2.0,2.0,0.0,3.0,2.0,9.0,222.0,7.0,11.0,2.0,9.0,1.0,6.0,5.0,0.0,Partidas
Luca Moro,it ITA,AT,21.0,33,23,1.792,19.9,6.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,5.5,5.5,1.6,71.0,19.0,29.0,123.0,30.0,0.0,30.0,30.0,30.0,27.0,8.0,35.0,27.0,35.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Luca Moro,it ITA,AT,21.0,19.9,13.0,8.0,3.0,8.0,2.0,1.0,4.0,250.0,3.0,13.0,1.0,12.0,4.0,17.0,18.0,0.0,Partidas
Roberto Insigne,it ITA,"AT,LT",28.0,31,20,1.729,19.2,8.0,2.0,10.0,7.0,1.0,1.0,3.0,0.0,5.8,5.0,5.0,100.0,45.0,82.0,190.0,42.0,10.0,52.0,36.0,47.0,30.0,26.0,56.0,26.0,52.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Roberto Insigne,it ITA,"AT,LT",28.0,19.2,22.0,12.0,12.0,8.0,2.0,15.0,33.0,455.0,18.0,14.0,2.0,12.0,14.0,36.0,2.0,0.0,Partidas
Samuele Mulattieri,it ITA,AT,21.0,29,15,1.502,16.7,12.0,4.0,16.0,12.0,0.0,0.0,3.0,0.0,7.5,7.5,1.8,92.0,27.0,20.0,106.0,72.0,24.0,96.0,72.0,96.0,45.0,11.0,55.0,45.0,55.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Samuele Mulattieri,it ITA,AT,21.0,16.7,12.0,5.0,1.0,10.0,1.0,3.0,8.0,375.0,5.0,12.0,0.0,12.0,3.0,15.0,6.0,0.0,Partidas
Przemysław Szymiński,pl POL,ZG,28.0,15,14,1.189,13.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,3.0,1.0,27.0,1.0,8.0,0.0,8.0,8.0,8.0,2.0,0.0,2.0,2.0,2.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Przemysław Szymiński,pl POL,ZG,28.0,13.2,13.0,7.0,6.0,7.0,0.0,6.0,9.0,667.0,3.0,21.0,13.0,8.0,13.0,26.0,57.0,0.0,Partidas
Gianluca Frabotta,it ITA,ZG,23.0,22,11,1.182,13.1,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.7,0.7,1.9,26.0,22.0,42.0,79.0,0.0,23.0,23.0,0.0,23.0,6.0,14.0,20.0,6.0,20.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Gianluca Frabotta,it ITA,ZG,23.0,13.1,27.0,12.0,12.0,14.0,1.0,11.0,26.0,423.0,15.0,12.0,2.0,10.0,26.0,53.0,40.0,0.0,Partidas
Anthony Oyono,ga GAB,ZG,21.0,13,11,993.0,11.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,1.5,18.0,35.0,41.0,44.0,0.0,18.0,18.0,0.0,18.0,3.0,13.0,16.0,3.0,16.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Oyono,ga GAB,ZG,21.0,11.0,33.0,24.0,21.0,8.0,4.0,14.0,21.0,667.0,7.0,10.0,1.0,9.0,7.0,40.0,18.0,0.0,Partidas
Ben Lhassine Kone,ci CIV,LT,22.0,19,10,1.07,11.9,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.8,0.8,1.0,18.0,31.0,40.0,20.0,17.0,0.0,17.0,17.0,17.0,7.0,8.0,15.0,7.0,15.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Ben Lhassine Kone,ci CIV,LT,22.0,11.9,25.0,19.0,10.0,12.0,3.0,8.0,22.0,364.0,14.0,17.0,2.0,15.0,18.0,43.0,17.0,0.0,Partidas
Karlo Lulić,hr CRO,LT,26.0,20,8,839.0,9.3,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,1.7,22.0,21.0,62.0,25.0,0.0,32.0,32.0,0.0,32.0,5.0,19.0,24.0,5.0,24.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Karlo Lulić,hr CRO,LT,26.0,9.3,11.0,4.0,5.0,4.0,2.0,3.0,9.0,333.0,6.0,7.0,1.0,6.0,5.0,16.0,3.0,0.0,Partidas
Sergio Kalaj,al ALB,ZG,22.0,9,8,750.0,8.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.2,4.0,2.0,20.0,1.0,0.0,12.0,12.0,0.0,12.0,2.0,3.0,5.0,2.0,5.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Sergio Kalaj,al ALB,ZG,22.0,8.3,11.0,6.0,8.0,3.0,0.0,5.0,7.0,714.0,2.0,8.0,5.0,3.0,8.0,19.0,58.0,0.0,Partidas
Francesco Gelli,it ITA,LT,25.0,10,8,706.0,7.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,4.0,14.0,31.0,17.0,0.0,13.0,13.0,0.0,13.0,2.0,4.0,6.0,2.0,6.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Francesco Gelli,it ITA,LT,25.0,7.8,9.0,6.0,5.0,4.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,4.0,2.0,11.0,10.0,0.0,Partidas
Ilario Monterisi,it ITA,ZG,20.0,11,6,615.0,6.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.2,5.0,9.0,29.0,35.0,15.0,0.0,15.0,15.0,15.0,4.0,3.0,7.0,4.0,7.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Ilario Monterisi,it ITA,ZG,20.0,6.8,7.0,6.0,2.0,4.0,1.0,3.0,5.0,600.0,2.0,2.0,2.0,0.0,2.0,9.0,12.0,0.0,Partidas
Jaime Báez,uy URU,"AT,LT",27.0,17,5,667.0,7.4,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.7,1.7,1.5,31.0,25.0,26.0,90.0,13.0,27.0,40.0,13.0,40.0,22.0,20.0,42.0,22.0,42.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Jaime Báez,uy URU,"AT,LT",27.0,7.4,5.0,2.0,2.0,2.0,1.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,4.0,9.0,6.0,0.0,Partidas
Gennaro Borrelli,it ITA,AT,22.0,23,4,597.0,6.6,6.0,1.0,7.0,5.0,1.0,1.0,6.0,0.0,3.5,2.7,0.3,30.0,7.0,11.0,38.0,90.0,15.0,106.0,75.0,90.0,53.0,4.0,57.0,41.0,46.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Gennaro Borrelli,it ITA,AT,22.0,6.6,6.0,2.0,0.0,3.0,3.0,3.0,6.0,500.0,3.0,6.0,2.0,4.0,0.0,6.0,14.0,0.0,Partidas
Soufiane Bidaoui,ma MAR,AT,32.0,8,3,281.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.5,11.0,17.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,19.0,17.0,36.0,19.0,36.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Soufiane Bidaoui,ma MAR,AT,32.0,3.1,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,Partidas
Riccardo Ciervo,it ITA,"AT,LT",20.0,13,1,342.0,3.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.8,16.0,14.0,7.0,50.0,0.0,26.0,26.0,0.0,26.0,20.0,21.0,41.0,20.0,41.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Riccardo Ciervo,it ITA,"AT,LT",20.0,3.8,4.0,2.0,1.0,3.0,0.0,3.0,6.0,500.0,3.0,4.0,0.0,4.0,0.0,4.0,3.0,0.0,Partidas
Milos Bocic,rs SRB,"AT,LT",22.0,12,1,210.0,2.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.6,7.0,12.0,4.0,21.0,0.0,43.0,43.0,0.0,43.0,4.0,26.0,30.0,4.0,30.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Milos Bocic,rs SRB,"AT,LT",22.0,2.3,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,2.0,4.0,2.0,0.0,Partidas
Andrea Oliveri,it ITA,"LT,AT",19.0,8,1,172.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,1.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Andrea Oliveri,it ITA,"LT,AT",19.0,1.9,5.0,2.0,2.0,2.0,1.0,3.0,4.0,750.0,1.0,2.0,0.0,2.0,0.0,5.0,2.0,0.0,Partidas
Leonardo Loria,it ITA,G,23.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Leonardo Loria,it ITA,G,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Alessandro Selvini,it ITA,AT,18.0,1,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,27.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Alessandro Selvini,it ITA,AT,18.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Kalifa Kujabi,gm GAM,"LT,ZG",22.0,2,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Kalifa Kujabi,gm GAM,"LT,ZG",22.0,0.2,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Partidas
Mirko Gori,it ITA,LT,29.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Mirko Gori,it ITA,LT,29.0,0.2,,0.0,,,,,,,,,,,0.0,,,,Partidas
Aliou Badara Traore,ml MLI,LT,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total do time,,,25.7,38.0,526.0,320.0,256.0,221.0,49.0,211.0,437.0,483.0,226.0,350.0,95.0,255.0,321.0,847.0,723.0,7.0,
Gabriele Bracaglia,it ITA,ZG,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total de adversários,,,26.9,38.0,579.0,346.0,298.0,235.0,46.0,273.0,576.0,474.0,303.0,424.0,145.0,279.0,349.0,928.0,667.0,9.0,
Matteo Bruno,it ITA,LT,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hamza Haoudi,it ITA,LT,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giuseppe Marcianò,it ITA,G,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total do time,,,25.7,38,418,3.42,38.0,61.0,43.0,104.0,59.0,2.0,2.0,93.0,0.0,51.0,49.5,38.9,884.0,675.0,1521.0,1510.0,161.0,113.0,274.0,155.0,268.0,134.0,102.0,237.0,130.0,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total de adversários,,,26.9,38,418,3.42,38.0,26.0,16.0,42.0,23.0,3.0,4.0,84.0,10.0,32.6,29.5,22.1,516.0,487.0,1279.0,1261.0,68.0,42.0,111.0,61.0,103.0,86.0,58.0,144.0,78.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
